khoảng cách trên,khoảng cách dưới
0.702,0.941,08_57_47
0.708,0.938,08_57_49
0.722,0.986,08_57_50
0.728,0.825,08_57_52
0.767,0.917,08_57_54
0.66,0.878,08_57_55
0.758,0.965,08_57_57
0.695,0.936,08_57_58
0.748,0.962,08_58_00
0.774,0.846,08_58_02
0.749,0.931,08_58_03
0.77,0.955,08_58_22
0.708,0.968,08_58_23
0.675,1.08,08_58_25
0.79,0.861,08_58_26
0.726,0.928,08_58_28
0.674,0.958,08_58_29
0.727,0.898,08_58_31
0.732,0.912,08_58_33
0.777,0.871,08_58_34
0.748,0.899,08_58_36
0.7,0.876,08_58_37
0.758,0.883,08_58_39
0.746,0.862,08_58_41
0.706,0.901,08_58_42
0.706,0.915,08_58_44
0.731,0.885,08_58_45
0.807,0.938,08_58_47
0.737,0.944,08_58_48
0.757,0.91,08_58_50
0.797,0.895,08_58_52
0.718,0.96,08_58_53
0.783,0.873,08_58_55
0.715,0.956,08_58_57
0.702,0.874,08_58_58
0.71,0.881,08_59_00
0.751,0.988,08_59_01
0.744,0.887,08_59_03
0.743,0.959,08_59_05
0.81,0.956,08_59_06
0.64,0.966,08_59_08
0.708,0.951,08_59_09
0.74,0.884,08_59_11
0.68,0.911,08_59_13
0.751,0.95,08_59_14
0.745,0.925,08_59_16
0.77,0.861,08_59_17
0.668,1.006,08_59_19
0.644,0.901,08_59_21
0.685,0.969,08_59_22
0.749,0.895,08_59_24
0.725,0.855,08_59_25
0.736,0.947,08_59_52
0.764,0.888,08_59_53
0.78,0.966,08_59_55
0.747,0.981,08_59_56
0.783,0.938,08_59_58
0.739,0.906,08_59_59
0.752,0.971,09_00_01
0.743,0.936,09_00_03
0.752,0.972,09_00_04
0.725,0.971,09_00_06
0.753,0.865,09_00_08
0.727,0.868,09_00_09
0.739,0.938,09_00_11
0.76,0.874,09_00_13
0.756,1.0,09_00_14
0.721,0.874,09_00_16
0.784,0.874,09_00_17
0.763,0.938,09_00_21
0.815,0.932,09_00_22
0.686,0.95,09_00_24
0.74,0.955,09_00_25
0.761,0.952,09_00_27
0.823,0.99,09_00_29
0.753,0.885,09_00_30
0.722,0.963,09_00_32
0.748,0.954,09_00_33
0.757,0.895,09_00_35
0.747,0.866,09_00_37
0.778,0.955,09_00_38
0.716,0.964,09_00_40
0.736,0.994,09_00_41
0.742,0.922,09_00_43
0.719,1.001,09_00_45
0.718,0.931,09_00_46
0.801,0.887,09_00_47
0.765,0.845,09_00_49
0.772,0.893,09_00_51
0.773,0.917,09_00_53
0.696,0.872,09_00_54
0.752,0.88,09_00_55
0.678,0.898,09_00_57
0.75,0.95,09_00_59
0.773,0.872,09_01_01
0.728,0.963,09_01_02
0.739,0.918,09_01_04
0.694,0.989,09_01_05
0.776,0.932,09_01_07
0.705,1.02,09_01_08
0.773,1.01,09_01_10
0.698,0.882,09_01_12
0.741,0.888,09_01_13
0.716,0.85,09_01_15
0.668,0.915,09_01_16
0.781,0.797,09_01_18
0.738,0.904,09_01_19
0.717,0.948,09_01_21
0.688,0.925,09_01_22
0.794,0.984,09_01_24
0.802,0.99,09_01_26
0.836,0.953,09_01_28
0.708,0.949,09_01_29
0.731,0.897,09_01_30
0.729,0.999,09_01_32
0.726,1.013,09_01_34
0.706,0.9,09_01_35
0.725,0.89,09_01_37
0.716,0.885,09_01_38
0.752,0.981,09_01_40
0.815,0.868,09_01_50
0.745,0.922,09_01_52
0.713,0.916,09_01_53
0.728,0.931,09_01_55
0.773,0.899,09_01_57
0.732,0.908,09_01_58
0.745,0.885,09_02_00
0.774,0.916,09_02_01
0.793,0.857,09_02_03
0.767,0.862,09_02_05
0.73,0.924,09_02_07
0.718,0.939,09_02_08
0.78,0.869,09_02_10
0.79,0.902,09_02_11
0.755,0.821,09_02_13
0.73,0.906,09_02_14
0.763,0.896,09_02_16
0.726,0.857,09_02_18
0.807,0.881,09_02_19
0.688,0.892,09_02_21
0.733,0.922,09_02_22
0.745,0.94,09_02_24
0.717,0.947,09_02_26
0.727,0.887,09_02_27
0.764,0.939,09_02_29
0.72,0.938,09_02_30
0.803,0.862,09_02_32
0.756,0.945,09_02_34
0.723,0.926,09_02_35
0.751,0.949,09_02_37
0.749,0.97,09_02_38
0.723,0.839,09_02_40
0.772,0.97,09_02_41
0.746,0.893,09_02_43
0.705,0.961,09_02_45
0.715,0.94,09_02_46
0.766,0.887,09_02_48
0.758,0.821,09_02_50
0.758,0.876,09_02_51
0.722,0.895,09_02_53
0.726,0.843,09_02_54
0.718,0.852,09_02_56
0.76,0.904,09_02_58
0.781,0.895,09_02_59
0.805,0.84,09_03_01
0.726,0.856,09_03_03
0.773,0.9,09_03_04
0.769,0.884,09_03_06
0.795,0.928,09_03_07
0.746,0.98,09_03_09
0.785,0.834,09_03_11
0.757,0.881,09_03_12
0.732,0.923,09_03_14
0.739,0.901,09_03_15
0.725,0.951,09_03_17
0.716,0.843,09_03_18
0.786,0.846,09_03_20
0.692,0.989,09_03_22
0.719,0.881,09_03_23
0.747,1.012,09_03_25
0.702,0.949,09_03_27
0.753,0.92,09_03_28
0.716,0,09_03_30
0.79,0,09_03_31
0.733,0.916,09_03_33
0.745,0.862,09_03_34
0.673,0.976,09_03_36
0.759,0.905,09_03_38
0.757,0.97,09_03_39
0.722,0.878,09_03_41
0.742,0.895,09_03_43
0.695,0.96,09_03_44
0.754,0.994,09_03_46
0.754,0.914,09_03_47
0.746,0.911,09_03_49
0.708,0.96,09_03_51
0.772,0.873,09_03_52
0.738,0.935,09_03_54
0.776,0.885,09_03_55
0.796,0.873,09_03_57
0.769,0.927,09_03_58
0.762,0.956,09_04_00
0.749,0.91,09_04_02
0.757,1.005,09_04_03
0.765,0.932,09_04_05
0.751,0.959,09_04_06
0.78,0.967,09_04_08
0.784,0.967,09_04_10
0.747,0.992,09_04_11
0.722,1.02,09_04_13
0.724,0.958,09_04_14
0.778,0.921,09_04_16
0.798,0.917,09_04_18
0.721,0.94,09_04_19
0.777,0.939,09_04_21
0.735,0.917,09_04_22
0.765,0.894,09_04_24
0.771,0.877,09_04_26
0.755,0.88,09_04_27
0.724,0.887,09_04_29
0.72,0.974,09_04_30
0.759,0.898,09_04_32
0.736,0.863,09_04_33
0.768,0.794,09_04_35
0.8,0.867,09_04_37
0.75,0.822,09_04_38
0.813,0.781,09_04_40
0.659,0.816,09_04_41
0.679,0.863,09_04_43
0.699,0.837,09_04_44
0.706,0.839,09_04_46
0.637,0.855,09_04_48
0.69,0.86,09_04_50
0.677,0.872,09_04_51
0.641,0.837,09_04_53
0.696,0.817,09_04_54
0.73,0.83,09_04_56
0.72,0.775,09_04_57
0.689,0.814,09_04_59
0.691,0.897,09_05_01
0.66,0.825,09_05_02
0.702,0.825,09_05_04
0.711,0.864,09_05_06
0.701,0.877,09_05_07
0.666,0.825,09_05_08
0.663,0.775,09_05_10
0.661,0.803,09_05_12
0.653,0.843,09_05_14
0.709,0.87,09_05_15
0.698,0.855,09_05_17
0.652,0.843,09_05_18
0.683,0.832,09_05_20
0.648,0.798,09_05_21
0.744,0.804,09_05_23
0.616,0.857,09_05_25
0.718,0.855,09_05_27
0.618,0.828,09_05_28
0.692,0.832,09_05_29
0.648,0.849,09_05_31
0.651,0.857,09_05_33
0.698,0.851,09_05_34
0.704,0.815,09_05_36
0.696,0.85,09_05_38
0.809,0.768,09_05_39
0.727,0.64,09_05_40
0.644,0.849,09_05_42
0.721,0.835,09_05_44
0.641,0.807,09_05_45
0.704,0.749,09_05_47
0.685,0.848,09_05_49
0.726,0.816,09_05_50
0.633,0.81,09_05_52
0.601,0.855,09_05_54
0.687,0.861,09_05_55
0.707,0.852,09_05_57
0.694,0.756,09_05_58
0.671,0.806,09_06_00
0.648,0.73,09_06_01
0.632,0.842,09_06_03
0.578,0.766,09_06_04
0.715,0.859,09_06_06
0.675,0.767,09_06_08
0.718,0.784,09_06_09
0.721,0.778,09_06_11
0.692,0.82,09_06_13
0.693,0.735,09_06_14
0.703,0.82,09_06_16
0.696,0.823,09_06_17
0.749,0.855,09_06_19
0.668,0.836,09_06_21
0.707,0.844,09_06_22
0.683,0.81,09_06_24
0.695,0.852,09_06_26
0.652,0.813,09_06_27
0.667,0.769,09_06_29
0.638,0.728,09_06_30
0.663,0.711,09_06_32
0.697,0.832,09_06_34
0.608,0.817,09_06_35
0.667,0.775,09_06_37
0.666,0.758,09_06_39
0.672,0.817,09_06_40
0.659,0.9,09_06_42
0.672,0.831,09_06_43
0.657,0.776,09_06_45
0.699,0.816,09_06_47
0.659,0.844,09_06_48
0.696,0.824,09_06_50
0.658,0.842,09_06_51
0.67,0.798,09_06_53
0.681,0.784,09_06_54
0.672,0.861,09_06_56
0.615,0.813,09_06_58
0.683,0.874,09_06_59
0.689,0.771,09_07_01
0.63,0.821,09_07_03
0.665,0.785,09_07_04
0.672,0.76,09_07_06
0.669,0.79,09_07_07
0.66,0.83,09_07_09
0.702,0.833,09_07_11
0.691,0.88,09_07_12
0.76,0.853,09_07_14
0.731,0.829,09_07_15
0.674,0.816,09_07_17
0.622,0.793,09_07_19
0.723,0.833,09_07_20
0.66,0.798,09_07_22
0.636,0.791,09_07_24
0.693,0.936,09_07_26
0.682,0.813,09_07_27
0.708,0.816,09_07_29
0.719,0.736,09_07_30
0.702,0.826,09_07_32
0.681,0.81,09_07_33
0.684,0.782,09_07_35
0.675,0.75,09_07_37
0.645,0.884,09_07_38
0.689,0.833,09_07_40
0.76,0.858,09_07_41
0.666,0.816,09_07_43
0.67,0.895,09_07_45
0.679,0.854,09_07_47
0.667,0.834,09_07_48
0.68,0.856,09_07_50
0.668,0.864,09_07_52
0.716,0.863,09_07_54
0.723,0.863,09_07_55
0.683,0.85,09_07_56
0.696,0.764,09_07_58
0.724,0.849,09_08_00
0.713,0.774,09_08_01
0.646,0.852,09_08_03
0.648,0.836,09_08_07
0.691,0.859,09_08_09
0.713,0.821,09_08_10
0.689,0.841,09_08_12
0.643,0.821,09_08_14
0.683,0.764,09_08_16
0.682,0.861,09_08_17
0.7,0.846,09_08_18
0.673,0.815,09_08_20
0.668,0.898,09_08_22
0.685,0.836,09_08_24
0.664,0.888,09_08_25
0.638,0.854,09_08_27
0.674,0.832,09_08_29
0.642,0.805,09_08_31
0.676,0.821,09_08_32
0.603,0.838,09_08_34
0.673,0.796,09_08_36
0.659,0.834,09_08_37
0.677,0.81,09_08_39
0.684,0.906,09_08_41
0.617,0.862,09_08_42
0.654,0.829,09_08_44
0.65,0.808,09_08_45
0.61,0.867,09_08_47
0.666,0,09_08_49
0.662,0.85,09_08_51
0.688,0.857,09_08_52
0.627,0.807,09_09_12
0.636,0.852,09_09_13
0.706,0.824,09_09_15
0.661,0.825,09_09_17
0.653,0.891,09_09_18
0.657,0.803,09_09_20
0.666,0.804,09_09_21
0.619,0.823,09_09_23
0.598,0.904,09_09_25
0.634,0.86,09_09_26
0.64,0.849,09_09_28
0.675,0.776,09_09_29
0.689,0.845,09_09_31
0.697,0.814,09_09_32
0.727,0.933,09_09_34
0.603,0.861,09_09_36
0.647,0.861,09_09_38
0.597,0.761,09_09_39
0.729,0.812,09_09_41
0.689,0.818,09_09_42
0.556,0.774,09_09_44
0.546,0.651,09_09_45
0.528,0.757,09_09_47
0.605,0.691,09_09_49
0.812,0.938,09_09_50
0.611,0.787,09_09_52
0.657,0.724,09_09_53
0.711,0.645,09_09_55
0.669,0.889,09_09_56
0.647,0.807,09_09_58
0.667,0.869,09_10_00
0.616,0.863,09_10_02
0.636,0.836,09_10_03
0.699,0.836,09_10_04
0.567,0.821,09_10_06
0.586,0.901,09_10_08
0.665,0.814,09_10_10
0.636,0.793,09_10_11
0.653,0.842,09_10_13
0.666,0.856,09_10_14
0.745,1.024,09_10_16
0.653,0,09_10_18
0.759,0.86,09_10_19
0.673,0.754,09_10_21
0,0.751,09_10_23
0.558,0.884,09_10_24
0.61,0.886,09_10_26
0.529,0.742,09_10_27
0.675,0.831,09_10_29
0.605,0.829,09_10_30
0.747,0.771,09_10_32
0.638,0.893,09_10_34
0.639,0.81,09_10_35
0.67,0.83,09_10_37
0.67,0.86,09_10_38
0.606,0.847,09_10_40
0.675,0,09_10_42
0.661,0.839,09_10_43
0.651,0.914,09_10_45
0.663,0.864,09_10_47
0.723,0.884,09_10_48
0.597,0.853,09_10_50
0.68,0.857,09_10_52
0.703,0.851,09_10_53
0.658,0.864,09_10_55
0.601,0.843,09_10_56
0.719,0.81,09_11_12
0.663,0.874,09_11_13
0.674,0.851,09_11_15
0.669,0.819,09_11_17
0.693,0.923,09_11_19
0.725,0.802,09_11_20
0.695,0.761,09_11_21
0.656,0.85,09_11_23
0.636,0.902,09_11_24
0.627,0.86,09_11_26
0.73,0.861,09_11_28
0.672,0.783,09_11_29
0.675,0.791,09_11_31
0.675,0.779,09_11_33
0.667,0.859,09_11_34
0.623,0.83,09_11_36
0.662,0.818,09_11_37
0.661,0.774,09_11_39
0.626,0.773,09_11_41
0.702,0.752,09_11_42
0.708,0.84,09_11_44
0.612,0.866,09_11_46
0.663,0.837,09_11_47
0.682,0.834,09_11_49
0.638,0.872,09_11_50
0.665,0.86,09_11_52
0.676,0.932,09_11_54
0.648,0.859,09_11_55
0.697,0.879,09_11_57
0.68,0.835,09_11_58
0.662,0.771,09_12_00
0.636,0.798,09_12_02
0.64,0.928,09_12_03
0.617,0.887,09_12_05
0.687,0.809,09_12_07
0.649,0.815,09_12_08
0.649,0.827,09_12_10
0.656,0.79,09_12_12
0.663,0.805,09_12_13
0.615,0.811,09_12_15
0.651,0.741,09_12_16
0.637,0.808,09_12_18
0.624,0.76,09_12_20
0.661,0.854,09_12_21
0.645,0.824,09_12_23
0.592,0.85,09_12_24
0.706,0.896,09_12_26
0.669,0.749,09_12_28
0.665,0.89,09_12_42
0.606,0,09_12_43
0.676,0.86,09_12_45
0.657,0.752,09_12_47
0.636,0.823,09_12_48
0.642,0.858,09_12_50
0.627,0.806,09_12_52
0.656,0.895,09_12_53
0.685,0.786,09_12_55
0.69,0.833,09_12_56
0.725,0.862,09_12_58
0.712,0.791,09_12_59
0.678,0.788,09_13_01
0.66,0.85,09_13_03
0.668,0.877,09_13_04
0.624,0.846,09_13_06
0.688,0.799,09_13_07
0.68,0.827,09_13_09
0.641,0.831,09_13_11
0.667,0.869,09_13_12
0.67,0.771,09_13_14
0.684,0.92,09_13_15
0.695,0.813,09_13_17
0.626,0.791,09_13_19
0.635,0.788,09_13_21
0.66,0.838,09_13_22
0.655,0.585,09_13_24
0.665,0.672,09_13_26
0.575,0.707,09_13_27
0.698,0.708,09_13_29
0.692,0.701,09_13_31
0.696,0.748,09_13_32
0.569,0.744,09_13_34
0.717,0.794,09_13_36
0.709,0.614,09_13_37
0.723,0.655,09_13_39
0.748,0.811,09_13_40
0.784,0.66,09_13_42
0.721,0.808,09_13_43
0.744,0.737,09_13_46
0.788,0.717,09_13_47
0.754,0.699,09_13_49
0.686,0.764,09_13_50
0.695,0.787,09_13_52
0.79,0.8,09_13_54
0.704,0.824,09_13_55
0.706,0.77,09_13_57
0.679,0,09_13_58
0.642,0.778,09_14_00
0.62,0,09_14_01
0.621,0.865,09_14_03
0.662,0.81,09_14_05
0.684,0.772,09_14_06
0.559,0.915,09_14_08
0.674,0.904,09_14_10
0.629,0.847,09_14_11
0.593,0.889,09_14_13
0.703,0.943,09_14_14
0.636,0.773,09_14_16
0.646,0,09_14_18
0.676,0.829,09_14_20
0.724,0.874,09_14_21
0.69,0.78,09_14_23
0.614,0.806,09_14_24
0.659,0.86,09_14_26
0.642,0,09_14_27
0.664,0.938,09_14_29
0.667,0.904,09_14_31
0.661,0.793,09_14_32
0.712,0.822,09_14_34
0.691,0.762,09_14_36
0,0.685,09_14_37
0.71,0.794,09_14_39
0.562,0,09_14_40
0.706,0.665,09_14_42
0.597,0.806,09_14_44
0.709,0.674,09_14_45
0.594,0.808,09_14_47
0.684,0.875,09_14_48
0.659,0.83,09_14_50
0.688,0.882,09_14_51
0.619,0.838,09_14_53
0.612,0.838,09_14_55
0.644,0.873,09_14_57
0.708,0.855,09_14_58
0.678,0.875,09_14_59
0.674,0.795,09_15_01
0.63,0.815,09_15_03
0.7,0.834,09_15_04
0.646,0.799,09_15_06
0.679,0.781,09_15_07
0.678,0.76,09_15_09
0.644,0.832,09_15_11
0.637,0.85,09_15_12
0.636,0.838,09_15_14
0.648,0.778,09_15_16
0.65,0.766,09_15_17
0.655,0.849,09_15_19
0.62,0.8,09_15_20
0.672,0.798,09_15_22
0.644,0.811,09_15_24
0.612,0.861,09_15_25
0.721,0.792,09_15_27
0.612,0.844,09_15_28
0.672,0.831,09_15_30
0.679,0.818,09_15_32
0.681,0.79,09_15_33
0.67,0.85,09_15_35
0.714,0.784,09_15_36
0.66,0.809,09_15_38
0.618,0.799,09_15_40
0.685,0.77,09_15_41
0.638,0.765,09_15_43
0.729,0.853,09_15_44
0.648,0.839,09_15_46
0.593,0.881,09_15_47
0.63,0.856,09_15_49
0.668,0.919,09_15_51
0.712,0.808,09_15_52
0.647,0.843,09_15_54
0.69,0.798,09_15_55
0.634,0.891,09_15_57
0.637,0.901,09_15_59
0.66,0.865,09_16_00
0.716,0.888,09_16_02
0.677,0.848,09_16_03
0.629,0.826,09_16_05
0.651,0.853,09_16_07
0.69,0.849,09_16_08
0.645,0.841,09_16_10
0.661,0.787,09_16_12
0.706,0.822,09_16_13
0.617,0.834,09_16_15
0.659,0.855,09_16_16
0.652,0.795,09_16_18
0.722,0.834,09_16_20
0.631,0.797,09_16_21
0.656,0.847,09_16_23
0.732,0.785,09_16_24
0.643,0.856,09_16_26
0.603,0.878,09_16_27
0.662,0.928,09_16_29
0.624,0.844,09_16_31
0.674,0.871,09_16_32
0.659,0.829,09_16_34
0.698,0.806,09_16_36
0.699,0.758,09_16_37
0.646,0.917,09_16_39
0.711,0.878,09_16_40
0.67,0.877,09_16_42
0.688,0.813,09_16_45
0.723,0.957,09_16_46
0.637,0.859,09_16_48
0.637,0.882,09_16_49
0.652,0.871,09_16_52
0.599,0.885,09_16_54
0.692,0.859,09_16_55
0.659,0.896,09_16_57
0.698,0.856,09_17_10
0.684,0.899,09_17_11
0.638,0.795,09_17_13
0.623,0.87,09_17_15
0.699,0.801,09_17_23
0.655,0.936,09_17_25
0.581,0.868,09_17_26
0.688,0.882,09_17_27
0.678,0.837,09_17_48
0.679,0.853,09_17_50
0.684,0.833,09_17_52
0.734,0.848,09_17_53
0.608,0.882,09_18_06
0.686,0.758,09_18_07
0.668,0.853,09_18_09
0.688,0.819,09_18_10
0.663,0.847,09_18_12
0.679,0.835,09_18_14
0.682,0.824,09_18_15
0.635,0.852,09_18_21
0.704,0.834,09_18_23
0.657,0.852,09_18_24
0.654,0.869,09_18_26
0.659,0.807,09_18_28
0.661,0.905,09_18_29
0.663,0.745,09_18_31
0.734,0.809,09_18_32
0.681,0.772,09_18_34
0.7,0.807,09_18_36
0.651,0.867,09_18_37
0.603,0.901,09_18_39
0.684,0.774,09_18_40
0.673,0.888,09_18_42
0.646,0.843,09_18_43
0.68,0.893,09_18_45
0.679,0.8,09_18_47
0.647,0.804,09_18_48
0.665,0.922,09_18_51
0.655,0.804,09_18_53
0.671,0.86,09_18_54
0.652,0.816,09_18_56
0.642,0.835,09_18_57
0.708,0.791,09_18_59
0.696,0.858,09_19_00
0.738,0.885,09_19_02
0.618,0.908,09_19_03
0.656,0.853,09_19_05
0.706,0.825,09_19_07
0.672,0.801,09_19_09
0.678,0.854,09_19_10
0.662,0.781,09_19_12
0.671,0.794,09_19_13
0.647,0.882,09_19_15
0.617,0.839,09_19_16
0.703,0.845,09_19_18
0.624,0.885,09_19_20
0.657,0.861,09_19_21
0.659,0.73,09_19_23
0.676,0.876,09_19_24
0.614,0.793,09_19_26
0.683,0.857,09_19_28
0.648,0.748,09_19_29
0.711,0.874,09_19_31
0.642,0.838,09_19_33
0.61,0.832,09_19_34
0.648,0.68,09_19_36
0.625,0.695,09_19_37
0.544,0.841,09_19_39
0.718,0.821,09_19_40
0.661,0.814,09_19_42
0.628,0.84,09_19_43
0.642,0.838,09_19_46
0.649,0.845,09_19_47
0.666,0.831,09_19_49
0.654,0.826,09_19_50
0.628,0.858,09_19_52
0.629,0.88,09_19_54
0.614,0.868,09_19_55
0.619,0.924,09_19_57
0.602,0.801,09_19_59
0.624,0.807,09_20_00
0.655,0.869,09_20_02
0.668,0.89,09_20_04
0.674,0.856,09_20_05
0,0.695,09_20_07
0.557,0.676,09_20_08
0.64,0.632,09_20_10
0.669,0.704,09_20_12
0.691,0.9,09_20_13
0.649,0.82,09_20_15
0.678,0.903,09_20_17
0.64,0.874,09_20_18
0.662,0.855,09_20_20
0.652,0.859,09_20_21
0.634,0.879,09_20_23
0.639,0.857,09_20_24
0.552,0,09_20_26
0.621,0.666,09_20_28
0.65,0.699,09_20_29
0.649,0.692,09_20_31
0.666,0.797,09_20_32
0.703,0.864,09_20_34
0.669,0.897,09_20_36
0.63,0.908,09_20_37
0.637,0.824,09_20_39
0.68,0.873,09_20_41
0.673,0.832,09_20_42
0.656,0.859,09_20_44
0.632,0.871,09_20_45
0.616,0.83,09_20_47
0.664,0.791,09_20_48
0.682,0.87,09_20_50
0.618,0.699,09_20_52
0.674,0.8,09_20_53
0.577,0.847,09_20_55
0.722,0.875,09_20_57
0.652,0.826,09_20_58
0.722,0.818,09_21_00
0.64,0.851,09_21_02
0.699,0.861,09_21_03
0.787,0.982,09_21_05
0.745,0.943,09_21_06
0.768,0.943,09_21_08
0.752,0.876,09_21_10
0.638,0,09_21_11
0.682,0.653,09_21_13
0.594,0.758,09_21_14
0.732,0.696,09_21_16
0.679,0.798,09_21_17
0.67,0.801,09_21_34
0.734,0.893,09_21_35
0.648,0.861,09_21_37
0.655,0.805,09_21_38
0.66,0.92,09_21_40
0.672,0.833,09_21_42
0.706,0.802,09_21_43
0.723,0.832,09_21_45
0.689,0.862,09_21_46
0.69,0.815,09_21_48
0.687,0.891,09_21_52
0.654,0.847,09_21_54
0.693,0.893,09_21_55
0.674,0.771,09_21_57
0.656,0.896,09_21_59
0.679,0.844,09_22_01
0.658,0.829,09_22_02
0.702,0.813,09_22_04
0.69,0.831,09_22_05
0.659,0.87,09_22_07
0.647,0.821,09_22_08
0.718,0.795,09_22_10
0.686,0.816,09_22_12
0.695,0.797,09_22_13
0.678,0.919,09_22_15
0.714,0.839,09_22_16
0.711,0.81,09_22_18
0.683,0.825,09_22_19
0.658,0.866,09_22_21
0.702,0.871,09_22_23
0.675,0.859,09_22_24
0.722,0.853,09_22_27
0.668,0.813,09_22_28
0.668,0.848,09_22_30
0.619,0.849,09_22_32
0.711,0.783,09_22_33
0.657,0.858,09_22_35
0.616,0.867,09_22_37
0.602,0.812,09_22_38
0.674,0.872,09_22_40
0.668,0.842,09_22_55
0.693,0.792,09_22_56
0.685,0.776,09_22_59
0.693,0.828,09_23_00
0.747,0.903,09_23_02
0.641,0.777,09_23_03
0.666,0.84,09_23_05
0.673,0.885,09_23_07
0.667,0.822,09_23_08
0.645,0.839,09_23_10
0.669,0.785,09_23_12
0.616,0.782,09_23_13
0.791,0.806,09_23_15
0.7,0.806,09_23_20
0.66,0.863,09_23_22
0.698,0.841,09_23_23
0.711,0.892,09_23_25
0.662,0.811,09_23_27
0.728,0.894,09_23_28
0.657,0.804,09_23_30
0.655,0.882,09_23_32
0.655,0.793,09_23_33
0.627,0.843,09_23_35
0.67,0.839,09_23_36
0.627,0.866,09_23_38
0.68,0.869,09_23_39
0.696,0.847,09_23_41
0.668,0.801,09_23_43
0.617,0.884,09_23_45
0.606,0.821,09_23_46
0.642,0.825,09_23_47
0.713,0.833,09_23_49
0.661,0.844,09_23_51
0.66,0.828,09_23_52
0.725,0.868,09_23_54
0.689,0.796,09_23_56
0.63,0.802,09_23_58
0.668,0.888,09_24_00
0.64,0.807,09_24_01
0.686,0.903,09_24_03
0.697,0.876,09_24_04
0.634,0.83,09_24_06
0.648,0.871,09_24_07
0.65,0.892,09_24_09
0.631,0.892,09_24_11
0.66,0.768,09_24_12
0.69,0.85,09_24_14
0.683,0.866,09_24_16
0.634,0.842,09_24_17
0.679,0.861,09_24_19
0.565,0.79,09_24_20
0.636,0.861,09_24_22
0.668,0.836,09_24_24
0.652,0.84,09_24_25
0.627,0.906,09_24_27
0.602,0.921,09_24_28
0.65,0.867,09_24_30
0.707,0.828,09_24_32
0.659,0.858,09_24_33
0.635,0.913,09_24_35
0.631,0.871,09_24_36
0.661,0.875,09_24_38
0.594,0.779,09_24_40
0.646,0.837,09_24_41
0.673,0.848,09_24_43
0.616,0.884,09_24_44
0.663,0.875,09_24_46
0.681,0.768,09_24_48
0.699,0.772,09_24_49
0.666,0.853,09_24_51
0.644,0.862,09_24_53
0.665,0.801,09_24_54
0.657,0.796,09_24_56
0.685,0.881,09_24_57
0.719,0.801,09_24_59
0.69,0.864,09_25_00
0.641,0.888,09_25_02
0.68,0.839,09_25_04
0.622,0.893,09_25_05
0.639,0.81,09_25_07
0.606,0.825,09_25_08
0.625,0.91,09_25_10
0.663,0.831,09_25_12
0.637,0.9,09_25_13
0.737,0.883,09_25_15
0.672,0.796,09_25_16
0.709,0.894,09_25_18
0.662,0.762,09_25_20
0.67,0.818,09_25_21
0.641,0.823,09_25_23
0.659,0.864,09_25_24
0.654,0.848,09_25_26
0.712,0.898,09_25_27
0.626,0.854,09_25_29
0.694,0.85,09_25_31
0.625,0.845,09_25_33
0.674,0.777,09_25_34
0.656,0.769,09_25_36
0.623,0.871,09_25_37
0.657,0.879,09_25_39
0.686,0.863,09_25_40
0.597,0.802,09_25_45
0.72,0.822,09_25_46
0.718,0.819,09_25_48
0.658,0.882,09_25_50
0.672,0.828,09_25_51
0.68,0.789,09_25_53
0.649,0.842,09_25_55
0.651,0.894,09_25_56
0.656,0.881,09_25_58
0.65,0.772,09_25_59
0.695,0.799,09_26_01
0.659,0.903,09_26_03
0.637,0.845,09_26_04
0.653,0.853,09_26_06
0.616,0.778,09_26_07
0.654,0.826,09_26_09
0.647,0.791,09_26_11
0.651,0.809,09_26_12
0.604,0.892,09_26_14
0.673,0.826,09_26_15
0.645,0.871,09_26_17
0.64,0.904,09_26_19
0.645,0.925,09_26_20
0.623,0.872,09_26_22
0.665,0.829,09_26_23
0.638,0.86,09_26_25
0.646,0.805,09_26_26
0.625,0.813,09_26_28
0.647,0.821,09_26_44
0.643,0.869,09_26_45
0.684,0.853,09_26_47
0.641,0.847,09_26_49
0.617,0.872,09_26_50
0.645,0.916,09_26_52
0.654,0.845,09_26_54
0.66,0.833,09_26_55
0.658,0.82,09_26_57
0.648,0.794,09_26_59
0.655,0.875,09_27_00
0.639,0.828,09_27_02
0.637,0.879,09_27_04
0.678,0.839,09_27_05
0.65,0.92,09_27_07
0.616,0.82,09_27_08
0.625,0.912,09_27_10
0.615,0.864,09_27_11
0.685,0.76,09_27_13
0.626,0.896,09_27_15
0.646,0.801,09_27_16
0.683,0.828,09_27_18
0.625,0.821,09_27_20
0.56,0.873,09_27_21
0.623,0.829,09_27_23
0.654,0.914,09_27_24
0.662,0.869,09_27_28
0.646,0.821,09_27_29
0.657,0.811,09_27_31
0.678,0.817,09_27_33
0.624,0.866,09_27_34
0.681,0.794,09_27_36
0.671,0.76,09_27_37
0.644,0.876,09_27_39
0.653,0.806,09_27_41
0.733,0.823,09_27_42
0.725,0.79,09_27_44
0.603,0.908,09_27_46
0.668,0.859,09_27_47
0.659,0.819,09_27_49
0.643,0.862,09_27_50
0.639,0.861,09_28_05
0.612,0.794,09_28_07
0.646,0.89,09_28_09
0.613,0.813,09_28_11
0.694,0.877,09_28_12
0.66,0.781,09_28_14
0.649,0.876,09_28_15
0.665,0.873,09_28_17
