khoảng cách trên,khoảng cách dưới
0.66,0.736,07_54_14
0.653,0.811,07_54_16
0.623,0.831,07_54_17
0.638,0.801,07_54_19
0.637,0.823,07_54_21
0.68,0.751,07_54_22
0.679,0.719,07_54_24
0.708,0.752,07_55_16
0.614,0,07_55_18
0.664,0.83,07_55_19
0.695,0.796,07_55_21
0.773,0.8,07_55_23
0.705,0.832,07_55_24
0.627,0.909,07_55_26
0.731,0.859,07_55_27
0.703,0.753,07_55_29
0.718,0.833,07_55_52
0.666,0.751,07_55_54
0.703,0.836,07_55_56
0.682,0.793,07_55_57
0.682,0.844,07_55_59
0.687,0.782,07_56_00
0.642,0.784,07_56_02
0.675,0.775,07_56_03
0.685,0.784,07_56_05
0.742,0.77,07_56_07
0.673,0.864,07_56_09
0,0.707,07_56_11
0,0.771,07_56_35
0.685,0,07_56_36
0.668,0.897,07_56_38
0.69,0.774,07_56_40
0.661,0.765,07_56_41
0.645,0.817,07_56_43
0.719,0.755,07_56_44
0.648,0.793,07_56_46
0.664,0.81,07_56_48
0.674,0.854,07_56_49
0.678,0,07_56_51
0,0.797,07_56_53
0.567,0,07_56_54
0.673,0,07_56_56
0.616,0.785,07_56_57
0.673,0.787,07_56_58
0.67,0.871,07_57_00
0.656,0.766,07_57_02
0.677,0.8,07_57_04
0.682,0.834,07_57_05
0.664,0.787,07_57_07
0.666,0.779,07_57_08
0.617,0.794,07_57_20
0.661,0.799,07_57_21
0.638,0.757,07_57_23
0.648,0.814,07_57_25
0.682,0.753,07_57_26
0.681,0.803,07_57_28
0.618,0.833,07_57_29
0.633,0.784,07_57_31
0.705,0.719,07_57_33
0.733,0.78,07_57_49
0.667,0.852,07_57_50
0.654,0.827,07_57_52
0.611,0.829,07_57_53
0.668,0.845,07_57_55
0.716,0.797,07_57_57
0.651,0.839,07_57_59
0.691,0.739,07_58_00
0.727,0.771,07_58_02
0.709,0.777,07_58_03
0.714,0.817,07_58_05
0.695,0.725,07_58_06
0.739,0.705,07_58_08
0.647,0.779,07_58_10
0.673,0.769,07_58_11
0.627,0.793,07_58_13
0.732,0.786,07_58_16
0.617,0.774,07_58_18
0.645,0.734,07_58_20
0.694,0.71,07_58_21
0.666,0.773,07_58_23
0.68,0.792,07_58_24
0.646,0.826,07_58_26
0.689,0.732,07_58_28
0.738,0.775,07_58_30
0.663,0.722,07_58_32
0.696,0.794,07_58_33
0.671,0.803,07_58_35
0.644,0.78,07_58_36
0.68,0.817,07_58_38
0.654,0.826,07_58_40
0.631,0.816,07_58_41
0.635,0.798,07_58_43
0.645,0.799,07_58_45
0.64,0.784,07_58_46
0.653,0.851,07_58_48
0.652,0.851,07_58_49
0.662,0.831,07_58_51
0.678,0.844,07_58_53
0.661,0.799,07_58_54
0.699,0.803,07_58_56
0.663,0.836,07_58_58
0.677,0.825,07_58_59
0.632,0.841,07_59_00
0.679,0.746,07_59_02
0.605,0.865,07_59_04
0.656,0.823,07_59_05
0.711,0.781,07_59_07
0.684,0.749,07_59_08
0.693,0.745,07_59_10
0.597,0.853,07_59_12
0.641,0.819,07_59_18
0.658,0.794,07_59_30
0.68,0.764,07_59_31
0.711,0.797,07_59_33
0.725,0.789,07_59_35
0.651,0.811,07_59_36
0.66,0.758,07_59_38
0.673,0.856,07_59_40
0.632,0.815,07_59_41
0.636,0.807,07_59_43
0.691,0.76,07_59_44
0.683,0.802,07_59_46
0.668,0.833,07_59_48
0.642,0.819,07_59_49
0.643,0.798,07_59_51
0.628,0.784,07_59_52
0.68,0,07_59_54
0,0.738,07_59_55
0.619,0.647,07_59_57
0.649,0,07_59_59
0.659,0.769,08_00_01
0.634,0.781,08_00_03
0.707,0.786,08_00_04
0.661,0.849,08_00_06
0.646,0.679,08_00_07
0.705,0.718,08_00_09
0,0.741,08_00_11
0,0.744,08_00_12
0.718,0.7,08_00_14
0.659,0.821,08_00_15
0.65,0.786,08_00_17
0.656,0.85,08_00_18
0.826,0,08_00_20
0,0.67,08_00_22
0.675,0,08_00_24
0,0.752,08_00_25
0.642,0.807,08_00_26
0.659,0.723,08_00_28
0.669,0.752,08_00_30
0,0.706,08_00_31
0.648,0.81,08_00_33
0.64,0.734,08_00_34
0.674,0.77,08_00_36
0.722,0.809,08_00_37
0.648,0,08_00_39
0,0.955,08_00_41
0.581,0,08_00_42
0.501,0,08_00_44
0.603,0.75,08_00_46
0.708,0.764,08_00_47
0.669,0.722,08_00_49
0.665,0.747,08_00_50
0.636,0.794,08_00_52
0.657,0.783,08_00_53
0.701,0.763,08_00_55
0.592,0.773,08_00_57
0.695,0.761,08_00_58
0.674,0.727,08_01_00
0.618,0.876,08_01_01
0.67,0.783,08_01_03
0.639,0.833,08_01_05
0.604,0.85,08_01_06
0.671,0.805,08_01_08
0.68,0.869,08_01_09
0.636,0.8,08_01_11
0.602,0.784,08_01_13
0.678,0.763,08_01_14
0.691,0.741,08_01_16
0.668,0.859,08_01_18
0.63,0.738,08_01_19
0.627,0.832,08_01_21
0.654,0.771,08_01_22
0.635,0.747,08_01_33
0.633,0.864,08_01_35
0.654,0.803,08_01_37
0.711,0.797,08_01_38
0.668,0.813,08_01_40
0.656,0.801,08_01_41
0.693,0.811,08_01_43
0.676,0.789,08_01_45
0.584,0.767,08_01_46
0.69,0.819,08_01_48
0.494,0.852,08_01_49
0.529,0.92,08_01_51
0.732,0.77,08_01_53
0.67,0.8,08_01_54
0.68,0.837,08_01_56
0.674,0.752,08_01_57
0.676,0.803,08_01_59
0.657,0.78,08_02_00
0.701,0.828,08_02_02
0.736,0.729,08_02_04
0.71,0.889,08_02_05
0.7,0.869,08_02_07
0.723,0.801,08_02_09
0.705,0.823,08_02_10
0.637,0.844,08_02_12
0.673,0,08_02_14
0.697,0.839,08_02_15
0.655,0.751,08_02_17
0.659,0.829,08_02_19
0.728,0.743,08_02_20
0.669,0.811,08_02_22
0.688,0.789,08_02_23
0.647,0.812,08_02_25
0.669,0.783,08_02_27
0.74,0.828,08_02_28
0.642,0.856,08_02_30
0.61,0.847,08_02_31
0.634,0.775,08_02_33
0.686,0.778,08_02_35
0.629,0.844,08_02_36
0.732,0.778,08_02_38
0.72,0.756,08_02_39
0.687,0.738,08_02_41
0.701,0.854,08_02_42
0.638,0.833,08_02_44
0.764,0.688,08_02_46
0.729,0.829,08_02_47
0.697,0.847,08_02_49
0.682,0.816,08_02_51
0.717,0.798,08_02_52
0.645,0.848,08_02_54
0.652,0.809,08_02_55
0.626,0.823,08_02_57
0.625,0.785,08_02_59
0.654,0.807,08_03_00
0.75,0.817,08_03_02
0.629,0.817,08_03_03
0.705,0.799,08_03_15
0.657,0.883,08_03_16
0.661,0.8,08_03_18
0.635,0.745,08_03_20
0.635,0.763,08_03_22
0.705,0.808,08_03_23
0.642,0.811,08_03_25
0.592,0.829,08_03_26
0.726,0.884,08_03_28
0.498,0.777,08_03_30
0.589,0.842,08_03_31
0.679,0.877,08_03_33
0.688,0.78,08_03_34
0.734,0.827,08_03_36
0.652,0.869,08_03_38
0.67,0.827,08_03_39
0.668,0.943,08_03_41
0.624,0.795,08_03_42
0.672,0.772,08_03_44
0.699,0.814,08_03_46
0.714,0.833,08_03_47
0.721,0.803,08_03_49
0.623,0.883,08_03_50
0.655,0.844,08_03_52
0.673,0.798,08_03_54
0.713,0.782,08_03_55
0.699,0.828,08_03_57
0.678,0.817,08_03_58
0.638,0.742,08_04_00
0.696,0.839,08_04_02
0.653,0.756,08_04_03
0.627,0.819,08_04_26
0.615,0.804,08_04_27
0.488,0.735,08_04_29
0.618,0.772,08_04_30
0.606,0.796,08_04_32
0.698,0.775,08_04_34
0.655,0.778,08_04_35
0.617,0.829,08_04_37
0.714,0.778,08_04_38
0.683,0.729,08_04_40
0.711,0.72,08_04_42
0.673,0.748,08_04_43
0.71,0.779,08_04_45
0.684,0.743,08_04_47
0.688,0.764,08_05_19
0.702,0.805,08_05_20
0.675,0.824,08_05_22
0.711,0.803,08_05_23
0.757,0.792,08_05_25
0.68,0.803,08_05_26
0.643,0.814,08_05_28
0.688,0.808,08_05_31
0.67,0.79,08_05_32
0.66,0.862,08_05_33
0.672,0.814,08_05_35
0.695,0.797,08_05_37
0.624,0.719,08_05_38
0.663,0.804,08_05_40
0.649,0.785,08_05_42
0.701,0.821,08_05_43
0.652,0.76,08_05_45
0.667,0.802,08_05_46
0.645,0.773,08_05_48
0.724,0.792,08_05_50
0.655,0.786,08_05_51
0.71,0.832,08_05_53
0.718,0.834,08_05_54
0.674,0.886,08_05_56
0.659,0.834,08_05_57
0.606,0.851,08_05_59
0.686,0.793,08_06_01
0.666,0.844,08_06_02
0.728,0.77,08_06_23
0.634,0.815,08_06_25
0.673,0.806,08_06_27
0.656,0.801,08_06_28
0.68,0.819,08_06_29
0.697,0.809,08_06_31
0.537,0.812,08_06_37
0.654,0.797,08_06_39
0.629,0.763,08_06_40
0.635,0.743,08_06_42
0.709,0.736,08_06_44
0.696,0.842,08_06_46
0.676,0.778,08_06_48
0.678,0.878,08_06_49
0.677,0.816,08_06_51
0.726,0.835,08_06_52
0.705,0.81,08_07_01
0.678,0.809,08_07_02
0.73,0.879,08_07_04
0.673,0.797,08_07_06
0.617,0.823,08_07_07
0.688,0.846,08_07_09
0.709,0.826,08_07_10
0.67,0.873,08_07_12
0.748,0.795,08_07_14
0.61,0.844,08_07_15
0.656,0.778,08_07_17
0.753,0.841,08_07_19
0.675,0.759,08_07_24
0.717,0.805,08_07_26
0.687,0.857,08_07_28
0.678,0.824,08_07_29
0.677,0.881,08_07_31
0.645,0.832,08_07_33
0.72,0.713,08_07_34
0.665,0.769,08_07_36
0.68,0.844,08_07_37
0.692,0.809,08_07_39
0.705,0.831,08_07_41
0.695,0.843,08_07_42
0.688,0.785,08_07_44
0.726,0.897,08_07_45
0.659,0.777,08_07_47
0.655,0.859,08_07_49
0.598,0.794,08_07_50
0.689,0.852,08_07_52
0.697,0.785,08_07_53
0.641,0.793,08_07_55
0.678,0.82,08_07_56
0.697,0.772,08_07_58
0.705,0.745,08_08_00
0.676,0.838,08_08_01
0.73,0.797,08_08_03
0.653,0.799,08_08_05
0.696,0.829,08_08_06
0.702,0.771,08_08_08
0.638,0.807,08_08_09
0.67,0.817,08_08_11
0.66,0.742,08_08_12
0.686,0.797,08_08_14
0.685,0.848,08_08_16
0.637,0.804,08_08_17
0.625,0.768,08_08_19
0.702,0.839,08_08_21
0.643,0.827,08_08_22
0.634,0.852,08_08_24
0.654,0.767,08_08_25
0.63,0.828,08_08_27
0.647,0.824,08_08_28
0.629,0.898,08_08_36
0.736,0.751,08_08_38
0.634,0.76,08_08_40
0.663,0.789,08_08_41
0.594,0.782,08_08_43
0.639,0.806,08_08_44
0.677,0.892,08_08_46
0.657,0.785,08_08_48
0.715,0.773,08_08_49
0.646,0.791,08_08_51
0.686,0.85,08_08_53
0.689,0.806,08_08_54
0.647,0.846,08_08_56
0.735,0.783,08_08_57
0.65,0.796,08_08_59
0.613,0.881,08_09_01
0.716,0.775,08_09_02
0.697,0.845,08_09_04
0.654,0.785,08_09_06
0.637,0.812,08_09_07
0.652,0.769,08_09_09
0.659,0.795,08_09_10
0.638,0.805,08_09_12
0.64,0.838,08_09_13
0.664,0.83,08_09_15
0.628,0.707,08_10_20
0.662,0.807,08_10_21
0.68,0.795,08_10_23
0.659,0.847,08_10_25
0.65,0.826,08_10_26
0.658,0.811,08_10_28
0.667,0.835,08_10_30
0.682,0.796,08_10_32
0.659,0.85,08_10_33
0.637,0.887,08_10_35
0.68,0.821,08_10_52
0.685,0.824,08_10_53
0.683,0.788,08_10_55
0.76,0.823,08_10_56
0.648,0.811,08_10_58
0.671,0.788,08_11_00
0.673,0.816,08_11_01
0.669,0.801,08_11_03
0.602,0.825,08_11_05
0.677,0.769,08_11_06
0.686,0.82,08_11_08
0.652,0.761,08_11_09
0.731,0.845,08_11_11
0.641,0.861,08_11_12
0.619,0.887,08_11_14
0.698,0.87,08_11_16
0.66,0.809,08_11_18
0.622,0.836,08_11_19
0.651,0.78,08_11_21
0.638,0.839,08_11_22
0.656,0.813,08_11_24
0.703,0.818,08_11_26
0.702,0.855,08_11_28
0.659,0.83,08_11_29
0.718,0.806,08_11_31
0.668,0.83,08_11_33
0.712,0.786,08_11_34
0.726,0.777,08_11_36
0.691,0.83,08_11_37
0.716,0.782,08_11_39
0.63,0.842,08_11_41
0.709,0.832,08_11_42
0.671,0.756,08_11_44
0.737,0.804,08_11_45
0.685,0.819,08_11_47
0.663,0.864,08_11_48
0.601,0.832,08_11_50
0.635,0.8,08_11_52
0.666,0.799,08_11_53
0.713,0.8,08_11_55
0.696,0.77,08_11_56
0.686,0.847,08_11_58
0.609,0.916,08_12_00
0.711,0.834,08_12_01
0.637,0.782,08_12_03
0.636,0.819,08_12_04
0.673,0.839,08_12_06
0.654,0.777,08_12_08
0.631,0.797,08_12_13
0.681,0.832,08_12_14
0.697,0.781,08_12_16
0.662,0.81,08_12_18
0.62,0.779,08_12_19
0.659,0.847,08_12_21
0.674,0.846,08_12_23
0.663,0.771,08_12_24
0.652,0.791,08_12_26
0.639,0.818,08_12_40
0.673,0.785,08_12_41
0.64,0.786,08_12_43
0.63,0.824,08_12_45
0.657,0.84,08_12_46
0.681,0.744,08_12_48
0.645,0.827,08_12_50
0.623,0.771,08_12_51
0.676,0.694,08_12_53
0.638,0.832,08_12_54
0.697,0.887,08_12_56
0.669,0.748,08_12_58
0.638,0.733,08_12_59
0.634,0.795,08_13_01
0.644,0.806,08_13_02
0.654,0.824,08_13_04
0.622,0.863,08_13_06
0.665,0.85,08_13_07
0.685,0.762,08_13_09
0.703,0.822,08_13_10
0.681,0.851,08_13_12
0.659,0.815,08_13_14
0.641,0.806,08_13_15
0.643,0.822,08_13_17
0.672,0.883,08_13_18
0.735,0.773,08_13_20
0.678,0.817,08_13_22
0.634,0.832,08_13_23
0.602,0.766,08_13_25
0.675,0.847,08_13_26
0.683,0.843,08_13_28
0.639,0.927,08_13_30
0.626,0.776,08_13_31
0.592,0.83,08_13_33
0.655,0.781,08_13_34
0.645,0.87,08_13_36
0.668,0.805,08_13_38
0.722,0.727,08_13_39
0.671,0.89,08_13_41
0.61,0.744,08_13_42
0.679,0.854,08_13_44
0.654,0.89,08_13_46
0.665,0.759,08_13_47
0.645,0.825,08_13_49
0.627,0.819,08_13_50
0.637,0.843,08_13_52
0.658,0.774,08_13_54
0.599,0.831,08_13_55
0.62,0.758,08_13_57
0.584,0.824,08_13_58
0.552,0.769,08_14_00
0.654,0.771,08_14_03
0.654,0.749,08_14_04
0.681,0.777,08_14_05
0.677,0.805,08_14_07
0.65,0.767,08_14_10
0.646,0.851,08_14_12
0.647,0.79,08_14_13
0.65,0.811,08_14_15
0.596,0.832,08_14_21
0.678,0.772,08_14_23
0.665,0.803,08_14_24
0.667,0.777,08_14_26
0.691,0.8,08_14_29
0.654,0.79,08_14_30
0.618,0.858,08_14_32
0.628,0.776,08_14_33
0.679,0.744,08_14_37
0.692,0.776,08_14_39
0.668,0.865,08_14_40
0.66,0.755,08_14_42
0.659,0.797,08_14_43
0.647,0.867,08_14_45
0.659,0.767,08_14_47
0.69,0.802,08_14_48
0.623,0.847,08_15_05
0.658,0.807,08_15_07
0.662,0.775,08_15_09
0.697,0.799,08_15_10
0.648,0.735,08_15_16
0.654,0.757,08_15_18
0.681,0.803,08_15_20
0.607,0.73,08_15_21
0.695,0.83,08_15_23
0.676,0.688,08_15_25
0.69,0.788,08_15_26
0.624,0.829,08_15_28
0.709,0.725,08_15_29
0.696,0.741,08_15_31
0.675,0.817,08_15_33
0.749,0.742,08_15_40
0.687,0.789,08_15_41
0.629,0.878,08_15_43
0.601,0.803,08_15_44
0.669,0.86,08_15_46
0.708,0.773,08_15_48
0.677,0.819,08_15_50
0.659,0.749,08_15_52
0.7,0.74,08_15_53
0.661,0.908,08_15_55
0.679,0.839,08_15_56
0.677,0.806,08_15_58
0.677,0.785,08_15_59
0.611,0.862,08_16_01
0.692,0.806,08_16_03
0.647,0.823,08_16_04
0.626,0.823,08_16_06
0.624,0.831,08_16_07
0.726,0.842,08_16_09
0.687,0.771,08_16_10
0.67,0.799,08_16_12
0.662,0.844,08_16_14
0.673,0.732,08_16_16
0.746,0.77,08_16_17
0.667,0.803,08_16_19
0.714,0.737,08_16_20
0.677,0.755,08_16_22
0.676,0.783,08_16_24
0.656,0.769,08_16_25
0.685,0.741,08_16_27
0.642,0.792,08_16_28
0.685,0.814,08_16_30
0.731,0.779,08_16_31
0.655,0.882,08_16_33
0.559,0.852,08_16_35
0.726,0.763,08_16_36
0.693,0.805,08_16_38
0.667,0.82,08_16_39
0.654,0.83,08_16_41
0.672,0.834,08_16_57
0.702,0.835,08_16_58
0.643,0.844,08_17_00
0.636,0.832,08_17_01
0.715,0.83,08_17_03
0.626,0.748,08_17_05
0.676,0.787,08_17_06
0.644,0.817,08_17_08
0.62,0.77,08_17_09
0.667,0.765,08_17_11
0.648,0.876,08_17_13
0.641,0.81,08_17_14
0.674,0.811,08_17_16
0.657,0.907,08_17_18
0.689,0.808,08_17_20
0.685,0.796,08_17_21
0.674,0.837,08_17_23
0.658,0.776,08_17_25
0.659,0.8,08_17_26
0.696,0.822,08_17_28
0.648,0.812,08_17_30
0.667,0.856,08_17_31
0.611,0.937,08_17_33
0.634,0.82,08_17_35
0.624,0.794,08_17_36
0.752,0.843,08_17_38
0.651,0.81,08_17_40
0.668,0.861,08_17_42
0.632,0.85,08_17_43
0.645,0.786,08_17_45
0.692,0.835,08_17_46
0.669,0.846,08_17_48
0.661,0.755,08_17_49
0.683,0.761,08_17_51
0.704,0.747,08_17_53
0.644,0.806,08_17_54
0.678,0.827,08_17_56
0.684,0.836,08_18_12
0.666,0.858,08_18_13
0.65,0.774,08_18_15
0.645,0.776,08_18_17
0.638,0.84,08_18_18
0.713,0.814,08_18_20
0.634,0.791,08_18_22
0.635,0.789,08_18_23
0.631,0.758,08_18_25
0.684,0.72,08_18_26
0.685,0.779,08_18_42
0.651,0.785,08_18_43
0.647,0.813,08_18_45
0.64,0.793,08_18_46
0.681,0.854,08_18_48
0.66,0.795,08_18_50
0.676,0.793,08_18_51
0.627,0.855,08_18_53
0.672,0.795,08_18_55
0.685,0.799,08_18_56
0.71,0.764,08_18_58
0.63,0.802,08_18_59
0.684,0.864,08_19_01
0.689,0.711,08_19_03
0.585,0.822,08_19_04
0.659,0.862,08_19_06
0.642,0.765,08_19_07
0.684,0.824,08_19_09
0.663,0.827,08_19_10
0.637,0.818,08_19_12
0.655,0.848,08_19_14
0.669,0.74,08_19_15
0.669,0.789,08_19_17
0.592,0.834,08_19_18
0.624,0.813,08_19_20
0.649,0.9,08_19_33
0.656,0.814,08_19_35
0.682,0.805,08_19_36
0.608,0.843,08_19_38
0.654,0.855,08_19_40
0.666,0.759,08_19_42
0.645,0.905,08_19_43
0.642,0.812,08_19_45
0.664,0.774,08_19_57
0.687,0.755,08_19_59
0.695,0.837,08_20_01
0.644,0.776,08_20_02
0.666,0.889,08_20_04
0.626,0.893,08_20_05
0.717,0.844,08_20_07
0.657,0.788,08_20_08
0.728,0.847,08_20_22
0.709,0.907,08_20_23
0.695,0.79,08_20_25
0.638,0.853,08_20_27
0.706,0.847,08_20_28
0.683,0.867,08_20_30
0.687,0.761,08_20_31
0.618,0.812,08_20_33
0.681,0.857,08_20_35
0.621,0.796,08_20_36
0.65,0.842,08_20_38
0.657,0.8,08_20_40
0.666,0.754,08_20_42
0.651,0.794,08_20_44
0.69,0.846,08_20_46
0.652,0.779,08_20_47
0.635,0.878,08_20_48
0.671,0.785,08_20_50
0.641,0.854,08_20_52
0.693,0.822,08_20_53
0.63,0.866,08_20_55
0.655,0.819,08_20_57
0.693,0.949,08_20_58
0.739,0.819,08_21_00
0.641,0.823,08_21_01
0.644,0.798,08_21_03
0.679,0.868,08_21_04
0.678,0.859,08_21_06
0.663,0.828,08_21_08
0.724,0.855,08_21_10
0.617,0.793,08_21_11
0.499,0.789,08_21_13
0.531,0.792,08_21_15
0.612,0.799,08_21_30
0.642,0.812,08_21_32
0.704,0.873,08_21_34
0.642,0.84,08_21_35
0.703,0.854,08_21_37
0.657,0.88,08_21_38
0.659,0.792,08_21_40
0.633,0.76,08_21_42
0.666,0.856,08_21_43
0.706,0.827,08_21_45
0.662,0.812,08_21_46
0.668,0.76,08_21_48
0.713,0.825,08_22_34
