khoảng cách trên,khoảng cách dưới
0.655,0.819,10_35_49
0.661,0.841,10_35_50
0.736,0.837,10_35_52
0.688,0.836,10_35_54
0.659,0.865,10_35_55
0.708,0.876,10_35_57
0.716,0.811,10_35_59
0.718,0.94,10_36_00
0.648,0.807,10_36_02
0.678,0.855,10_36_04
0.734,0.761,10_36_06
0.723,0.854,10_36_08
0.623,0.854,10_36_09
0.659,0.909,10_36_11
0.669,0.803,10_36_12
0.709,0.809,10_36_14
0.671,0.82,10_36_16
0.672,0.768,10_36_18
0.717,0.821,10_36_19
0.655,0.898,10_36_21
0.732,0.841,10_36_24
0.612,0.856,10_36_26
0.637,0.85,10_36_27
0.65,0.873,10_36_29
0.621,0.883,10_36_31
0.662,0.919,10_36_33
0.678,0.908,10_36_34
0.689,0.837,10_36_36
0.655,0.84,10_36_38
0.633,0.822,10_36_39
0.688,0.812,10_36_41
0.67,0.82,10_36_43
0.783,0.787,10_36_44
0.661,0.891,10_36_46
0.707,0.841,10_36_48
0.641,0.789,10_36_50
0.656,0.819,10_36_51
0.728,0.748,10_36_53
0.687,0.753,10_36_55
0.705,0.851,10_36_56
0.717,0.785,10_36_58
0.681,0.778,10_36_59
0.685,0.846,10_37_01
0.678,0.841,10_37_03
0.667,0.798,10_37_04
0.678,0.849,10_37_06
0.626,0.859,10_37_08
0.656,0.919,10_37_10
0.683,0.855,10_37_12
0.719,0.852,10_37_13
0.654,0.873,10_37_19
0.697,0.869,10_37_20
0.662,0.883,10_37_22
0.636,0.819,10_37_24
0.722,0.848,10_37_26
0.633,0.848,10_37_27
0.708,0.83,10_37_29
0.75,0.845,10_37_30
0.703,0.816,10_37_32
0.669,0.877,10_37_34
0.726,0.839,10_37_36
0.681,0.825,10_37_37
0.717,0.873,10_37_39
0.692,0.887,10_37_41
0.663,0.807,10_37_42
0.609,0.823,10_37_44
0.658,0.851,10_37_46
0.656,0.826,10_37_48
0.644,0.854,10_37_49
0.67,0.892,10_37_51
0.701,0.852,10_37_53
0.632,0.887,10_37_54
0.614,0.859,10_37_56
0.677,0.866,10_37_58
0.657,0.898,10_38_00
0.696,0.851,10_38_01
0.706,0.812,10_38_07
0.684,0.852,10_38_08
0.723,0.858,10_38_11
0.654,0.833,10_38_13
0.769,0.799,10_38_14
0.672,0.927,10_38_16
0.631,0.902,10_38_18
0.663,0.912,10_38_19
0.65,0.874,10_38_21
0.637,0.873,10_38_23
0.759,0.793,10_38_25
0.671,0.909,10_38_26
0.738,0.801,10_38_28
0.658,0.851,10_38_30
0.671,0.846,10_38_31
0.726,0.828,10_38_33
0.728,0.841,10_38_35
0.673,0.869,10_38_36
0.68,0.829,10_38_38
0.662,0.824,10_38_40
0.631,0.875,10_38_41
0.665,0.845,10_38_43
0.718,0.824,10_38_45
0.684,0.934,10_38_47
0.691,0.833,10_38_48
0.621,0.833,10_38_50
0.622,0.858,10_38_52
0.68,0.82,10_38_54
0.672,0.856,10_38_55
0.665,0.935,10_38_57
0.727,0.823,10_38_59
0.674,0.855,10_39_00
0.685,0.9,10_39_02
0.682,0.906,10_39_04
0.732,0.884,10_39_06
0.725,0.915,10_39_07
0.678,0.911,10_39_09
0.733,0.862,10_39_11
0.724,0.88,10_39_13
0.697,0.911,10_39_14
0.717,0.843,10_39_16
0.659,0.896,10_39_18
0.759,0.84,10_39_19
0.726,0.849,10_39_21
0.701,0.85,10_39_23
0.709,0.891,10_39_24
0.763,0.833,10_39_26
0.718,0.872,10_39_28
0.68,0.88,10_39_29
0.728,0.894,10_39_31
0.764,0.89,10_39_33
0.727,0.928,10_39_35
0.759,0.888,10_39_36
0.725,0.894,10_39_38
0.69,0.935,10_39_40
0.741,0.887,10_39_42
0.72,0.893,10_39_43
0.696,0.919,10_39_45
0.711,0.799,10_39_47
0.68,0.891,10_39_48
0.727,0.874,10_39_50
0.756,0.832,10_39_52
0.703,0.883,10_39_53
0.698,0.909,10_39_55
0.731,0.903,10_39_57
0.638,0.866,10_39_59
0.715,0.84,10_40_00
0.719,0.841,10_40_02
0.716,0.871,10_40_04
0.64,0.88,10_40_06
0.68,0.93,10_40_07
0.701,0.923,10_40_09
0.694,0.888,10_40_11
0.733,0.846,10_40_13
0.756,0.864,10_40_14
0.724,0.855,10_40_15
0.709,0.806,10_40_18
0.682,0.868,10_40_19
0.732,0.827,10_40_21
0.688,0.803,10_40_23
0.687,0.878,10_40_25
0.719,0.868,10_40_26
0.702,0.871,10_40_28
0.681,0.883,10_40_30
0.693,0.815,10_40_32
0.701,0.903,10_40_33
0.682,0.857,10_40_35
0.713,0.852,10_40_37
0.684,0.875,10_40_38
0.686,0.903,10_40_40
0.74,0.85,10_40_42
0.724,0.93,10_40_44
0.736,0.853,10_40_45
0,0,10_40_47
0.692,0.872,10_40_49
0.742,0.883,10_40_50
0.669,0.9,10_40_52
0.69,0.871,10_40_55
0.702,0.895,10_40_56
0.654,0.914,10_40_58
0.759,0.831,10_41_00
0.709,0.935,10_41_02
0.745,0.841,10_41_03
0.692,0.871,10_41_05
0.677,0.919,10_41_07
0.745,0.845,10_41_09
0.668,0.879,10_41_10
0.694,0.857,10_41_12
0.697,0.888,10_41_14
0.684,0.912,10_41_16
0.66,0.898,10_41_17
0.693,0.892,10_41_19
0.748,0.862,10_41_21
0.746,0.837,10_41_22
0.697,0.949,10_41_24
0.705,0.875,10_41_46
0.719,0.776,10_41_48
0.653,0.962,10_41_50
0.701,0.918,10_41_51
0.666,0.913,10_41_53
0.715,0.922,10_41_55
0.675,0.871,10_41_56
0.689,0.895,10_41_58
0.665,0.89,10_42_00
0.719,0.912,10_42_08
0.723,0.843,10_42_10
0.711,0.899,10_42_12
0.677,0.91,10_42_14
0.685,0.88,10_42_16
0.686,0.862,10_42_17
0.733,0.84,10_42_19
0.682,0.855,10_42_21
0.735,0.825,10_42_22
0.703,0.866,10_42_31
0.741,0.872,10_42_33
0.725,0.852,10_42_35
0.715,0.856,10_42_36
0.716,0.801,10_42_38
0.742,0.863,10_42_40
0.688,0.823,10_42_41
0.639,0.863,10_42_43
0.629,0.92,10_42_45
0.667,0.846,10_42_46
0.669,0.976,10_42_48
0.657,0.91,10_42_50
0.707,0.906,10_42_52
0.634,0.924,10_42_54
0.658,0.909,10_42_55
0.738,0.784,10_42_57
0.718,0.839,10_42_59
0.751,0.849,10_43_01
0.673,0.833,10_43_02
0.657,0.894,10_43_04
0.705,0.887,10_43_06
0.772,0.888,10_43_08
0.73,0.812,10_43_09
0.727,0.809,10_43_11
0.708,0.86,10_43_13
0.727,0.874,10_43_14
0.67,0.854,10_43_16
0.687,0.855,10_43_23
0.677,0.858,10_43_24
0.703,0.904,10_43_26
0.723,0.841,10_43_27
0.69,0.877,10_43_29
0.769,0.836,10_43_31
0.724,0.864,10_43_33
0.708,0.872,10_43_34
0.687,0.926,10_43_36
0.723,0.826,10_43_38
0.704,0.871,10_43_40
0.746,0.814,10_43_41
0.718,0.869,10_43_43
0.701,0.875,10_43_45
0.74,0.84,10_43_46
0.7,0.876,10_43_49
0.678,0.908,10_43_50
0.742,0.868,10_43_52
0.704,0.861,10_43_54
0.723,0.845,10_43_55
0.69,0.911,10_43_57
0.671,0.885,10_43_59
0.675,0.881,10_44_01
0.746,0.795,10_44_03
0.744,0.846,10_44_04
0.744,0.879,10_44_06
0.744,0.851,10_44_08
0.75,0.911,10_44_10
0.645,0.977,10_44_11
0.655,0.912,10_44_13
0.748,0.878,10_44_15
0.688,0.891,10_44_16
0.69,0.999,10_44_18
0.702,0.896,10_44_20
0.71,0.805,10_44_22
0.712,0.933,10_44_23
0.703,0.906,10_44_24
0.673,0.877,10_44_26
0.716,0.822,10_44_28
0.666,0.894,10_44_30
0.733,0.868,10_44_31
0.699,0.872,10_44_33
0.761,0.871,10_44_35
0.633,0.891,10_44_37
0.754,0.802,10_44_39
0.738,0.851,10_44_41
0.734,0.838,10_44_42
0.753,0.834,10_44_44
0.692,0.868,10_44_46
0.73,0.858,10_44_48
0.681,0.922,10_44_49
0.696,0.965,10_44_51
0.698,0.868,10_44_53
0.714,0.836,10_44_54
0.713,0.849,10_44_56
0.748,0.897,10_44_58
0.728,0.822,10_44_59
0.73,0.86,10_45_01
0.713,0.872,10_45_03
0.728,0.803,10_45_05
0.736,0.851,10_45_07
0.7,0.817,10_45_08
0.775,0.862,10_45_10
0.672,0.82,10_45_12
0.673,0.889,10_45_14
0.747,0.864,10_45_15
0.753,0.891,10_45_17
0.769,0.882,10_45_19
0.697,0.856,10_45_20
0.689,0.847,10_45_22
0.692,0.918,10_45_24
0.699,0.958,10_45_26
0.696,0.901,10_45_27
0.638,0.955,10_45_29
0.684,0.836,10_45_40
0.702,0.836,10_45_41
0.662,0.901,10_45_43
0.738,0.934,10_45_45
0.651,0.921,10_45_47
0.679,0.911,10_45_48
0.664,0.97,10_45_50
0.742,0.864,10_45_52
0.682,0.884,10_45_53
0.713,0.883,10_45_55
0.693,0.869,10_45_57
0.782,0.883,10_45_59
0.762,0.79,10_46_00
0.733,0.837,10_46_02
0.663,0.856,10_46_04
0.696,0.889,10_46_06
0.733,0.871,10_46_07
0.67,0.884,10_46_10
0.707,0.938,10_46_11
0.662,0.88,10_46_13
0.71,0.954,10_46_15
0.765,0.839,10_46_16
0.686,0.884,10_46_18
0.664,0.963,10_46_20
0.682,0.842,10_46_22
0.712,0.853,10_46_23
0.665,0.95,10_46_25
0.722,0.93,10_46_27
0.715,0.902,10_46_29
0.686,0.928,10_46_30
0.746,0.877,10_46_32
0.678,0.894,10_46_34
0.726,0.864,10_46_36
0.757,0.828,10_46_37
0.745,0.865,10_46_40
0.713,0.89,10_46_41
0.721,0.844,10_46_43
0.687,0.893,10_46_45
0.733,0.863,10_46_47
0.76,0.862,10_46_48
0.763,0.845,10_46_50
0.651,0.9,10_46_52
0.694,0.916,10_46_54
0.723,0.892,10_46_55
0.684,0.934,10_46_57
0.783,0.837,10_46_59
0.73,0.808,10_47_01
0.775,0.86,10_47_02
0.733,0.89,10_47_04
0.675,0.9,10_47_06
0.684,0.868,10_47_08
0.714,0.873,10_47_09
0.729,0.899,10_47_11
0.665,0.91,10_47_13
0.711,0.929,10_47_15
0.716,0.879,10_47_16
0.736,0.959,10_47_18
0.749,0.855,10_47_20
0.644,0.793,10_47_22
0.679,0.861,10_47_24
0.686,0.88,10_47_25
0.748,0.826,10_47_27
0.77,0.788,10_47_29
0.775,0.841,10_47_31
0.727,0.849,10_47_32
0.74,0.852,10_47_34
0.7,0.845,10_47_36
0.637,0.942,10_47_38
0.633,0.936,10_47_39
0.686,0.85,10_47_41
0.711,0.893,10_47_43
0.681,0.852,10_47_45
0.614,0.874,10_47_46
0.699,0.895,10_47_48
0.713,0.888,10_47_50
0.656,0.834,10_47_52
0.638,0.896,10_47_53
0.629,0.904,10_47_55
0.626,0.874,10_47_57
0.644,0.908,10_47_58
0.668,0.915,10_48_00
0.667,0.892,10_48_02
0.748,0.865,10_48_04
0.686,0.885,10_48_05
0.664,0.887,10_48_07
0.701,0.798,10_48_09
0.671,0.891,10_48_10
0.687,0.85,10_48_12
0.706,0.86,10_48_14
0.65,0.88,10_48_16
0.756,0.85,10_48_17
0.629,0.985,10_48_19
0.642,0.795,10_48_21
0.654,0.898,10_48_22
0.733,0.886,10_48_24
0.675,0.928,10_48_25
0.737,0.833,10_48_27
0.715,0.899,10_48_29
0.639,0.932,10_48_30
0.701,0.829,10_48_31
0.677,0.857,10_48_33
0.711,0.904,10_48_35
0.664,0.943,10_48_36
0.663,0.997,10_48_38
0.742,0.876,10_48_40
0.709,0.961,10_48_42
0.629,0.929,10_48_43
0.694,0.885,10_48_44
0.671,0.94,10_48_46
0.721,0.858,10_48_47
0.717,0.865,10_48_49
0.638,0.883,10_48_51
0.735,0.806,10_48_53
0.663,0.861,10_48_54
0.697,0.938,10_48_56
0.68,0.842,10_48_58
0.652,0.901,10_48_59
0.758,0.794,10_49_01
0.727,0.871,10_49_03
0.721,0.922,10_49_05
0.695,0.909,10_49_06
0.713,0.886,10_49_08
0.673,0.955,10_49_10
0.694,0.874,10_49_12
0.71,0.859,10_49_13
0.76,0.785,10_49_15
0.776,0.872,10_49_17
0.724,0.823,10_49_18
0.657,0.821,10_49_20
0.719,0.853,10_49_22
0.706,0.847,10_49_24
0.722,0.869,10_49_25
0.722,0.904,10_49_26
0.696,0.92,10_49_28
0.739,0.844,10_49_29
0.723,0.848,10_49_31
0.758,0.857,10_49_33
0.737,0.814,10_49_34
0.714,0.867,10_49_36
0.719,0.865,10_49_38
0.696,0.859,10_49_40
0.754,0.845,10_49_41
0.696,0.863,10_49_43
0.729,0.878,10_49_45
0.747,0.832,10_49_46
0.672,0.949,10_49_48
0,0,10_49_50
0.729,0.877,10_49_52
0.7,0.835,10_49_54
0.676,0.883,10_49_55
0.691,0.891,10_49_57
0.691,0.917,10_49_59
0.7,0.869,10_50_00
0.69,0.883,10_50_02
0.7,0.874,10_50_04
0.732,0.8,10_50_06
0.731,0.875,10_50_07
0.709,0.867,10_50_09
0.723,0.88,10_50_11
0.696,0.929,10_50_13
0.72,0.887,10_50_14
0.705,0.892,10_50_16
0.738,0.857,10_50_18
0.696,0.858,10_50_20
0.664,0.831,10_50_21
0.685,0.833,10_50_23
0.731,0.812,10_50_25
0.699,0.89,10_50_27
0.689,0.884,10_50_28
0.74,0.858,10_50_30
0.697,0.914,10_50_32
0.739,0.85,10_50_34
0.71,0.841,10_50_35
0.721,0.836,10_50_37
0.721,0.866,10_50_38
0.713,0.829,10_50_40
0.696,0.927,10_50_42
0.755,0.929,10_50_44
0.669,0.995,10_50_45
0.722,0.866,10_50_47
0.743,0.927,10_50_49
0.639,0.897,10_50_50
0.73,0.897,10_50_52
0.759,0.76,10_50_54
0.646,0.956,10_50_56
0.735,0.829,10_50_57
0.692,0.915,10_50_59
0.707,0.898,10_51_01
0.706,0.867,10_51_02
0.785,0.791,10_51_04
0.786,0.883,10_51_06
0.728,0.866,10_51_08
0.701,0,10_51_25
0.739,0.859,10_51_27
0.71,0.91,10_51_28
0.729,0.909,10_51_30
0.666,0.903,10_51_31
0.676,0.789,10_51_33
0.726,0.883,10_51_34
0.749,0.92,10_51_36
0.757,0.838,10_51_38
0.723,0.853,10_51_40
0.689,0.877,10_51_41
0.663,0.855,10_51_43
0.723,0.943,10_51_45
0.68,0.895,10_51_46
0.73,0.847,10_51_48
0.738,0.812,10_51_50
0.711,0.859,10_51_51
0.692,0.886,10_51_53
0.705,0.921,10_51_55
0.696,0.889,10_51_57
0.713,0.909,10_51_59
0.735,0.889,10_52_00
0.694,0.872,10_52_02
0.708,0.896,10_52_04
0.671,0.896,10_52_05
0.64,0.955,10_52_07
0.794,0.877,10_52_09
0.702,0.874,10_52_11
0.756,0.827,10_52_12
0.683,0.848,10_52_14
0.679,0.833,10_52_16
0.678,0.917,10_52_17
0.683,0.867,10_52_19
0.665,0.988,10_52_21
0.69,0.865,10_52_22
0.716,0.895,10_52_24
0.663,0.909,10_52_25
0.693,0.866,10_52_27
0.692,0.926,10_52_28
0.698,0.974,10_52_30
0.679,0.874,10_52_31
0.697,0.887,10_52_33
0.72,0.854,10_52_35
0.689,0.891,10_52_37
0.696,0.91,10_52_39
0.68,0.985,10_52_40
0.747,0.877,10_52_42
0.694,0.899,10_52_44
0.628,0.894,10_52_45
0.649,0.934,10_52_47
0.667,0.865,10_52_48
0.756,0.782,10_52_50
0.733,0.825,10_52_51
0.655,0.909,10_52_53
0.758,0.842,10_52_54
0.715,0.93,10_52_56
0.707,0.874,10_52_57
0.759,0.891,10_52_59
0.704,0.941,10_53_00
0.76,0.867,10_53_02
0.692,0.878,10_53_03
0.719,0.852,10_53_05
0.688,0.913,10_53_06
0.684,0.91,10_53_08
0.759,0.847,10_53_09
0.645,0.967,10_53_11
0.72,0.877,10_53_13
0.672,0.896,10_53_14
0.726,0.873,10_53_15
0.725,0.847,10_53_17
0.725,0.911,10_53_18
0.618,0.88,10_53_20
0.661,0.883,10_53_22
0.655,0.925,10_53_24
0.698,0.845,10_53_25
0.744,0.833,10_53_27
0.679,0.858,10_53_29
0.694,0.833,10_53_31
0.688,0.837,10_53_33
0.662,0.967,10_53_34
0.721,0.858,10_53_36
0.724,0.87,10_53_38
0.665,0.931,10_53_39
0.694,0.849,10_53_41
0.681,0.821,10_53_42
0.633,0.899,10_53_44
0.653,0.892,10_53_45
0.665,0.891,10_53_46
0.736,0.855,10_53_48
0.647,0.846,10_53_50
0.735,0.874,10_53_52
0.695,0.861,10_53_54
0.661,0.844,10_53_55
0.697,0.795,10_54_05
0.729,0.841,10_54_06
0.642,0.882,10_54_08
0.746,0.856,10_54_09
0.645,0.916,10_54_14
0.742,0.881,10_54_16
0.692,0.943,10_54_18
0.706,0.907,10_54_19
0.703,0.899,10_54_21
0.709,0.944,10_54_23
0.703,0.915,10_54_25
0.653,0.917,10_54_26
0.738,0.858,10_54_28
0.686,0.873,10_54_30
0.652,0.833,10_54_31
0.623,0.88,10_54_34
0.669,0.937,10_54_40
0.654,0.901,10_54_42
0.671,0.932,10_54_43
0.699,0.83,10_54_45
0.714,0.868,10_54_48
0.61,0.898,10_54_50
0.668,0.907,10_54_52
0.626,0.893,10_54_54
0.732,0.819,10_54_56
0.65,0.793,10_54_58
0.697,0.869,10_55_00
0.64,0.954,10_55_01
0.713,0.853,10_55_04
0.652,0.838,10_55_06
0.641,0.875,10_55_08
0.677,0.893,10_55_09
0.718,0.833,10_55_11
0.714,0.859,10_55_13
0.691,0.852,10_55_15
0.675,0.838,10_55_16
0.703,0.821,10_55_18
0.734,0.893,10_55_20
0.746,0.887,10_55_22
0.649,0.918,10_55_23
0.665,0.891,10_55_25
0.747,0.918,10_55_27
0.612,0.925,10_55_29
0.714,0.906,10_55_30
0.719,0.849,10_55_39
0.712,0.878,10_55_41
0.704,0.88,10_55_43
0.711,0.828,10_55_44
0.617,0.861,10_55_46
0.641,0.9,10_55_47
0.61,0.913,10_55_49
0.704,0.87,10_55_51
0.698,0.842,10_55_54
0.73,0.84,10_55_56
0.67,0.848,10_55_57
0.68,0.912,10_55_59
0.726,0.792,10_56_01
0.693,0.844,10_56_03
0.674,0.85,10_56_04
0.677,0.957,10_56_06
0.639,0.915,10_56_08
0.639,0.909,10_56_09
0.65,0.866,10_56_11
0.623,0.902,10_56_12
0.639,0.939,10_56_14
0.701,0.844,10_56_16
0.713,0.905,10_56_18
0.693,0.885,10_56_20
0.698,0.842,10_56_21
0.738,0.835,10_56_22
0.692,0.866,10_56_24
0.742,0.844,10_56_25
0.629,0.891,10_56_28
0.7,0.849,10_56_29
0.692,0.638,10_56_31
0.641,0.939,10_56_33
0.619,0.86,10_56_35
0.645,0.871,10_56_36
0.679,0.875,10_56_38
0.684,0.883,10_56_39
0.686,0.879,10_56_42
0.689,0.914,10_56_44
0.707,0.87,10_56_46
0.668,0.89,10_56_47
0.677,0.88,10_56_48
0.699,0.884,10_56_51
0.677,0.869,10_56_53
0.721,0.864,10_56_54
0.691,0.853,10_56_56
0.694,0.927,10_56_58
0.719,0.948,10_56_59
0.751,0.891,10_57_01
0.708,0.823,10_57_03
0.678,0.745,10_57_04
0.689,0.725,10_57_06
0.622,0.775,10_57_08
0.699,0.787,10_57_10
0.655,0.768,10_57_11
0.672,0.686,10_57_13
0.726,0.713,10_57_14
0.752,0.745,10_57_18
0.725,0.767,10_57_19
0.649,0.748,10_57_22
0.687,0.767,10_57_23
0.718,0.713,10_57_24
0.675,0.802,10_57_26
0.682,0.728,10_57_27
0.681,0.768,10_57_29
0.665,0.675,10_57_31
0.744,0.76,10_57_33
0.645,0.729,10_57_35
0.65,0.761,10_57_36
0.704,0.768,10_57_38
0.675,0.751,10_57_40
0.678,0.736,10_57_42
0.694,0.718,10_57_43
0.672,0.8,10_57_45
0.663,0.798,10_57_46
0.731,0.791,10_57_48
0.701,0.782,10_57_49
0.698,0.787,10_57_51
0.622,0.794,10_57_53
0.721,0.769,10_57_55
0.739,0.741,10_57_57
0.72,0.729,10_57_58
0.656,0.712,10_58_00
0.716,0.774,10_58_01
0.66,0.751,10_58_03
0.659,0.825,10_58_05
0.667,0.724,10_58_07
0.682,0.755,10_58_08
0.675,0.69,10_58_10
0.69,0.821,10_58_12
0.66,0.712,10_58_13
0.702,0.756,10_58_15
0.642,0.804,10_58_16
0.677,0.655,10_58_21
0.681,0.742,10_58_23
0.746,0.763,10_58_25
0.654,0.725,10_58_26
0.798,0.794,10_58_28
0.713,0.776,10_58_29
0.656,0.811,10_58_31
0.64,0.716,10_58_32
0.665,0.742,10_58_34
0.695,0.792,10_58_36
0.658,0.74,10_58_38
0.722,0.684,10_58_40
0.717,0.784,10_58_41
0.612,0.786,10_58_43
0.633,0.766,10_58_45
0.622,0.732,10_58_46
0.633,0.775,10_58_54
0.676,0.685,10_58_55
0.742,0.718,10_58_57
0.668,0.749,10_58_59
0.694,0.771,10_59_02
0.666,0.81,10_59_04
0.675,0.776,10_59_06
0.639,0.749,10_59_07
0.739,0.802,10_59_10
0.635,0.736,10_59_12
0.744,0.744,10_59_14
0.7,0.823,10_59_15
0.688,0.864,10_59_17
0.703,0.744,10_59_19
0.719,0.761,10_59_20
0.722,0.804,10_59_22
0.664,0.718,10_59_24
0.755,0.717,10_59_26
0.661,0.771,10_59_28
0.695,0.729,10_59_29
0.7,0.742,10_59_35
0.626,0.794,10_59_36
0.698,0.712,10_59_38
0.703,0.768,10_59_39
0.713,0.744,10_59_45
0.655,0.679,10_59_47
0.724,0.722,10_59_49
0.666,0.706,10_59_50
0.716,0.694,10_59_52
0.729,0.757,10_59_54
0.744,0.724,10_59_56
0.606,0.818,10_59_57
0.706,0.729,11_00_00
0.746,0.72,11_00_02
0.697,0.785,11_00_04
0.663,0.752,11_00_05
0.725,0.683,11_00_07
0.682,0.827,11_00_09
0.679,0.712,11_00_11
0.647,0.775,11_00_12
0.658,0.758,11_00_17
0.646,0.786,11_00_19
0.674,0.806,11_00_21
0.656,0.706,11_00_22
0.688,0.769,11_00_24
0.685,0.727,11_00_26
0.696,0.693,11_00_27
0.67,0.783,11_00_29
0.678,0.72,11_00_32
0.653,0.772,11_00_33
0.617,0.771,11_00_35
0.631,0.711,11_00_37
0.677,0.731,11_00_39
0.7,0.745,11_00_40
0.719,0.718,11_00_42
0.674,0.782,11_00_43
0.677,0.782,11_00_45
0.613,0.764,11_00_47
0.681,0.718,11_00_48
0.667,0.717,11_00_50
0.664,0.758,11_00_52
0.663,0.753,11_00_54
0.709,0.742,11_00_55
0.676,0.711,11_00_57
0.707,0.699,11_01_00
0.666,0.711,11_01_01
0.652,0.763,11_01_03
0.648,0.762,11_01_04
0.677,0.719,11_01_06
0.686,0.733,11_01_08
0.67,0.714,11_01_10
0.647,0.735,11_01_11
0.699,0.809,11_01_13
0.637,0.862,11_01_15
0.633,0.765,11_01_17
0.651,0.769,11_01_18
0.668,0.738,11_01_20
0.608,0.748,11_01_22
0.66,0.765,11_01_23
0.644,0.718,11_01_24
0.703,0.729,11_01_27
0.726,0.732,11_01_28
0.601,0.8,11_01_29
0.664,0.751,11_01_31
0.686,0.738,11_01_33
0.669,0.778,11_01_35
0.691,0.76,11_01_37
0.635,0.723,11_01_38
0.712,0.734,11_01_40
0.71,0.714,11_01_42
0.689,0.698,11_01_44
0.745,0.744,11_01_45
0.767,0.756,11_01_47
0.652,0.751,11_01_48
0.67,0.753,11_01_50
0.715,0.757,11_01_51
0.685,0.699,11_01_54
0.709,0.672,11_01_55
0.629,0.782,11_01_58
0.685,0.767,11_01_59
0.687,0.739,11_02_00
0.678,0.773,11_02_02
0.594,0.764,11_02_03
0.661,0.761,11_02_05
0.678,0.791,11_02_07
0.615,0.779,11_02_14
0.658,0.805,11_02_16
0.635,0.795,11_02_18
0.682,0.737,11_02_20
0.633,0.725,11_02_21
0.752,0.805,11_02_23
0.661,0.747,11_02_25
0.688,0.701,11_02_26
0.658,0.825,11_02_28
0.694,0.725,11_02_30
0.634,0.831,11_02_31
0.655,0.755,11_02_33
0.656,0.847,11_02_35
0.696,0.708,11_02_37
0.733,0.808,11_02_38
0.777,0.681,11_02_40
0.69,0.759,11_02_42
0.632,0.784,11_02_44
0.671,0.812,11_02_45
0.685,0.787,11_02_47
0.637,0.748,11_02_48
0.761,0.771,11_02_51
0.565,0.802,11_02_52
0.697,0.742,11_02_54
0.667,0.706,11_02_55
0.679,0.749,11_02_57
0.695,0.726,11_02_59
0.669,0.78,11_03_00
0.687,0.708,11_03_02
0.749,0.67,11_03_04
0.664,0.759,11_03_06
0.66,0.761,11_03_07
0.733,0.744,11_03_09
0.618,0.759,11_03_11
0.638,0.758,11_03_12
0.668,0.756,11_03_14
0.689,0.694,11_03_16
0.655,0.718,11_03_17
0.691,0.733,11_03_19
0.691,0.736,11_03_21
0.652,0.733,11_03_22
0,0.861,11_03_24
0.588,0.722,11_03_26
0.697,0.811,11_03_28
0.65,0.801,11_03_29
0.699,0.674,11_03_31
0.61,0.786,11_03_32
0.691,0.686,11_03_34
0.629,0.75,11_03_36
0.678,0.722,11_03_38
0.663,0.734,11_03_39
0.676,0.758,11_03_41
0.713,0.766,11_03_43
0.671,0.767,11_03_44
0.72,0.692,11_03_46
0.646,0.863,11_03_48
0.669,0.739,11_03_50
0.686,0.721,11_03_51
0.693,0.74,11_03_53
0.652,0.788,11_03_54
0.72,0.744,11_03_56
0.644,0.842,11_03_57
0.671,0.74,11_03_59
0.69,0.726,11_04_01
0.681,0.83,11_04_02
0.653,0.754,11_04_04
0.635,0.779,11_04_06
0.738,0.716,11_04_07
0.724,0.746,11_04_09
0.667,0.79,11_04_11
0.705,0.658,11_04_12
0.74,0.734,11_04_14
0.714,0.678,11_04_16
0.606,0.848,11_04_18
0.73,0.738,11_04_20
0.692,0.69,11_04_21
0.722,0.794,11_04_23
0.679,0.752,11_04_25
0.734,0.678,11_04_26
0.652,0.693,11_04_28
0.702,0.735,11_04_30
0.656,0.696,11_04_31
0.732,0.704,11_04_33
0.637,0.854,11_04_35
0.648,0.759,11_04_36
0.683,0.724,11_04_38
0.678,0.793,11_04_40
0.651,0.768,11_04_41
0.667,0.742,11_04_43
0.683,0.697,11_04_45
0.681,0.787,11_04_47
0.715,0.72,11_04_48
0.675,0.743,11_04_50
0.648,0.748,11_04_52
0.677,0.722,11_04_54
0.679,0.777,11_04_55
0.646,0.714,11_04_57
0.675,0.769,11_05_06
0.652,0.73,11_05_08
0.68,0.725,11_05_10
0.607,0.834,11_05_11
0.663,0.75,11_05_13
0.723,0.784,11_05_15
0.68,0.775,11_05_16
0.719,0.748,11_05_18
0.734,0.743,11_05_19
0.666,0.769,11_05_21
0.691,0.728,11_05_31
0.703,0.766,11_05_32
0.689,0.731,11_05_34
0.739,0.706,11_05_36
0.665,0.786,11_05_38
0.676,0.72,11_05_39
0.674,0.74,11_05_41
0.686,0.754,11_05_42
0.648,0.713,11_05_44
0.652,0.718,11_05_45
0.683,0.752,11_05_47
0.679,0.773,11_05_49
0.687,0.743,11_05_51
0.671,0.721,11_05_52
0.741,0.74,11_05_54
0.722,0.713,11_05_56
0.612,0.871,11_05_58
0.747,0.657,11_05_59
0.638,0.847,11_06_01
0.676,0.703,11_06_03
0.66,0.765,11_06_04
0.718,0.719,11_06_06
0.638,0.711,11_06_08
0.703,0.722,11_06_09
0.662,0.735,11_06_11
0.676,0.692,11_06_17
0.639,0.703,11_06_18
0.631,0.706,11_06_20
0.648,0.692,11_06_22
0.634,0.717,11_06_24
0.633,0.765,11_06_25
0.683,0.709,11_06_27
0.682,0.725,11_06_29
0.7,0.771,11_06_30
0.678,0.731,11_06_32
0.676,0.717,11_06_34
0.662,0.736,11_06_35
0.713,0.704,11_06_37
0.684,0.723,11_06_39
0.713,0.691,11_06_41
