0.613,0.821,00_00_00
0.595,0.853,00_00_01
0.683,0.798,00_00_03
0.659,0.8,00_00_04
0.625,0.825,00_00_06
0.649,0.868,00_00_08
0.732,0.934,00_00_10
0.665,0.956,00_00_11
0,0.77,00_00_13
0.661,0.853,00_00_14
0.675,0.841,00_00_16
0.647,0.71,00_00_18
0.679,0.753,00_00_19
0.652,0.816,00_00_21
0.602,0.824,00_00_23
0.641,0.786,00_00_24
0.657,0.79,00_00_26
0.732,0.758,00_00_28
0.667,0.792,00_00_29
0.621,0.79,00_00_31
0.637,0.702,00_00_32
0.646,0.801,00_00_34
0.664,0.82,00_00_36
0.731,0.682,00_00_37
0.617,0.819,00_00_39
0.642,0,00_00_41
0.603,0.772,00_00_42
0.661,0.805,00_00_43
0.618,0.845,00_00_45
0.648,0.802,00_00_47
0.636,0.806,00_00_48
0.6,0.789,00_00_50
0.725,0.709,00_00_51
0.652,0.869,00_00_53
0.742,0.767,00_00_55
0.647,0.765,00_00_56
0.677,0.916,00_00_57
0.668,0.773,00_00_58
0.697,0.943,00_01_00
0.631,0.756,00_01_01
0.633,0.792,00_01_03
0.595,0.863,00_01_05
0.691,0.795,00_01_06
0.7,0.784,00_01_08
0.627,0.765,00_01_10
0.726,0.83,00_01_11
0.762,0.822,00_01_13
0.708,0.862,00_01_14
0.671,0.786,00_01_16
0.649,0.828,00_01_18
0.673,0.916,00_01_19
0.698,0.837,00_01_21
0.677,0.848,00_01_23
0.571,0.829,00_01_24
0.639,0.777,00_01_26
0.701,0.745,00_01_28
0.625,0.774,00_01_30
0.643,0.824,00_01_31
0.726,0.795,00_01_33
0.68,0.834,00_01_34
0.689,0.782,00_01_36
0.694,0.767,00_01_38
0.643,0.744,00_01_39
0.629,0.827,00_01_41
0.693,0.782,00_01_43
0.598,0.846,00_01_44
0.637,0.814,00_01_46
0.64,0.791,00_01_47
0.644,0.858,00_01_49
0.722,0.778,00_01_51
0.711,0.817,00_01_52
0.747,0.851,00_01_54
0.723,0.832,00_01_56
0.764,0.783,00_01_57
0.715,0.825,00_01_59
0.713,0.799,00_02_01
0.687,0.855,00_02_02
0.739,0.77,00_02_04
0.75,0.816,00_02_06
0.773,0.76,00_02_07
0.801,0.837,00_02_09
0.755,0.838,00_02_11
0.711,0.845,00_02_12
0.754,0.788,00_02_14
0.714,0.859,00_02_16
0.751,0.92,00_02_17
0.712,0.872,00_02_19
0.805,0.815,00_02_21
0.663,0.908,00_02_22
0.769,0.984,00_02_24
0.707,0.835,00_02_26
0.739,0.817,00_02_27
0.739,0.874,00_02_29
0.756,0.85,00_02_31
0.7,0.906,00_02_32
0.799,0.871,00_02_34
0.704,0.839,00_02_36
0.81,0.833,00_02_37
0.687,0.87,00_02_38
0.733,0.802,00_02_40
0.848,0.799,00_02_42
0.7,0.752,00_02_44
0.674,0.874,00_02_46
0.702,0.804,00_02_47
0.844,0.808,00_02_48
0.681,0.848,00_02_50
0.689,0.777,00_02_52
0.751,0.721,00_02_53
0.631,0.888,00_02_54
0.815,0.758,00_02_56
0.694,0.78,00_02_57
0.785,0.817,00_02_59
0.688,0.809,00_03_01
0.69,0.815,00_03_02
0.725,0.732,00_03_04
0.61,0.788,00_03_05
0.597,0.883,00_03_07
0.72,0.745,00_03_09
0.674,0.742,00_03_11
0.675,0.89,00_03_12
0.614,0.83,00_03_14
0.708,0.832,00_03_16
0.661,0.78,00_03_17
0.61,0.812,00_03_19
0.589,0.971,00_03_20
0.641,0.917,00_03_22
0.786,0.777,00_03_24
0.776,0.735,00_03_25
0.666,0.806,00_03_27
0.631,0.845,00_03_28
0.709,0.904,00_03_30
0.691,0.845,00_03_31
0.652,0.789,00_03_33
0.572,0.902,00_03_34
0.617,0.793,00_03_36
0.675,0.8,00_03_37
0.609,0.829,00_03_39
0.671,0.832,00_03_41
0.648,0.859,00_03_42
0.744,0.808,00_03_44
0.577,0.835,00_03_46
0.638,0.826,00_03_47
0.666,0.717,00_03_49
0.661,0.786,00_03_50
0.626,0.841,00_03_52
0.649,0.813,00_03_54
0.672,0.73,00_03_55
0.679,0.721,00_03_57
0.663,0.79,00_03_59
0.668,0.784,00_04_00
0.61,0.787,00_04_02
0.666,0.745,00_04_04
0.63,0.778,00_04_05
0.687,0.759,00_04_07
0.688,0.719,00_04_08
0.687,0.744,00_04_10
0.621,0.841,00_04_12
0.692,0.764,00_04_13
0.667,0.75,00_04_15
0.727,0.769,00_04_16
0.656,0.778,00_04_18
0.683,0.768,00_04_20
0.612,0.76,00_04_21
0.67,0.776,00_04_23
0.647,0.767,00_04_24
0.631,0.768,00_04_26
0.677,0.753,00_04_27
0.705,0.727,00_04_29
0.664,0.797,00_04_31
0.711,0.908,00_04_32
0.643,0.796,00_04_34
0.76,0.776,00_04_36
0.681,0.809,00_04_37
0.657,0.854,00_04_39
0.652,0.807,00_04_40
0.652,0.759,00_04_42
0.675,0.749,00_04_44
0.652,0.81,00_04_45
0.586,0.864,00_04_47
0.636,0.802,00_04_48
0.694,0.8,00_04_50
0.677,0.763,00_04_51
0.573,0.86,00_04_53
0.67,0.757,00_04_55
0.631,0.824,00_04_56
0.634,0.839,00_04_58
0.621,0.867,00_05_00
0.754,0.756,00_05_02
0.648,0.778,00_05_03
0.679,0.778,00_05_05
0.596,0.835,00_05_07
0.692,0.7,00_05_08
0.622,0.806,00_05_10
0.69,0.717,00_05_11
0.693,0.743,00_05_13
0.64,0.802,00_05_18
0.626,0.839,00_05_19
0.63,0.8,00_05_21
0.724,0.837,00_05_22
0.585,0.851,00_05_24
0.663,0.849,00_05_26
0.637,0.823,00_05_28
0.635,0.839,00_05_29
0.612,0.798,00_05_30
0.711,0.765,00_05_32
0.593,0.773,00_05_34
0.624,0.805,00_05_35
0.719,0.814,00_05_37
0.653,0.764,00_05_39
0.679,0.778,00_05_40
0.602,0.788,00_05_42
0.657,0.723,00_05_43
0.659,0.711,00_05_45
0.691,0.678,00_05_47
0.676,0.816,00_05_48
0.685,0.784,00_05_50
0.613,0.863,00_05_51
0.622,0.805,00_05_53
0.751,0.773,00_05_55
0.629,0.819,00_05_56
0.565,0.797,00_05_58
0.62,0.784,00_05_59
0.638,0.823,00_06_01
0.648,0.747,00_06_03
0.622,0.802,00_06_04
0.607,0.804,00_06_06
0.656,0.755,00_06_08
0.636,0.811,00_06_09
0.702,0.799,00_06_11
0.659,0.747,00_06_12
0.616,0.84,00_06_14
0.652,0.83,00_06_16
0.663,0.773,00_06_17
0.596,0.861,00_06_19
0.625,0.829,00_06_20
0.636,0.817,00_06_22
0.653,0.816,00_06_24
0.596,0.876,00_06_25
0.677,0.728,00_06_27
0.726,0.757,00_06_29
0.626,0.771,00_06_30
0.663,0.774,00_06_32
0.737,0.735,00_06_33
0.607,0.859,00_06_35
0.666,0.808,00_06_37
0.702,0.825,00_06_39
0.631,0.803,00_06_40
0.676,0.815,00_06_42
0.721,0.812,00_06_44
0.653,0.813,00_06_45
0.674,0.789,00_06_47
0.642,0.759,00_06_48
0.65,0.75,00_06_50
0.654,0.757,00_06_52
0.69,0.799,00_06_53
0.649,0.807,00_06_55
0.725,0.762,00_06_57
0.664,0.727,00_06_58
0.696,0.778,00_07_00
0.624,0.787,00_07_02
0.65,0.737,00_07_03
0.596,0.867,00_07_05
0.689,0.739,00_07_07
0.644,0.774,00_07_08
0.623,0.792,00_07_10
0.606,0.805,00_07_11
0.654,0.738,00_07_13
0.648,0.759,00_07_14
0.651,0.704,00_07_16
0.629,0.782,00_07_18
0.674,0.862,00_07_19
0.551,0.843,00_07_21
0.62,0.722,00_07_22
0.643,0.697,00_07_24
0.608,0.812,00_07_26
0.651,0.788,00_07_27
0.608,0.785,00_07_29
0.621,0.826,00_07_31
0.611,0.919,00_07_32
0.672,0.799,00_07_34
0.658,0.721,00_07_35
0.672,0.797,00_07_37
0.714,0.741,00_07_39
0.693,0.695,00_07_40
0.659,0.748,00_07_42
0.665,0.776,00_07_43
0.671,0.74,00_07_45
0.698,0.797,00_07_47
0.64,0.786,00_07_48
0.658,0.808,00_07_50
0.702,0.747,00_07_51
0.723,0.825,00_08_06
0.72,0.781,00_08_08
0.657,0.91,00_08_09
0.629,0.874,00_08_11
0.683,0.737,00_08_13
0.721,0.822,00_08_14
0.691,0.652,00_08_16
0.584,0.727,00_08_17
0.645,0.753,00_08_19
0.699,0.818,00_08_27
0.677,0.829,00_08_28
0.687,0.801,00_08_29
0,0.803,00_08_31
0.737,0.768,00_08_32
0.68,0.809,00_08_34
0.7,0.819,00_08_36
0.69,0.758,00_08_37
0.695,0.765,00_08_39
0.654,0.782,00_08_40
0.67,0.762,00_08_42
0.719,0.782,00_08_43
0.605,0.824,00_08_45
0.687,0.804,00_08_47
0.639,0.793,00_08_48
0.682,0.787,00_08_50
0.645,0.78,00_08_51
0.649,0.761,00_08_53
0.642,0.856,00_08_54
0.687,0.684,00_08_56
0.605,0.831,00_08_58
0.644,0.841,00_08_59
0.607,0.799,00_09_01
0.585,0.854,00_09_03
0.617,0.76,00_09_04
0.637,0.794,00_09_10
0.646,0.755,00_09_12
0.693,0.938,00_09_13
0.669,0.91,00_09_15
0.661,0.925,00_09_17
0.679,0.785,00_09_18
0.634,0.766,00_09_20
0.694,0.777,00_09_22
0.646,0.746,00_09_23
0.575,0.808,00_09_25
