0.593,0.827,00_00_00
0.573,0.841,00_00_02
0.603,0.821,00_00_04
0.677,0.738,00_00_05
0.661,0.848,00_00_07
0.656,0.703,00_00_09
0.634,0.823,00_00_10
0.637,0.767,00_00_12
0.56,0.795,00_00_13
0.628,0.741,00_00_15
0.668,0.698,00_00_16
0.602,0.835,00_00_18
0.667,0.771,00_00_20
0.681,0.745,00_00_22
0.562,0.767,00_00_23
0.682,0.767,00_00_25
0.68,0.8,00_00_27
0.541,0.814,00_00_29
0.665,0.779,00_00_30
0.66,0.761,00_00_32
0.63,0.711,00_00_43
0.597,0.81,00_00_44
0.655,0.79,00_00_46
0.686,0.685,00_00_47
0.631,0.711,00_00_50
0.625,0.791,00_00_51
0.567,0.851,00_00_53
0.635,0.772,00_00_55
0.708,0.769,00_00_56
0.669,0.811,00_00_58
0.662,0.714,00_01_00
0.687,0.742,00_01_01
0.658,0.787,00_01_03
0.686,0.728,00_01_05
0.618,0.8,00_01_07
0.611,0.788,00_01_09
0.577,0.801,00_01_10
0.657,0.74,00_01_12
0.59,0.887,00_01_14
0.642,0.897,00_01_16
0.671,0.712,00_01_17
0.702,0.747,00_01_19
0.66,0.794,00_01_21
0.623,0.826,00_01_23
0.658,0.811,00_01_24
0.655,0.751,00_01_26
0.635,0.776,00_01_28
0.612,0.736,00_01_30
0.598,0.781,00_01_32
0.646,0.795,00_01_33
0.62,0.848,00_01_35
0.642,0.74,00_01_36
0.618,0.762,00_01_38
0.628,0.78,00_01_40
0.639,0.796,00_01_42
0.63,0.82,00_01_43
0.581,0.735,00_01_45
0.588,0.81,00_01_47
0.631,0.754,00_01_49
0.606,0.754,00_01_50
0.656,0.811,00_01_52
0.681,0.753,00_01_54
0.684,0.724,00_01_56
0.666,0.686,00_01_57
0.649,0.738,00_01_59
0.634,0.758,00_02_01
0.592,0.796,00_02_02
0.632,0.761,00_02_04
0.689,0.807,00_02_06
0.66,0.771,00_02_07
0.667,0.672,00_02_08
0.669,0.712,00_02_10
0.64,0.833,00_02_12
0.642,0.753,00_02_13
0.615,0.793,00_02_15
0.63,0,00_02_17
0.608,0.796,00_02_19
0.648,0.825,00_02_20
0.572,0.798,00_02_22
0.617,0,00_02_23
0.654,0.802,00_02_25
0.669,0.732,00_02_26
0.649,0.774,00_02_28
0.631,0.707,00_02_30
0.64,0.762,00_02_32
0.641,0.812,00_02_33
0.615,0.758,00_02_35
0.652,0.712,00_02_37
0.6,0.805,00_02_38
0.621,0.752,00_02_41
0.663,0.728,00_02_42
0.732,0.686,00_02_44
0.606,0.755,00_02_45
0.636,0.737,00_02_47
0.678,0.716,00_02_49
0.645,0.823,00_02_50
0.636,0.771,00_02_52
0.661,0.709,00_02_54
0.598,0.746,00_02_56
0.578,0.724,00_02_57
0.637,0.751,00_02_59
0.576,0.762,00_03_01
0.634,0.78,00_03_11
0.641,0.836,00_03_13
0.642,0.797,00_03_15
0.604,0.737,00_03_16
0.69,0.825,00_03_18
0.661,0.827,00_03_20
0.61,0.847,00_03_22
0.694,0.787,00_03_23
0.635,0.78,00_03_25
0.557,0.804,00_03_27
0.587,0.837,00_03_29
0.675,0.818,00_03_39
0.683,0.746,00_03_40
0.662,0.776,00_03_42
0.616,0.716,00_03_44
0.683,0.787,00_03_46
0.591,0.882,00_03_47
0.683,0.828,00_03_49
0.68,0.837,00_03_50
0.611,0.768,00_03_52
0.714,0.8,00_03_54
0.644,0.821,00_03_56
0.664,0.84,00_03_57
0.671,0.742,00_04_03
0.646,0.865,00_04_04
0.607,0.818,00_04_06
0.711,0.785,00_04_07
0.682,0.795,00_04_09
0.656,0.861,00_04_11
0.618,0.825,00_04_13
0.668,0.798,00_04_14
0.647,0.825,00_04_16
0.587,0.796,00_04_18
0.668,0.748,00_04_20
0.727,0.765,00_04_21
0.672,0.738,00_04_23
0.676,0.798,00_04_25
0.669,0.776,00_04_26
0.676,0.804,00_04_28
0.579,0.76,00_04_30
0.644,0.688,00_04_32
0.658,0,00_04_33
0.634,0.777,00_04_35
0.607,0.82,00_04_37
0.637,0.787,00_04_39
0.637,0.811,00_04_40
0.597,0.771,00_04_42
0.707,0.696,00_04_43
0.604,0.866,00_04_45
0.691,0.66,00_04_51
0.651,0.741,00_04_53
0.66,0.734,00_04_54
0.561,0.799,00_04_56
0.646,0.735,00_04_58
0.618,0.807,00_04_59
0.645,0.672,00_05_00
0.63,0.718,00_05_02
0.63,0.797,00_05_04
0.644,0.791,00_05_06
0.641,0.708,00_05_08
0.611,0.803,00_05_09
0.666,0.749,00_05_11
0.613,0.807,00_05_13
0.638,0.751,00_05_14
0.632,0.718,00_05_16
0.6,0.772,00_05_18
0.656,0.734,00_05_19
0.608,0.78,00_05_21
0.669,0.703,00_05_23
0.711,0.778,00_05_24
0.555,0.811,00_05_26
0.636,0.717,00_05_28
0.707,0.787,00_05_30
0.627,0.782,00_05_31
0.62,0.764,00_05_33
0.676,0.764,00_05_35
0.605,0.816,00_05_36
0.708,0.7,00_05_38
0.687,0.658,00_05_40
0.688,0.783,00_05_47
0.669,0.781,00_05_49
0.629,0.805,00_05_50
0.602,0.801,00_05_52
0.699,0.699,00_05_54
0.65,0.757,00_05_56
0.597,0.848,00_05_57
0.554,0.82,00_05_59
0.694,0.79,00_06_01
0.681,0.691,00_06_03
0.634,0.743,00_06_04
0.633,0.735,00_06_06
0.526,0.871,00_06_07
0.589,0.875,00_06_09
0.598,0.766,00_06_11
0.546,0.803,00_06_12
0.578,0.754,00_06_14
0.593,0.856,00_06_16
0.551,0.861,00_06_18
0.698,0.764,00_06_19
0.565,0.795,00_06_21
0.642,0.779,00_06_23
0,0.783,00_06_25
0.666,0.73,00_06_26
0.608,0.856,00_06_28
0.664,0.795,00_06_30
0.616,0.83,00_06_31
0.625,0.787,00_06_33
0.64,0.82,00_06_34
0.565,0.842,00_06_36
0.563,0.887,00_06_38
0.668,0.826,00_06_39
0.682,0.68,00_06_40
0.646,0.76,00_06_42
0.682,0.785,00_06_44
0.691,0.81,00_06_45
0.688,0.719,00_06_47
0.648,0.7,00_06_50
0.634,0.875,00_08_34
0.627,0.817,00_08_35
0.792,0.721,00_08_37
0.731,0.776,00_08_39
0.584,0.771,00_08_47
0.622,0.802,00_08_48
0.698,0.703,00_08_50
0.638,0.819,00_08_51
0.643,0.81,00_08_53
0.652,0.77,00_08_54
0.654,0.804,00_08_55
0.65,0.727,00_08_57
0.626,0.736,00_08_59
0.629,0.743,00_09_01
0.633,0.762,00_09_03
0.702,0.732,00_09_05
0.646,0.832,00_09_06
0.676,0.78,00_09_08
0.626,0.776,00_09_09
0.657,0.754,00_09_11
0.667,0.711,00_09_35
0.624,0.814,00_09_37
0.621,0.82,00_09_39
0.621,0.755,00_09_40
0.594,0.821,00_09_54
0.695,0.777,00_09_56
0.668,0.854,00_09_58
0.691,0.783,00_09_59
0.623,0.809,00_10_01
0.597,0.773,00_10_03
0.605,0.877,00_10_05
0.665,0.774,00_10_07
0.55,0.823,00_10_08
0.633,0.8,00_10_10
0.586,0.858,00_10_12
0.625,0.799,00_10_13
0.626,0.761,00_10_15
0.626,0.786,00_10_17
0.638,0.792,00_10_18
0.687,0.72,00_10_20
0.631,0.808,00_10_22
0.539,0.824,00_10_24
0.602,0.829,00_10_25
0.61,0.776,00_10_27
0.662,0.748,00_10_29
0.552,0.821,00_10_31
0.642,0.882,00_10_32
0.635,0.795,00_10_34
0.597,0.801,00_10_36
0.642,0.878,00_10_37
0.634,0.839,00_10_39
0.64,0.741,00_10_41
0.617,0.875,00_10_43
0.677,0.775,00_10_44
0.661,0.766,00_10_46
0.669,0.762,00_10_47
0.657,0.82,00_10_50
0.701,0.795,00_10_52
0.663,0.774,00_10_53
0.657,0.772,00_10_55
0.607,0.793,00_11_47
0.633,0.798,00_11_49
0.627,0.86,00_11_50
0.668,0.782,00_11_52
0.648,0.839,00_11_53
0.723,0.793,00_11_55
0.669,0.829,00_11_56
0.709,0.663,00_11_57
0.623,0.754,00_12_01
0.679,0.747,00_12_03
0.649,0.766,00_12_04
0.573,0.808,00_12_06
0.597,0.755,00_12_08
0.658,0.776,00_12_10
0.593,0.756,00_12_11
0.67,0.811,00_12_12
0.635,0.781,00_12_26
0.598,0.795,00_12_27
0.601,0.774,00_12_29
0.67,0.824,00_12_31
0.625,0.769,00_12_42
0.661,0.722,00_12_44
0.628,0.77,00_12_46
0.679,0.698,00_12_47
0.655,0.814,00_13_02
0.635,0.742,00_13_03
0.557,0.814,00_13_05
0.693,0.778,00_13_07
0.626,0.828,00_13_08
0.675,0.718,00_13_10
0.597,0.8,00_13_12
0.624,0.825,00_13_13
0.702,0.749,00_13_19
0.657,0.831,00_13_21
0.721,0.739,00_13_22
0.625,0.765,00_13_24
0.692,0.717,00_13_25
0.626,0.889,00_13_27
0.592,0.807,00_13_29
0.631,0.762,00_13_31
0.654,0.78,00_13_33
0.671,0.773,00_13_34
0.653,0.769,00_13_36
0.667,0.783,00_13_38
0.613,0.83,00_13_44
0.619,0.827,00_13_46
0.652,0.771,00_13_48
0.6,0.757,00_13_49
0.538,0.802,00_13_51
0.665,0.694,00_13_56
0.649,0.778,00_13_58
0.57,0.875,00_14_00
0.655,0.792,00_14_02
0.625,0.834,00_14_03
0.699,0.741,00_14_05
0.625,0.76,00_14_07
0.68,0.708,00_14_09
0.628,0.772,00_14_10
0.602,0.753,00_14_12
0.554,0.841,00_14_13
0.666,0.797,00_14_15
0.64,0.813,00_14_17
0.726,0.657,00_14_19
0.665,0.811,00_14_20
0.661,0.827,00_14_22
0.696,0.785,00_14_24
0.673,0.807,00_14_26
0.623,0.759,00_14_27
0.615,0.873,00_14_29
0.68,0.623,00_14_31
0.662,0.745,00_14_32
0.638,0.735,00_14_34
0.538,0.806,00_14_36
0.676,0.736,00_14_37
0.608,0.775,00_14_48
0.634,0.815,00_14_49
0.611,0.769,00_14_51
0.546,0.795,00_14_53
0.546,0.862,00_14_55
0.685,0.692,00_14_56
0.655,0.802,00_14_58
0.727,0.772,00_15_00
0.691,0.727,00_15_02
0.593,0.726,00_15_03
0.644,0.753,00_15_05
0.718,0.786,00_15_14
0.634,0.772,00_15_16
0.589,0.795,00_15_17
0.64,0.743,00_15_19
0.65,0.789,00_15_21
0.65,0.817,00_15_23
0.644,0.748,00_15_24
0.698,0.797,00_15_26
0.747,0.82,00_15_27
0.661,0.772,00_15_29
0.604,0.856,00_15_31
0.663,0.706,00_15_33
0.672,0.841,00_15_34
0.676,0.748,00_15_36
0.712,0.724,00_15_38
0.635,0.788,00_15_40
0.597,0.87,00_15_41
0.662,0.798,00_15_43
0.669,0.792,00_15_45
0.563,0.802,00_15_46
0.552,0.825,00_15_48
0.647,0.797,00_15_50
0.614,0.776,00_15_51
0.733,0.718,00_15_53
0.649,0.827,00_15_55
0.622,0.808,00_15_57
0.589,0.782,00_15_58
0.649,0.817,00_16_08
0.675,0.811,00_16_10
0.681,0.713,00_16_12
0.668,0.733,00_16_13
0.653,0.794,00_16_15
0.633,0.805,00_16_17
0.627,0.721,00_16_18
0.707,0.734,00_16_20
0.663,0.844,00_16_22
0.679,0.731,00_16_24
0.604,0.804,00_16_25
0.651,0.719,00_16_27
0.674,0.798,00_16_29
0.567,0.765,00_16_30
0.661,0.859,00_16_32
0.675,0.742,00_16_34
0.667,0.772,00_16_35
0.607,0.823,00_16_45
0.612,0.797,00_16_47
0.695,0.698,00_16_49
0.657,0.768,00_16_51
0.638,0.741,00_16_52
0.599,0.825,00_16_54
0.654,0.776,00_16_56
0.628,0.75,00_16_57
0.623,0.678,00_16_59
0.613,0.829,00_17_00
0.62,0.775,00_17_02
0.605,0.802,00_17_04
0.601,0.829,00_17_06
0.59,0.711,00_17_07
0.637,0.797,00_17_09
0.637,0.723,00_17_11
0.632,0.779,00_17_13
0.706,0.687,00_17_14
0.631,0.753,00_17_16
0.681,0.708,00_17_18
0.708,0.81,00_17_20
0.659,0.805,00_17_22
0.668,0.805,00_17_24
0.7,0.737,00_17_26
0.617,0.79,00_17_27
0.621,0.873,00_17_29
0.608,0.768,00_17_31
0.613,0.772,00_17_32
0.617,0.761,00_17_34
0.654,0.751,00_17_36
0.683,0.695,00_17_37
0.6,0.789,00_17_39
0.629,0.776,00_17_41
0.657,0.761,00_17_42
0.648,0.751,00_17_44
0.664,0.783,00_17_46
0.658,0.765,00_17_48
0.645,0.807,00_17_49
0.7,0.748,00_17_51
0.611,0.831,00_17_53
0.633,0.779,00_17_55
0.635,0.757,00_17_56
0.583,0.847,00_17_58
0.616,0.828,00_18_00
0.682,0.731,00_18_01
0.627,0.728,00_18_03
0.616,0.81,00_18_05
0.697,0.703,00_18_06
0.672,0.672,00_18_08
0.62,0.796,00_18_10
0.593,0.829,00_18_20
0.665,0.793,00_18_22
0.592,0.835,00_18_24
0.553,0.828,00_18_25
0.613,0.717,00_18_27
0.611,0.733,00_18_29
0.668,0.791,00_18_31
0.581,0.755,00_18_32
0.581,0.812,00_18_34
0.678,0.711,00_18_35
0.681,0.763,00_18_37
0.634,0.743,00_18_39
0.57,0.789,00_18_40
0.62,0.856,00_18_42
0.609,0.829,00_18_44
0.662,0.795,00_18_45
0.579,0.81,00_18_47
0.606,0.708,00_18_49
0.655,0.771,00_18_51
0.655,0.687,00_18_57
0.679,0.713,00_18_59
0.653,0.696,00_19_01
0.595,0.821,00_19_02
0.62,0.779,00_19_04
0.65,0.823,00_19_06
0.625,0.794,00_19_07
0.693,0.757,00_19_09
0.651,0.711,00_19_11
0.623,0.838,00_19_12
0.648,0.777,00_19_14
0.685,0.753,00_19_16
0.614,0.777,00_19_18
0.642,0.727,00_19_19
0.593,0.812,00_19_21
0.624,0.803,00_19_23
0.617,0.802,00_19_24
0.632,0.787,00_19_26
0.671,0.742,00_19_28
0.66,0.711,00_19_30
0.691,0.677,00_19_31
0.666,0.78,00_19_33
0.609,0.773,00_19_34
0.588,0.802,00_19_36
0.555,0,00_19_38
0.559,0.823,00_19_40
0.596,0.763,00_19_41
0.661,0.708,00_19_43
0.706,0.734,00_19_45
0.636,0.731,00_19_46
0.676,0.76,00_19_48
0.609,0.802,00_19_50
0.704,0.756,00_19_52
0.634,0.732,00_19_53
