0.533,0.822,00_00_01
0.532,0.884,00_00_03
0.565,0.864,00_00_04
0.533,0.845,00_00_05
0.626,0.75,00_00_07
0.621,0.792,00_00_09
0.538,0.81,00_00_11
0.581,0.853,00_00_12
0.586,0.876,00_00_14
0.511,0.939,00_00_16
0.583,0.798,00_00_17
0.506,0.836,00_00_19
0.579,0.804,00_00_20
0.556,0.789,00_00_22
0.566,0.892,00_00_24
0.564,0.847,00_00_26
0.504,0.81,00_00_27
0.583,0.761,00_00_29
0.553,0.891,00_00_31
0.542,0.813,00_00_33
0.573,0.855,00_00_35
0.579,0.87,00_00_36
0.595,0.827,00_00_38
0.658,0.801,00_00_40
0.567,0.809,00_00_41
0.616,0.84,00_00_43
0.547,0.861,00_00_45
0.56,0.842,00_00_47
0.591,0.8,00_00_49
0.582,0.769,00_00_50
0.489,0.868,00_00_52
0.588,0.847,00_00_54
0.598,0.765,00_00_56
0.551,0.876,00_00_57
0.591,0.837,00_00_58
0.545,0.806,00_00_59
0.522,0.848,00_01_01
0.613,0.816,00_01_02
0.592,0.876,00_01_04
0.631,0.819,00_01_06
0.597,0.838,00_01_08
0.547,0.916,00_01_10
0.564,0.781,00_01_11
0.563,0.91,00_01_13
0.563,0.846,00_01_15
0.584,0.849,00_01_16
0.63,0.831,00_01_18
0.54,0.867,00_01_20
0.564,0.833,00_01_22
0.578,0.837,00_01_23
0.579,0.854,00_01_25
0.589,0.933,00_01_27
0.651,0.791,00_01_29
0.581,0.882,00_01_30
0.531,0.86,00_01_32
0.579,0.833,00_01_34
0.577,0.854,00_01_36
0.538,0.947,00_01_37
0.54,0.932,00_01_39
0.626,0.808,00_01_41
0.594,0.855,00_01_42
0.656,0.845,00_01_44
0.581,0.769,00_01_46
0.548,0.868,00_01_48
0.596,0.771,00_01_49
0.59,0.794,00_01_51
0.531,0.798,00_01_53
0.534,0.813,00_01_55
0.672,0.822,00_01_57
0.546,0.86,00_01_58
0.564,0.84,00_02_00
0.561,0.806,00_02_02
0.566,0.833,00_02_03
0.595,0.83,00_02_05
0.637,0.813,00_02_07
0.582,0.784,00_02_08
0.625,0.822,00_02_10
0.536,0.825,00_02_12
0.586,0.896,00_02_14
0.594,0.812,00_02_15
0.648,0.776,00_02_29
0.567,0.83,00_02_30
0.621,0.833,00_02_32
0.585,0.837,00_02_34
0.634,0.843,00_02_36
0.577,0.871,00_02_37
0.555,0.871,00_02_39
0.501,0.858,00_02_41
0.617,0.855,00_02_43
0.508,0.742,00_02_44
0.539,0.835,00_02_46
0.553,0.821,00_02_48
0.604,0.813,00_02_49
0.574,0.758,00_02_52
0.559,0.795,00_02_53
0.543,0.88,00_02_55
0.555,0.857,00_02_57
0.571,0.811,00_02_59
0.59,0.901,00_03_00
0.558,0.81,00_03_02
0.556,0.747,00_03_04
0.623,0.825,00_03_05
0.537,0.825,00_03_07
0.555,0.874,00_03_09
0.545,0.865,00_03_10
0.541,0.778,00_03_12
0.597,0.76,00_03_14
0.543,0.878,00_03_16
0.584,0.793,00_03_17
0.609,0.794,00_03_19
0.598,0.887,00_03_21
0.564,0.776,00_03_23
0.58,0.813,00_03_24
0.584,0.783,00_03_26
0.552,0.853,00_03_28
0.537,0.874,00_03_29
0.517,0.81,00_03_31
