0.683,0.847,00_00_00
0.629,0.883,00_00_02
0.682,0.782,00_00_03
0.583,0.846,00_00_05
0.709,0.817,00_00_07
0.674,0.863,00_00_08
0.698,0.829,00_00_10
0.667,0.815,00_00_11
0.714,0.814,00_00_13
0.669,0.768,00_00_15
0.693,0.837,00_00_16
0.601,0.853,00_00_18
0.639,0.875,00_00_19
0.688,0.868,00_00_21
0.718,0.82,00_00_23
0.714,0.783,00_00_24
0.654,0.883,00_00_26
0.634,0.903,00_00_27
0.689,0.858,00_00_29
0.693,0.778,00_00_30
0.604,0.822,00_00_32
0.716,0.777,00_00_34
0.726,0.749,00_00_35
0.756,0.763,00_00_37
0.768,0.821,00_00_38
0.645,0.779,00_00_40
0.687,0.872,00_00_42
0.631,0.816,00_00_43
0.645,0.884,00_00_45
0.724,0.718,00_00_47
0.636,0.865,00_00_48
0.625,0.812,00_00_50
0.741,0.735,00_00_51
0.649,0.872,00_00_53
0.647,0.803,00_00_54
0.764,0.814,00_00_56
0.703,0.768,00_00_58
0.685,0.859,00_00_59
0.642,0.862,00_01_01
0.68,0.785,00_01_03
0.599,0.851,00_01_04
0.654,0.739,00_01_06
0.601,0.832,00_01_07
0.705,0.721,00_01_09
0.676,0.811,00_01_11
0.73,0.708,00_01_12
0.682,0.775,00_01_14
0.703,0.873,00_01_15
0.706,0.777,00_01_17
0.695,0.852,00_01_19
0.668,0.805,00_01_20
0.725,0.698,00_01_22
0.715,0.741,00_01_23
0.759,0.789,00_01_25
0.639,0.872,00_01_26
0.688,0.891,00_01_28
0.703,0,00_01_30
0.695,0.824,00_01_32
0.681,0.803,00_01_33
0.661,0.813,00_01_35
0.675,0.831,00_01_36
0.748,0.715,00_01_38
0.665,0.814,00_01_40
0.704,0.8,00_01_41
0.757,0.793,00_01_43
0.708,0.816,00_01_44
0.715,0.869,00_01_46
0.676,0.777,00_01_48
0.663,0.763,00_01_49
0.703,0.811,00_01_51
0.69,0.84,00_01_52
0.739,0.82,00_01_54
0.649,0.828,00_01_56
0.685,0.838,00_01_57
0.627,0.852,00_01_59
0.688,0.861,00_02_00
0.691,0.779,00_02_02
0.689,0.778,00_02_04
0.649,0.814,00_02_05
0.681,0.725,00_02_07
0.692,0.766,00_02_09
0.63,0.83,00_02_10
0.697,0.8,00_02_12
0.708,0.804,00_02_13
0.645,0.894,00_02_15
0.689,0.846,00_02_16
0.681,0.845,00_02_18
0.684,0.852,00_02_20
0.643,0.84,00_02_21
0.703,0.761,00_02_23
0.74,0.794,00_02_24
0.702,0.771,00_02_26
0.677,0.786,00_02_27
0.615,0.81,00_02_29
0.666,0.871,00_02_31
0.663,0.793,00_02_33
0.683,0.786,00_02_34
0.614,0.851,00_02_36
0.62,0.866,00_02_37
0.689,0.815,00_02_39
0.606,0.919,00_02_40
0.692,0.793,00_02_42
0.687,0.809,00_02_44
0.643,0.781,00_02_46
0.649,0.811,00_02_47
0.666,0.801,00_02_48
0.579,0.815,00_02_50
0.735,0.79,00_02_52
0.667,0.858,00_02_53
0.689,0.901,00_02_55
0.677,0.931,00_02_56
0.656,0.836,00_02_58
0.726,0.776,00_03_00
0.679,0.872,00_03_01
0.673,0.849,00_03_03
0.675,0.751,00_03_04
0.733,0.818,00_03_06
0.663,0.792,00_03_08
0.642,0.885,00_03_10
0.694,0.796,00_03_11
0.654,0.834,00_03_13
0.693,0.824,00_03_14
0.672,0.849,00_03_16
0.69,0.845,00_03_17
0.652,0.895,00_03_19
0.645,0.815,00_03_20
0.711,0.861,00_03_22
0.722,0.741,00_03_24
0.752,0.758,00_03_25
0.659,0.812,00_03_27
0,0.753,00_03_29
0.683,0.848,00_03_30
0.684,0.865,00_03_32
0.665,0.826,00_03_33
0.735,0.785,00_03_35
0.688,0.718,00_03_37
0.713,0.825,00_03_38
0.667,0.757,00_03_40
0.613,0.844,00_03_41
0.663,0.857,00_03_43
0.66,0.807,00_03_45
0.654,0.754,00_03_46
0.672,0.828,00_03_48
0.761,0.791,00_03_49
0.665,0.831,00_03_51
0.654,0.86,00_03_52
0.694,0.837,00_04_00
0.729,0.856,00_04_02
0.622,0.88,00_04_04
0.688,0.825,00_04_05
0.665,0.852,00_04_07
0.616,0.866,00_04_08
0.713,0.771,00_04_10
0.667,0.895,00_04_12
0.674,0.888,00_04_13
0.686,0.869,00_04_15
0.691,0.885,00_04_16
0.68,0.777,00_04_18
0.69,0.851,00_04_20
0.676,0.859,00_04_21
0.744,0.768,00_04_22
0.752,0.773,00_04_24
0.661,0.883,00_04_26
0.694,0.796,00_04_27
0.772,0.743,00_04_29
0.675,0.862,00_04_31
0.83,0.754,00_04_32
0.719,0.843,00_04_34
0.678,0.797,00_04_35
0.708,0.772,00_04_37
0.658,0.884,00_04_39
0.752,0.847,00_04_40
0.664,0.938,00_04_42
0.681,0.816,00_04_44
0.639,0.884,00_04_45
0.723,0.814,00_04_47
0.724,0.898,00_04_58
0.618,0.869,00_04_59
0.7,0.862,00_05_01
0.695,0.915,00_05_03
0.631,0.841,00_05_04
0.765,0.852,00_05_06
0.68,0.916,00_05_08
0.739,0.827,00_05_09
0.697,0.819,00_05_11
0.703,0.732,00_05_13
0.758,0.833,00_05_14
0.691,0.796,00_05_16
0.674,0.852,00_05_17
0.747,0.733,00_05_19
0.669,0.791,00_05_21
0.734,0.798,00_05_22
1.089,0.797,00_05_24
0.748,0.796,00_05_25
0.697,0.85,00_05_27
0.706,0.831,00_05_28
0.665,0.803,00_05_30
0.667,0.854,00_05_32
0.716,0.868,00_05_33
0.676,0.799,00_05_35
0.67,0.935,00_05_37
0.68,0.775,00_05_38
0.773,0.778,00_05_40
0.666,0.805,00_05_41
0.667,0.82,00_05_43
0.663,0.87,00_05_45
0.684,0.76,00_05_46
0.685,0.846,00_05_48
0.697,0.791,00_05_49
0.665,0.843,00_05_51
0.651,0.931,00_05_53
0.668,0.712,00_05_54
0.664,0.912,00_05_56
0.683,0.789,00_05_57
0.759,0.771,00_05_59
0.638,0.916,00_06_01
0.663,0.843,00_06_02
0.684,0.761,00_06_04
0.619,0.871,00_06_05
0.666,0.828,00_06_07
0.596,0.866,00_06_09
0.656,0.756,00_06_10
0.597,0.828,00_06_12
0.67,0.781,00_06_13
0.666,0.809,00_06_15
0.688,0.877,00_06_17
0.667,0.839,00_06_18
0.701,0.766,00_06_20
0.662,0.881,00_06_22
0.706,0.822,00_06_23
0.726,0.797,00_06_25
