0.735,0.85,00_00_00
0.757,0.899,00_00_01
0.708,0.832,00_00_10
0.802,0.762,00_00_12
0.74,0.815,00_00_14
0.731,0.841,00_00_15
0.731,0.878,00_00_17
0.727,0.905,00_00_19
0.76,0.849,00_00_20
0.713,0.864,00_00_22
0.738,0.907,00_00_23
0.675,0.94,00_00_25
0.676,0.931,00_00_27
0.713,0.893,00_00_29
0.66,0.823,00_00_30
0.726,0.876,00_00_31
0.729,0.879,00_00_33
0.665,0.923,00_00_35
0.82,0.784,00_00_37
0.763,0.756,00_00_38
0.774,0.861,00_00_40
0.744,0.905,00_00_41
0.789,0.791,00_00_43
0.756,0.869,00_00_45
0.718,0.937,00_00_46
0.745,0.864,00_00_48
0.797,0.761,00_00_49
0.697,0.908,00_00_51
0.724,0.873,00_00_53
0.737,0.907,00_00_54
0.725,0.812,00_00_56
0.753,0.857,00_00_58
0.741,0.781,00_00_59
0.662,0.847,00_01_01
0.621,0.898,00_01_02
0.7,0.904,00_01_04
0.787,0.859,00_01_06
0.75,0.76,00_01_07
0.713,0.916,00_01_09
0.775,0.734,00_01_11
0.714,0.87,00_01_12
0.741,0.841,00_01_15
0.754,0.817,00_01_17
0.747,0.837,00_01_18
0.746,0.769,00_01_20
0.752,0.827,00_01_21
0.735,0.825,00_01_23
0.692,0.82,00_01_25
0.608,0.963,00_01_26
0.706,0.81,00_01_28
0.709,0.891,00_01_30
0.713,0.806,00_01_31
0.773,0.825,00_01_33
0.712,0.851,00_01_34
0.676,0.855,00_01_36
0.702,0.918,00_01_38
0.724,0.888,00_01_39
0.723,0.832,00_01_44
0.75,0.844,00_01_46
0.708,0.832,00_01_48
0.723,0.881,00_01_49
0.734,0.838,00_01_51
0.744,0.883,00_01_52
0.806,0.783,00_01_54
0.785,0.867,00_01_55
0.756,0.859,00_01_57
0.725,0.857,00_01_59
0.764,0.791,00_02_00
0.798,0.841,00_02_02
0.728,0.846,00_02_03
0.752,0.897,00_02_05
0.746,0.886,00_02_07
0.716,0.915,00_02_08
0.664,0.916,00_02_10
0,0.808,00_02_12
0.737,0.891,00_02_13
0.779,0.875,00_02_15
0.686,0.876,00_02_16
0.747,0.838,00_02_18
0.682,0.864,00_02_20
0.766,0.834,00_02_21
0.731,0.825,00_02_23
0.732,0.874,00_02_24
0.739,0.83,00_02_26
0.71,0.872,00_02_27
0.701,0.88,00_02_29
0.737,0.865,00_02_31
0.731,0.813,00_02_32
0.752,0.834,00_02_46
0.713,0.902,00_02_48
0.68,0.893,00_02_50
0.701,0.838,00_02_51
0.683,0.864,00_02_53
0.683,0.856,00_02_54
0.735,0.828,00_03_31
0.726,0.89,00_03_32
0.692,0.877,00_03_34
0.719,0.911,00_03_35
0.699,0.896,00_03_37
0.692,0.92,00_03_39
