khoảng cách trên,khoảng cách dưới
0.579,0.737,12_26_57
0.683,0.745,12_26_59
0.6,0.772,12_27_00
0.688,0.785,12_27_02
0.65,0.706,12_27_04
0.611,0.795,12_27_05
0.624,0.766,12_27_07
0.664,0.747,12_27_09
0.646,0.805,12_27_10
0.681,0.763,12_27_12
0.647,0.803,12_27_14
0.63,0.849,12_27_15
0.647,0.788,12_27_24
0.634,0.769,12_27_26
0.624,0.8,12_27_27
0.65,0,12_27_29
0.698,0.737,12_27_31
0.656,0.725,12_27_33
0.643,0.724,12_27_34
0.641,0.805,12_27_36
0.668,0.774,12_27_37
0.612,0.775,12_27_39
0.573,0.747,12_27_40
0.606,0.753,12_27_42
0.643,0.784,12_27_44
0.596,0.881,12_27_45
0.675,0.767,12_27_47
0.608,0.735,12_27_49
0.634,0.705,12_27_50
0.605,0.767,12_27_52
0.676,0.827,12_27_53
0.613,0.828,12_27_55
0.612,0.793,12_27_57
0.634,0.777,12_27_58
0.676,0.768,12_27_59
0.652,0.862,12_28_01
0.649,0.826,12_28_03
0.622,0.815,12_28_05
0.717,0.739,12_28_06
0.633,0.774,12_28_08
0.719,0.751,12_28_09
0.631,0.833,12_28_11
0.618,0.813,12_28_12
0.623,0.752,12_28_14
0.624,0.773,12_28_16
0.638,0.735,12_28_17
0.578,0.736,12_28_19
0.572,0.784,12_28_21
0.618,0.67,12_28_22
0.665,0.707,12_28_24
0.621,0.74,12_28_38
0.644,0.713,12_28_39
0.613,0.723,12_28_41
0.657,0.758,12_28_43
0.605,0.828,12_28_44
0.656,0.759,12_28_46
0.652,0.785,12_28_47
0.668,0.826,12_28_49
0.627,0.797,12_28_50
0.632,0.807,12_28_52
0.659,0.769,12_28_54
0.614,0.795,12_28_55
0.644,0.789,12_28_57
0.628,0.776,12_29_00
0.626,0.778,12_29_01
0.622,0.762,12_29_03
0.574,0.752,12_29_05
0.607,0.742,12_29_06
0.627,0.795,12_29_08
0.651,0.741,12_29_10
0.618,0.796,12_29_11
0.657,0.708,12_29_13
0.674,0.734,12_29_14
0.63,0.811,12_29_16
0.589,0.72,12_29_18
0.653,0.822,12_29_29
0.542,0.819,12_29_30
0.631,0.773,12_29_32
0.587,0.738,12_29_34
0.588,0.728,12_29_35
0.67,0.746,12_29_37
0.638,0.704,12_29_39
0.612,0.795,12_29_40
0.62,0.725,12_29_42
0.632,0.707,12_29_43
0.603,0.802,12_29_45
0.643,0.701,12_29_47
0.658,0.754,12_29_48
0.603,0.728,12_29_50
0.642,0.82,12_29_51
0.649,0.745,12_29_53
0.664,0.783,12_29_55
0.651,0.751,12_29_56
0.66,0.782,12_29_58
0.645,0.734,12_29_59
0.646,0.821,12_30_01
0.607,0.714,12_30_03
0.629,0.752,12_30_04
0.629,0.724,12_30_06
0.646,0.71,12_30_07
0.606,0.731,12_30_09
0.67,0.717,12_30_10
0.612,0.804,12_30_12
0.618,0.73,12_30_14
0.61,0.7,12_30_16
0.62,0.762,12_30_17
0.648,0.722,12_30_19
0.601,0.748,12_30_20
0.605,0.701,12_30_22
0.617,0.807,12_30_23
0.615,0.739,12_30_25
0.683,0.775,12_30_27
0.632,0.75,12_30_28
0.641,0.742,12_30_30
0.6,0.749,12_30_32
0.623,0.772,12_30_33
0.66,0.763,12_30_49
0.639,0.751,12_30_51
0.622,0.715,12_30_53
0.624,0.791,12_30_54
0.615,0.773,12_30_56
0.57,0.806,12_30_57
0.614,0.724,12_30_59
0.649,0.769,12_31_00
0.596,0.782,12_31_02
0.658,0.724,12_31_04
0.641,0.796,12_31_05
0.57,0.726,12_31_07
0.66,0.783,12_31_09
0.628,0.799,12_31_10
0.624,0.796,12_31_12
0.667,0.775,12_31_13
0.649,0.799,12_31_15
0.676,0.721,12_31_17
0.646,0.751,12_31_18
0.653,0.762,12_31_20
0.661,0.785,12_31_21
0.668,0.822,12_31_23
0.677,0.802,12_31_25
0.677,0.83,12_31_26
0.639,0.709,12_31_28
0.668,0.807,12_31_29
0.58,0.806,12_31_31
0.629,0.78,12_31_32
0.644,0.702,12_31_34
0.652,0.756,12_31_36
0.603,0.805,12_31_37
0.629,0.733,12_31_39
0.625,0.679,12_31_40
0.663,0.698,12_31_44
0.664,0.765,12_31_56
0.642,0.723,12_31_57
0.648,0.792,12_31_59
0.662,0.78,12_32_01
0.623,0.802,12_32_02
0.607,0.782,12_32_04
0.612,0.843,12_32_05
0.651,0.699,12_32_07
0.65,0.753,12_32_09
0.6,0.82,12_32_10
0.645,0.733,12_32_12
0.603,0.824,12_32_29
0.67,0.818,12_32_30
0.625,0.833,12_32_32
0.691,0.785,12_32_34
0.67,0.8,12_32_35
0.691,0.785,12_32_37
0.659,0.816,12_32_39
0.653,0.829,12_32_40
0.613,0.815,12_32_42
0.669,0.77,12_32_44
0.599,0.789,12_33_00
0.68,0.728,12_33_02
0.6,0.795,12_33_04
0.59,0.799,12_33_05
0.638,0.732,12_33_07
0.619,0.773,12_33_08
0.698,0.792,12_33_10
0.645,0.775,12_33_11
0.599,0.743,12_33_13
0.653,0.693,12_33_15
0.61,0.721,12_33_16
0.675,0.747,12_33_18
0.608,0.732,12_33_19
0.638,0.803,12_33_42
0.623,0.809,12_33_43
0.632,0.721,12_33_45
0.655,0.737,12_33_46
0.614,0.775,12_33_48
0.63,0.821,12_33_50
0.583,0.73,12_33_51
0.606,0.793,12_33_53
0.62,0.74,12_34_09
0.62,0.727,12_34_10
0.651,0.764,12_34_12
0.701,0.766,12_34_13
0.654,0.782,12_34_15
0.657,0.753,12_34_17
0.613,0.794,12_34_18
0.66,0.737,12_34_20
0.682,0.71,12_35_05
0.631,0.77,12_35_07
0.678,0.749,12_35_08
0.629,0.699,12_35_10
0.611,0.711,12_35_11
0.605,0.753,12_35_13
0.591,0.683,12_35_15
0.669,0.764,12_35_16
0.703,0.785,12_35_33
0.669,0.747,12_35_35
0.62,0.765,12_35_36
0.672,0.834,12_35_38
0.615,0.725,12_35_39
0.627,0.676,12_35_41
0.643,0.79,12_35_42
0.59,0.75,12_35_44
0.656,0.794,12_35_46
0.633,0.796,12_35_48
0.668,0.673,12_36_00
0.622,0.759,12_36_02
0.691,0.765,12_36_03
0.623,0.758,12_36_05
0.546,0.791,12_36_06
0.575,0.809,12_36_08
0.598,0.79,12_36_10
0.621,0.748,12_36_11
0.605,0.831,12_36_13
0.64,0.811,12_36_14
0.654,0.723,12_36_16
0.618,0.795,12_36_30
0.59,0.782,12_36_32
0.601,0.771,12_36_34
0.641,0.814,12_36_35
0.607,0.737,12_36_37
0.619,0.816,12_36_39
0.627,0.75,12_36_40
0.635,0.808,12_36_42
0.653,0.799,12_36_43
0.616,0.75,12_36_45
0.583,0.768,12_36_47
0.607,0.819,12_36_48
0.637,0.865,12_36_50
0.66,0.722,12_36_54
0.625,0.727,12_36_56
0.597,0.795,12_36_57
0.595,0.817,12_36_59
0.62,0.767,12_37_00
0.596,0.723,12_37_02
0.606,0.793,12_37_04
0.641,0.776,12_37_05
0.67,0.773,12_37_07
0.656,0.769,12_37_08
0.664,0.848,12_37_10
0.65,0.825,12_37_12
0.651,0.79,12_37_13
0.68,0.743,12_37_15
0.646,0.819,12_37_16
0.59,0.751,12_37_18
0.646,0.826,12_37_20
0.669,0.716,12_37_21
0.615,0.791,12_37_23
0.648,0.742,12_37_25
0.572,0.836,12_37_26
0.633,0.8,12_37_28
0.647,0.748,12_37_29
0.693,0.785,12_37_31
0.629,0.812,12_37_32
0.635,0.785,12_37_34
0.613,0.721,12_37_36
0.669,0.834,12_37_37
0.649,0.784,12_37_39
0.641,0.766,12_37_40
0.6,0.817,12_37_42
0.66,0.721,12_37_44
0.657,0.768,12_37_45
0.631,0.759,12_37_47
0.64,0.827,12_37_48
0.636,0.745,12_37_50
0.633,0.791,12_37_52
0.671,0.87,12_37_53
0.62,0.832,12_37_55
0.693,0.759,12_37_57
0.597,0.825,12_37_58
0.614,0.707,12_37_59
0.646,0.737,12_38_01
0.647,0.82,12_38_03
0.597,0.691,12_38_05
0.717,0.77,12_38_06
0.655,0.806,12_38_07
0.614,0.796,12_38_09
0.573,0.699,12_38_11
0.653,0.724,12_38_12
0.685,0.735,12_38_14
0.63,0.751,12_38_16
0.628,0.755,12_38_17
0.623,0.728,12_38_19
0.611,0.688,12_38_21
0.637,0.749,12_38_22
0.632,0.771,12_38_23
0.635,0.75,12_38_25
0.658,0.73,12_38_27
0.628,0.777,12_38_29
0.658,0.791,12_38_37
0.621,0.711,12_38_38
0.664,0.739,12_38_40
0.647,0.753,12_38_42
0.566,0.732,12_38_43
0.627,0.734,12_38_45
0.642,0.745,12_38_47
0.614,0.73,12_38_48
0.673,0.736,12_38_50
0.621,0.746,12_38_51
0.638,0.74,12_38_53
0.611,0.733,12_38_54
0.659,0.769,12_39_02
0.657,0.756,12_39_03
0.648,0.792,12_39_05
0.618,0.727,12_39_07
0.643,0.762,12_39_08
0.595,0.81,12_39_10
0.594,0.822,12_39_12
0.637,0.791,12_39_13
0.627,0.731,12_39_15
0.634,0.754,12_39_16
0.681,0.775,12_39_18
0.646,0.759,12_39_20
0.672,0.763,12_39_21
0.633,0.838,12_39_23
0.606,0.733,12_39_24
0.636,0.836,12_39_26
0.551,0.762,12_39_27
0.617,0.765,12_39_29
0.678,0.766,12_39_31
0.614,0.809,12_39_32
0.646,0.822,12_39_34
0.595,0.789,12_39_35
0.636,0.768,12_39_37
0.598,0.785,12_39_39
0.621,0.832,12_39_41
0.633,0.744,12_39_42
0.59,0.79,12_39_44
0.655,0.873,12_39_45
0.598,0.749,12_39_47
0.688,0.793,12_39_48
0.633,0.798,12_39_50
0.625,0.732,12_39_51
0.65,0.76,12_39_53
0.613,0.75,12_39_55
0.653,0.78,12_39_56
0.6,0.794,12_39_58
0.628,0.789,12_39_59
0.677,0.736,12_40_01
0.666,0.784,12_40_03
0.645,0.785,12_40_05
0.602,0.755,12_40_06
0.602,0.828,12_40_07
0.656,0.687,12_40_09
0.626,0.756,12_40_11
0.666,0.781,12_40_12
0.632,0.796,12_40_14
0.645,0.735,12_40_16
0.647,0.847,12_40_17
0.634,0.764,12_40_19
0.682,0.748,12_40_20
0.599,0.794,12_40_22
0.635,0.773,12_40_24
0.591,0.84,12_40_25
0.695,0.793,12_40_27
0.628,0.727,12_40_37
0.612,0.786,12_40_39
0.58,0.827,12_40_41
0.626,0.739,12_40_42
0.709,0.775,12_40_44
0.614,0.737,12_40_45
0.675,0.77,12_40_47
0.68,0.763,12_40_48
0.704,0.748,12_40_52
0.688,0.745,12_40_54
0,0.73,12_40_55
0.633,0.722,12_40_57
0.67,0.711,12_41_00
0.61,0.71,12_41_02
0.627,0.734,12_41_03
0.611,0.759,12_41_04
0.618,0.733,12_41_08
0.623,0.777,12_41_10
0.68,0.746,12_41_11
0.621,0.748,12_41_13
0.629,0.774,12_41_15
0.608,0.755,12_41_16
0.621,0.71,12_41_18
0.618,0.752,12_41_19
0.592,0.712,12_41_21
0.669,0.78,12_41_23
0.601,0.747,12_41_24
0.634,0.793,12_41_26
0.671,0.746,12_41_27
0.648,0.708,12_41_29
0.678,0.774,12_41_31
0.645,0.738,12_41_33
0.634,0.794,12_41_34
0.663,0.781,12_41_36
0.594,0.718,12_41_37
0.624,0.774,12_41_39
0.623,0.772,12_41_41
0.647,0.725,12_41_42
0.684,0.746,12_41_44
0.651,0.736,12_41_45
0.528,0.799,12_41_47
0.588,0.839,12_41_48
0.588,0.752,12_41_50
0.629,0.727,12_41_52
0.681,0.74,12_41_54
0.596,0.761,12_41_55
0.607,0.781,12_41_57
0.699,0.757,12_41_59
0.678,0.827,12_42_00
0.62,0.764,12_42_02
0.624,0.756,12_42_03
0.65,0.743,12_42_04
0.586,0.831,12_42_06
0.65,0.684,12_42_08
0.6,0.742,12_42_10
0.653,0.77,12_42_11
0.64,0.708,12_42_14
0.574,0.735,12_42_16
0.674,0.76,12_42_17
0.653,0.805,12_42_19
0.618,0.72,12_42_23
0.622,0.783,12_42_25
0.634,0.75,12_42_26
0,0.674,12_42_28
0.572,0.809,12_42_31
0.613,0.73,12_42_32
0.594,0.807,12_42_34
0.638,0.748,12_42_36
0.578,0.699,12_42_39
0.643,0.795,12_42_40
0.659,0.814,12_42_42
0.652,0.872,12_42_43
0.605,0.786,12_42_47
0.626,0.827,12_42_49
0.625,0.866,12_42_50
0.668,0.778,12_42_51
0.616,0.8,12_42_55
0.659,0.783,12_42_57
0.592,0.763,12_42_59
0.64,0.74,12_43_00
0.665,0.758,12_43_04
0.717,0.756,12_43_06
0.625,0.771,12_43_08
0.649,0.736,12_43_09
0.628,0.746,12_43_13
0.653,0.695,12_43_15
0.695,0.758,12_43_16
0.591,0.778,12_43_18
0.628,0.711,12_43_22
0.632,0.784,12_43_23
0.643,0.752,12_43_25
0.638,0.781,12_43_26
0.672,0.802,12_43_30
0.59,0.817,12_43_32
0.636,0.792,12_43_33
0.584,0.845,12_43_35
0.683,0.73,12_43_37
0.672,0.779,12_43_39
0.699,0.731,12_43_41
0.629,0.764,12_43_42
0.67,0.785,12_43_45
0.667,0.807,12_43_46
0.687,0.799,12_43_48
0.646,0.765,12_43_50
0.682,0.834,12_43_52
0.636,0.83,12_43_54
0.659,0.731,12_43_55
0.643,0.737,12_43_56
0.669,0.696,12_43_59
0.682,0.79,12_44_01
0.604,0.801,12_44_03
0.648,0.779,12_44_04
0.624,0.731,12_44_06
0.646,0.792,12_44_08
0.715,0.822,12_44_10
0.675,0.823,12_44_11
0.63,0.723,12_44_13
0.641,0.762,12_44_14
0.616,0.749,12_44_16
0.673,0.69,12_44_17
0.616,0.76,12_44_20
0.714,0.737,12_44_22
0.597,0.737,12_44_23
0.645,0.787,12_44_25
0.645,0.801,12_44_28
0.665,0.727,12_44_29
0.63,0.709,12_44_31
0.623,0.73,12_44_32
0.633,0.735,12_44_35
0.639,0.804,12_44_37
0.641,0.709,12_44_38
0.664,0.772,12_44_40
0.606,0.771,12_44_42
0.661,0.771,12_44_44
0.585,0.808,12_44_45
0.687,0.801,12_44_47
0.584,0.801,12_44_49
0.586,0.796,12_44_51
0.595,0.787,12_44_53
0.597,0.743,12_44_54
0.682,0.816,12_44_56
0.665,0.843,12_44_58
0.638,0.761,12_45_00
0.617,0.772,12_45_01
0.627,0.742,12_45_05
0.654,0.813,12_45_07
0.678,0.81,12_45_09
0.672,0.782,12_45_10
0.632,0.808,12_45_12
0.643,0.737,12_45_14
0.618,0.792,12_45_16
0.657,0.75,12_45_17
0.605,0.711,12_45_21
0.67,0.835,12_45_23
0.666,0.767,12_45_24
0.665,0.817,12_45_26
0.661,0.793,12_45_29
0.708,0.765,12_45_30
0.584,0.77,12_45_32
0.626,0.716,12_45_33
0.685,0.74,12_45_37
0.669,0.781,12_45_38
0.6,0.808,12_45_40
0.657,0.687,12_45_41
0.617,0.712,12_45_44
0.628,0.76,12_45_46
0.665,0.68,12_45_48
0.671,0.813,12_45_49
0.604,0.778,12_45_52
0.684,0.75,12_45_54
0.585,0.805,12_45_56
0.577,0.826,12_45_57
0.624,0.738,12_45_59
0.648,0.711,12_46_01
0.605,0.76,12_46_03
0.643,0.773,12_46_04
0.602,0.73,12_46_06
0.621,0.77,12_46_08
0.631,0.783,12_46_10
0.584,0.805,12_46_11
0.632,0.737,12_46_14
0.664,0.718,12_46_16
0.628,0.78,12_46_17
0.632,0.737,12_46_19
0.648,0.676,12_46_21
0.671,0.778,12_46_22
0.643,0.748,12_46_24
0.604,0.723,12_46_26
0.629,0.744,12_46_27
0.625,0.733,12_46_29
0.623,0.729,12_46_31
0.556,0.771,12_46_32
0.681,0.789,12_46_39
0.641,0.725,12_46_41
0.651,0.715,12_46_42
0.594,0.751,12_46_44
0.715,0.719,12_46_46
0.662,0.807,12_46_47
0.615,0.694,12_46_49
0.588,0.742,12_46_51
0.606,0.733,12_46_53
0.674,0.781,12_46_55
0.673,0.708,12_46_57
0.606,0.815,12_46_59
0.602,0.744,12_47_00
0.659,0.888,12_47_02
0.608,0.749,12_47_03
0.599,0.815,12_47_05
0.609,0.853,12_47_07
0.6,0.803,12_47_09
0.6,0.755,12_47_10
0.661,0.838,12_47_12
0.601,0.775,12_47_13
0.636,0.869,12_47_15
0.568,0.818,12_47_17
0.606,0.81,12_47_18
0.601,0.815,12_47_20
0.568,0.765,12_47_22
0.617,0.718,12_47_23
0.618,0.757,12_47_25
0.608,0.832,12_47_29
0.643,0.78,12_47_31
0.595,0.79,12_47_33
0.635,0.783,12_47_34
0.619,0.729,12_47_37
0.682,0.77,12_47_38
0.63,0.832,12_47_40
0.658,0.804,12_47_42
0.59,0.816,12_47_51
0.623,0.771,12_47_53
0.663,0.77,12_47_55
0.617,0.819,12_47_56
0.635,0.738,12_47_58
0.645,0.845,12_48_00
0.631,0.709,12_48_01
0.667,0.775,12_48_03
0.638,0.742,12_48_08
0.617,0.729,12_48_10
0.585,0.775,12_48_11
0.626,0.843,12_48_13
0.642,0.818,12_48_15
0.693,0.797,12_48_16
0.641,0.731,12_48_18
0.612,0.853,12_48_19
0.654,0.777,12_48_20
0.592,0.764,12_48_22
0.653,0.753,12_48_24
0.646,0.763,12_48_25
0.628,0.755,12_48_28
0.666,0.77,12_48_30
0.591,0.719,12_48_32
0.657,0.74,12_48_33
0.633,0.81,12_48_35
0.599,0.786,12_48_37
0.621,0.751,12_48_38
0.599,0.855,12_48_40
0.598,0.818,12_48_42
0.63,0.828,12_48_43
0.617,0.815,12_48_45
0.625,0.837,12_48_46
0.689,0.855,12_48_48
0.607,0.833,12_48_50
0.657,0.807,12_48_51
0.663,0.86,12_48_53
0.619,0.789,12_48_54
0.558,0.802,12_48_56
0.637,0.803,12_48_57
0.566,0.784,12_48_59
0.614,0.758,12_49_01
0.623,0.812,12_49_02
0.707,0.815,12_49_04
0.679,0.728,12_49_05
0.657,0.726,12_49_07
0.617,0.829,12_49_09
0.597,0.825,12_49_10
0.638,0.876,12_49_12
0,0.766,12_49_14
0.641,0.799,12_49_15
0.627,0.696,12_49_17
0.666,0.86,12_49_18
0.585,0.76,12_49_20
0.609,0.695,12_49_22
0.68,0.782,12_49_24
0.622,0.789,12_49_25
0.525,0.864,12_49_27
0.652,0.75,12_49_28
0.664,0.712,12_49_30
0.654,0.834,12_49_31
0.599,0.818,12_49_33
0.684,0.747,12_49_35
0.612,0.818,12_49_37
0.579,0.872,12_49_38
0.547,0.851,12_49_40
0.588,0.82,12_49_41
0.659,0.785,12_49_43
0.576,0.927,12_49_44
0.648,0.795,12_49_46
0.574,0.909,12_49_48
0.595,0.76,12_49_50
0.572,0.785,12_49_51
0.598,0.833,12_49_55
0.537,0.861,12_49_56
0.576,0.868,12_49_58
0.511,0.833,12_50_00
0.612,0.823,12_50_01
0.562,0.86,12_50_03
0.568,0.789,12_50_04
0.746,0,12_50_06
0.597,0.792,12_50_08
0.589,0.765,12_50_09
0.639,0.811,12_50_11
0.605,0.858,12_50_13
0.605,0.8,12_50_14
0.609,0.843,12_50_16
0.733,0.746,12_50_17
0.671,0.752,12_50_19
0.603,0.823,12_50_21
0.583,0.801,12_50_22
0.605,0.803,12_50_24
0.528,0.828,12_50_25
0.57,0.773,12_50_27
0.589,0.779,12_50_28
0.534,0.856,12_50_30
0.615,0.843,12_50_32
0.577,0.804,12_50_33
0.554,0.813,12_50_35
0.595,0.853,12_50_37
0.626,0.855,12_50_38
0.633,0.761,12_50_40
0.644,0.768,12_50_41
0.623,0.754,12_50_43
0.563,0.837,12_50_44
0.607,0.759,12_50_46
0.578,0.871,12_50_48
0.627,0.773,12_50_49
0.58,0.826,12_50_51
0.608,0.818,12_50_53
0.592,0.879,12_50_54
0.593,0.841,12_50_56
0.572,0.898,12_50_58
0.62,0.8,12_50_59
0.603,0.801,12_51_00
0.605,0.836,12_51_02
0.605,0.759,12_51_04
0.615,0.841,12_51_05
0.541,0.847,12_51_07
0.599,0.824,12_51_09
0.6,0.852,12_51_10
0.593,0.877,12_51_12
0.599,0.847,12_51_13
0.558,0.782,12_51_15
0.579,0.8,12_51_16
0.565,0.832,12_51_22
0.575,0.852,12_51_23
0.539,0.82,12_51_25
0.622,0.838,12_51_26
0.743,0,12_51_28
0.577,0.858,12_51_30
0.652,0.83,12_51_32
0.61,0.778,12_51_33
0.65,0.776,12_51_35
0.631,0.84,12_51_36
0.687,0.774,12_51_38
0.677,0.845,12_51_40
0.564,0.809,12_51_41
0.58,0.803,12_51_43
0.539,0.914,12_51_44
0.608,0.819,12_51_46
0.579,0.822,12_51_47
0.628,0.765,12_51_49
0.614,0.882,12_51_51
0.621,0.801,12_51_52
0.647,0.765,12_51_54
0.649,0.728,12_51_55
0.619,0.752,12_51_57
0.658,0.788,12_52_01
0,0.781,12_52_03
0.64,0.849,12_52_04
0.62,0.798,12_52_06
0.614,0.773,12_52_08
0.705,0.792,12_52_09
0.661,0.794,12_52_11
0.715,0.783,12_52_13
0.629,0.881,12_52_15
0.628,0.84,12_52_16
0.62,0.838,12_52_18
0.616,0.842,12_52_19
0,0.818,12_52_21
0.636,0.86,12_52_23
0,0.81,12_52_24
0.668,0.801,12_52_26
0.617,0.879,12_52_28
0.693,0.819,12_52_29
0.613,0.824,12_52_31
0.657,0.754,12_52_32
0.656,0.865,12_52_34
0.633,0.836,12_52_35
0.585,0.858,12_52_37
0.548,0.878,12_52_39
0.644,0.846,12_52_40
0.642,0.747,12_52_42
0.553,0.822,12_52_44
0.665,0.793,12_52_45
0.621,0.824,12_52_47
0.626,0.901,12_52_48
0.568,0.82,12_52_50
0.661,0.897,12_52_51
0.652,0.837,12_52_53
0.691,0.775,12_52_55
0.752,0,12_52_56
0.642,0.756,12_52_58
0.527,0.796,12_52_59
0.7,0.753,12_53_01
0.642,0.801,12_53_03
0.654,0.714,12_53_05
0.606,0.844,12_53_06
0.656,0.765,12_53_08
0.542,0.876,12_53_09
0.62,0.821,12_53_11
0.676,0.721,12_53_12
0.581,0.781,12_53_14
0.632,0.866,12_53_16
0.617,0.835,12_53_17
0.666,0.825,12_53_19
0.618,0.846,12_53_21
0.554,0.843,12_53_22
0.551,0.889,12_53_23
0.659,0.806,12_53_25
0.661,0.717,12_53_27
0.671,0.779,12_53_29
0.638,0.717,12_53_30
0.638,0.803,12_53_32
0.652,0.861,12_53_33
0.588,0.853,12_53_35
0.678,0.767,12_53_37
0.617,0.834,12_53_38
0.639,0.804,12_53_40
0.607,0.79,12_53_41
0.675,0.863,12_53_49
0.742,0.776,12_53_51
0.701,0.713,12_53_53
0.709,0.793,12_53_54
0.669,0.685,12_53_56
0.677,0.793,12_53_57
0.628,0.762,12_53_59
0.714,0.773,12_54_00
0.731,0.741,12_54_02
0.671,0.759,12_54_03
0.623,0.834,12_54_05
0.601,0.778,12_54_07
0.604,0.81,12_54_08
0.647,0.774,12_54_10
0.636,0.789,12_54_47
0.641,0.81,12_54_49
0.597,0.735,12_54_50
0.626,0.791,12_54_52
0.685,0.821,12_54_53
0.701,0.74,12_54_55
0.674,0.748,12_54_56
0.667,0.761,12_54_58
0.596,0.763,12_55_00
0.642,0.848,12_55_01
0.64,0.769,12_55_03
0.654,0.781,12_55_05
0.656,0.824,12_55_06
0.706,0.812,12_55_08
0.714,0.736,12_55_09
0.703,0.799,12_55_11
0.723,0.758,12_55_12
0.655,0.797,12_55_14
0.665,0.828,12_55_16
0.682,0.757,12_55_17
0.739,0.765,12_55_19
0.603,0.727,12_55_20
0.674,0.735,12_55_22
0.673,0.776,12_55_23
0.696,0.795,12_55_25
0.652,0.744,12_55_27
0.656,0.806,12_55_28
0.606,0.798,12_55_30
0.692,0.745,12_55_31
0.683,0.764,12_55_33
0.665,0.727,12_55_35
0.661,0.849,12_55_36
0.683,0.772,12_55_38
0.705,0.71,12_55_40
0.622,0.88,12_55_41
0.66,0.806,12_55_43
0.693,0.768,12_55_45
0.653,0.851,12_55_46
0.703,0.701,12_55_48
0.635,0.694,12_55_50
0.682,0.75,12_55_51
0.735,0.745,12_55_53
0.644,0.693,12_55_55
0.72,0.76,12_55_57
0.667,0.725,12_55_58
0.658,0.72,12_56_00
0.623,0.783,12_56_01
0.738,0.712,12_56_03
0.732,0.732,12_56_04
0.726,0.804,12_56_06
0.65,0.75,12_56_08
0.609,0.669,12_56_09
0,0.748,12_56_11
0.624,0.789,12_56_12
0.606,0.749,12_56_14
0.656,0.772,12_56_15
0.657,0.732,12_56_17
0.601,0.803,12_56_19
0.701,0.828,12_56_21
0.668,0.76,12_56_22
0.623,0.777,12_56_24
0.668,0.815,12_56_25
0.617,0.748,12_56_27
0.604,0.827,12_56_28
0.639,0.861,12_56_30
0.627,0.706,12_56_31
0.548,0.872,12_56_33
0.707,0.788,12_56_35
0.668,0.748,12_56_36
0.684,0.78,12_56_38
0.645,0.794,12_56_40
0.676,0.804,12_56_41
0.633,0.903,12_56_43
0.648,0.8,12_56_45
0.605,0.867,12_56_46
0.665,0,12_56_48
0.571,0.87,12_56_49
0.694,0.743,12_56_51
0.625,0.885,12_56_52
0.688,0.781,12_56_54
0.691,0.869,12_56_56
0.655,0.87,12_56_57
0.548,0.809,12_56_59
0.634,0.775,12_57_00
0.668,0.8,12_57_10
0.676,0.758,12_57_11
0.657,0.722,12_57_13
0.572,0.822,12_57_14
0.629,0.788,12_57_16
0.659,0.696,12_57_17
0.693,0,12_57_19
0.567,0.799,12_57_21
0.691,0.733,12_57_24
0.629,0.801,12_57_25
0.613,0.874,12_57_27
0.555,0.803,12_57_29
0.659,0.709,12_57_30
0.662,0.772,12_57_32
0.656,0.797,12_57_33
0.645,0.763,12_57_35
0.618,0.796,12_57_41
0.57,0.85,12_57_43
0.674,0.819,12_57_45
0.596,0.836,12_57_46
0.689,0.797,12_57_48
0.733,0.871,12_57_49
0.656,0.785,12_57_51
0.672,0.769,12_57_53
0.645,0.74,12_57_54
0.728,0.751,12_57_56
0.721,0.883,12_57_57
0.647,0.808,12_57_59
0.699,0.78,12_58_01
0.653,0.729,12_58_02
0.693,0.716,12_58_04
0.643,0.8,12_58_05
0.61,0.821,12_58_12
0.665,0.708,12_58_14
0.675,0.718,12_58_16
0.582,0.745,12_58_17
0.525,0.82,12_58_20
0.577,0.858,12_58_22
0.619,0.815,12_58_23
0.557,0.781,12_58_25
0.725,0.815,12_58_26
0.734,0,12_58_28
0.636,0.855,12_58_30
0.734,0.843,12_58_31
0.678,0.821,12_58_34
0.529,0.785,12_58_35
0.651,0.826,12_58_37
0.701,0.779,12_58_39
0.683,0.78,12_58_42
0.519,0.831,12_58_43
0.65,0.837,12_58_45
0.683,0.826,12_58_47
0.62,0.743,12_58_49
0.606,0.843,12_58_50
0.563,0.858,12_58_52
0.684,0.83,12_58_53
0.589,0.812,12_58_55
0.726,0.74,12_58_57
0.632,0.811,12_58_58
0.659,0.817,12_59_00
0.745,0.795,12_59_01
0.673,0.765,12_59_03
0.636,0.839,12_59_05
0.728,0.837,12_59_06
0.644,0.748,12_59_08
0.73,0.737,12_59_09
0.604,0.829,12_59_11
0.592,0.833,12_59_13
0.646,0.815,12_59_14
0.667,0.728,12_59_16
0.605,0.827,12_59_17
0.578,0.819,12_59_19
0.614,0.794,12_59_21
0.638,0.881,12_59_22
0.558,0.835,12_59_24
0.589,0.875,12_59_25
0.542,0.802,12_59_27
0.593,0.799,12_59_29
0.606,0.838,12_59_30
0.644,0.733,12_59_32
0.616,0.754,12_59_33
0.572,0.844,12_59_35
0.649,0.801,12_59_36
0.609,0.741,12_59_38
0.607,0.782,12_59_40
0.656,0.689,12_59_41
0.569,0.874,12_59_43
0.555,0.891,12_59_44
0.722,0.686,12_59_46
0.744,0.819,12_59_48
0.587,0.755,12_59_50
0.529,0.806,12_59_51
0.594,0.872,12_59_53
0.687,0.759,12_59_54
0.601,0.848,12_59_56
0.595,0.773,12_59_58
