0.683,0.854,00_00_07
0.72,0.776,00_00_09
0.673,0.826,00_00_11
0.712,0.842,00_00_12
0.684,0.901,00_00_14
0.773,0.792,00_00_15
0.644,0.781,00_00_17
0.731,0.783,00_00_19
0.719,0.836,00_00_20
0.725,0.804,00_00_22
0.695,0,00_00_23
0.641,0.777,00_00_25
0.653,0.79,00_00_27
0.637,0.827,00_00_28
0.592,0.744,00_00_30
0.656,0.799,00_00_31
0.721,0.87,00_00_33
0.686,0.843,00_00_35
0.691,0.69,00_00_36
0.658,0.778,00_00_38
0.673,0.77,00_00_39
0.665,0.774,00_00_41
0.675,0.743,00_00_42
0.629,0.783,00_00_44
0.704,0.753,00_00_46
0.628,0.847,00_00_47
0.617,0.922,00_01_00
0.64,0.819,00_01_02
0.656,0.81,00_01_04
0.699,0.781,00_01_05
0.694,0.835,00_01_07
0,0.784,00_01_09
0.661,0.774,00_01_10
0.67,0.784,00_01_12
0.689,0.744,00_01_13
0.719,0.832,00_01_15
0.689,0.862,00_01_17
0.663,0.808,00_01_18
0.629,0.806,00_01_20
0.656,0.715,00_01_21
0.659,0.815,00_01_23
0.674,0.738,00_02_02
0.666,0.756,00_02_03
0.639,0.744,00_02_05
0.655,0.803,00_02_07
0.69,0.728,00_02_08
0.64,0.754,00_02_10
0.658,0.862,00_02_11
0.688,0.809,00_02_13
0.634,0.764,00_02_15
0.598,0.78,00_02_16
0.673,0.789,00_02_18
0.64,0.844,00_02_20
0.622,0.894,00_02_21
0.607,0.84,00_02_23
0.586,0.81,00_02_24
0.644,0.768,00_02_26
0.641,0.771,00_02_27
0.649,0.828,00_02_29
0.655,0.759,00_02_31
0.645,0.773,00_02_32
0.618,0.758,00_02_34
0.621,0.766,00_02_36
0.676,0.769,00_02_37
0.654,0.765,00_02_39
0.687,0.784,00_02_40
0.646,0.859,00_02_42
0.678,0.739,00_02_44
0.66,0.822,00_02_45
0.657,0.734,00_02_47
0.664,0.791,00_02_49
0.623,0.765,00_02_50
0.636,0.8,00_02_52
0.643,0.751,00_02_53
0.636,0.898,00_02_55
0.675,0.764,00_02_56
0.651,0.775,00_02_58
0.657,0.78,00_03_00
0.645,0.872,00_03_01
0.619,0.771,00_03_03
0.628,0.773,00_03_05
0.737,0.732,00_03_06
0.757,0.745,00_03_08
0.633,0.784,00_03_09
0.679,0.817,00_03_11
0.618,0.747,00_03_12
0.634,0.792,00_03_14
0.661,0.815,00_03_16
0.603,0.839,00_03_17
0.598,0.796,00_03_19
0.682,0.773,00_03_20
0.653,0.776,00_03_22
0.632,0.909,00_03_23
0.627,0.8,00_03_25
0.687,0.731,00_03_27
0.663,0.754,00_03_28
0.693,0.771,00_03_30
0.575,0.818,00_03_31
0.653,0.785,00_03_33
0.576,0.775,00_03_35
0.66,0.776,00_03_36
0.651,0.776,00_03_38
0.647,0.763,00_03_39
0.652,0.793,00_03_41
0.693,0.832,00_03_43
0.594,0.834,00_03_44
0.639,0.762,00_03_46
0.753,0.743,00_03_48
0.611,0.81,00_03_49
0.685,0.829,00_03_51
0.68,0.742,00_03_52
0.612,0.768,00_03_54
0.621,0.779,00_03_56
0.644,0.748,00_03_57
0.674,0.845,00_03_59
0.678,0.766,00_04_00
0.615,0.903,00_04_02
0.737,0.754,00_04_04
0.747,0.843,00_04_05
0.628,0.737,00_04_07
0.617,0.776,00_04_09
0.657,0.769,00_04_10
0.67,0.815,00_04_12
0.62,0.864,00_04_13
0.666,0.803,00_04_15
0.665,0.8,00_04_16
0.682,0.735,00_04_18
0.673,0.811,00_04_20
0.693,0.784,00_04_21
0.709,0.745,00_04_23
0.656,0.758,00_04_24
0.724,0.769,00_04_26
0.687,0.768,00_04_28
0.667,0.811,00_04_29
0.621,0.76,00_04_31
0.655,0.749,00_04_32
0.619,0.797,00_04_34
0.693,0.852,00_04_35
0.651,0.812,00_04_37
0.703,0.763,00_04_39
0.623,0.809,00_04_40
0.634,0.734,00_04_42
0.613,0.731,00_04_44
0.657,0.856,00_04_45
0.587,0.748,00_04_47
0.671,0.806,00_04_48
0.649,0.795,00_04_50
0.652,0.751,00_04_52
0.731,0.891,00_04_53
0.66,0.82,00_04_55
0.645,0.8,00_04_56
0.685,0.75,00_04_58
0.639,0.78,00_05_00
0.643,0.805,00_05_01
0.687,0.775,00_05_03
0.697,0.678,00_05_18
0.635,0.745,00_05_19
0.704,0.833,00_05_21
0.66,0.751,00_05_22
0.628,0.908,00_05_24
0.657,0.784,00_05_26
0.68,0.826,00_05_27
0.684,0.799,00_05_29
0.655,0.811,00_05_30
0.671,0.89,00_05_32
0.686,0.815,00_05_34
0.692,0.514,00_05_35
0.551,0.74,00_05_37
0.453,0.806,00_05_38
0.509,0.526,00_05_40
0.611,0.669,00_05_42
0,0.789,00_05_43
0.75,0,00_05_45
0.419,0.762,00_05_47
0.518,0.795,00_05_48
0.4,0.764,00_05_50
0.506,0.697,00_06_09
0.506,0.697,00_06_09
0.485,0.652,00_06_10
0.667,0.819,00_06_28
0.65,0.876,00_06_29
0.697,0.785,00_06_31
0.615,0.877,00_06_33
0.6,0.808,00_06_34
0.688,0.804,00_06_36
0.596,0.793,00_06_38
0.699,0.856,00_06_39
0.715,0.762,00_06_41
0.647,0.799,00_06_42
0.741,0.764,00_06_44
0.624,0.822,00_06_45
0.684,0.789,00_06_47
0.669,0.761,00_06_49
