0.726,0.893,00_00_01
0.652,0.904,00_00_03
0.699,0.966,00_00_05
0.714,0.923,00_00_06
0.668,1.024,00_00_08
0.682,0.905,00_00_10
0.762,0.813,00_00_12
0.755,1.028,00_00_13
0.73,0.876,00_00_15
0.65,0.935,00_00_16
0.674,0.853,00_00_18
0.788,0.761,00_00_20
0.728,0.686,00_00_21
0.806,0.564,00_00_23
0.746,0.744,00_00_25
0.725,0.82,00_00_27
0.733,0.903,00_00_28
0.767,0.89,00_00_31
0.757,0.828,00_00_32
0.763,0.913,00_00_33
0.681,0.912,00_00_36
0.686,0.849,00_00_37
0.755,0.884,00_00_39
0.756,0.783,00_00_41
0.785,0.8,00_00_42
0.753,0.836,00_00_44
0.702,0.89,00_00_46
0.713,0.905,00_00_47
0.837,0.858,00_00_49
0.668,0.961,00_00_51
0.661,0.886,00_00_53
0.786,0.543,00_01_19
0.665,0.802,00_01_20
0.846,0.689,00_01_22
0.721,0.768,00_01_24
0.739,0.874,00_01_25
0.686,1.003,00_01_27
0.688,0.947,00_01_28
0.649,0.948,00_01_30
0.71,0.719,00_01_31
0.644,0.863,00_01_33
0.631,0.76,00_01_34
0.607,0.58,00_01_36
0.645,0.924,00_01_37
0.731,0.886,00_01_39
0.753,0.823,00_01_41
0.705,0.878,00_01_43
0.732,0.945,00_01_44
0.692,0.882,00_01_46
0.737,0.846,00_01_48
0.777,0.81,00_01_50
0.731,0.975,00_01_52
0.745,0.88,00_01_53
0.786,0.836,00_01_55
0.7,0.878,00_01_57
0.703,0.882,00_01_58
0.67,0.85,00_02_01
0.771,0.858,00_02_02
0.727,0.923,00_02_04
0.771,0.831,00_02_06
0.715,0.875,00_02_08
0.774,0.83,00_02_09
0.754,0.822,00_02_11
0.815,0.911,00_02_13
0.764,0.909,00_02_15
0.749,0.827,00_02_16
0.777,0.939,00_02_18
0.744,0.891,00_02_20
0.771,0.905,00_02_21
0.723,0.914,00_02_23
0.756,0.856,00_02_25
0.773,0.87,00_02_27
0.728,0.95,00_02_29
0.735,0.957,00_02_30
0.759,0.888,00_02_32
0.708,0.917,00_02_34
0.709,0.892,00_02_35
0.83,0.888,00_02_37
0.739,0.876,00_02_39
0.724,0.877,00_02_41
0.733,0.931,00_02_42
0.776,0.852,00_02_43
0.802,0.881,00_02_45
0.692,0.895,00_02_47
0.661,0.943,00_02_49
0.683,0.834,00_02_50
0.757,0.848,00_02_52
0.681,0.858,00_02_54
0.738,0.85,00_02_55
0.741,0.886,00_02_57
0.715,0.913,00_02_59
0.647,0.684,00_03_01
0.747,0.705,00_03_02
0.776,0.61,00_03_05
0.759,0.754,00_03_06
0.654,0.899,00_03_08
0.737,0.824,00_03_09
0.681,0.88,00_03_11
0.693,0.917,00_03_13
0.81,0.722,00_03_15
0.695,0.925,00_03_16
0.779,0.887,00_03_18
0.684,0.986,00_03_20
0.754,0.818,00_03_22
0.698,0.875,00_03_23
0.666,0.905,00_03_25
0.729,0.857,00_03_27
0.67,0.925,00_03_29
0.676,0.929,00_03_31
0.715,0.928,00_03_32
0.695,0.909,00_03_34
0.757,0.743,00_03_36
0.651,0.618,00_03_37
0.64,0.728,00_03_39
0.721,0.797,00_03_41
0.712,0.943,00_03_43
0.712,0.92,00_03_45
0.752,0.883,00_03_47
0.649,0.955,00_03_48
0.748,0.897,00_03_50
0.716,0.766,00_03_52
0.677,0.901,00_03_54
0.643,0.943,00_03_55
0.698,0.884,00_04_05
0.659,0.946,00_04_07
0.79,0.826,00_04_09
0.776,0.931,00_04_10
0.732,0.803,00_04_12
0.753,0.926,00_04_14
0.696,0.866,00_04_16
0.711,0.908,00_04_17
0.686,0.911,00_04_19
0.727,0.865,00_04_21
0.74,0.93,00_04_29
0.78,0.82,00_04_30
0.744,0.887,00_04_32
0.689,0.931,00_04_34
0.79,0.929,00_04_35
0.741,0.888,00_04_37
0.654,0.9,00_04_39
0.658,0.963,00_04_41
0.757,0.828,00_04_42
0.756,0.854,00_04_44
0.728,0.882,00_04_46
0.773,0.885,00_04_47
0.745,0.896,00_04_49
0.771,0.907,00_04_51
0.655,0.911,00_04_52
0.747,0.881,00_04_54
0.796,0.924,00_04_56
0.714,0.934,00_04_58
0.717,0.86,00_04_59
0.732,0.85,00_05_01
0.684,1.0,00_05_02
0.649,0.933,00_05_04
0.784,0.846,00_05_06
0.673,0.903,00_05_08
0.666,0.855,00_05_09
0.65,0.84,00_05_11
0.779,0.826,00_05_13
0.693,0.909,00_05_14
0.713,0.859,00_05_16
0.721,0.845,00_05_23
0.646,0.879,00_05_25
0.632,0.921,00_05_26
0.663,0.863,00_05_28
0.79,0.854,00_05_30
0.605,0.929,00_05_31
0.73,0.86,00_05_33
0.702,0.827,00_05_35
0.773,0.843,00_05_37
0.699,0.905,00_05_38
0.741,0.913,00_05_40
0.749,0.891,00_05_42
0.728,0.854,00_05_44
0.728,0.882,00_05_45
0.791,0.903,00_05_47
0.699,0.847,00_05_48
0.723,0.903,00_05_50
0.76,0.806,00_05_52
0.704,0.91,00_05_54
0.778,0.818,00_05_55
0.708,0.961,00_05_57
0.749,0.883,00_05_59
0.767,0.778,00_06_00
0.716,0.842,00_06_02
0.676,0.902,00_06_04
0.669,0.934,00_06_06
0.694,0.913,00_06_07
0.707,0.974,00_06_09
0.715,0.956,00_06_10
0.764,0.897,00_06_15
0.778,0.855,00_06_16
0.769,0.832,00_06_18
0.698,0.96,00_06_20
0.75,0.961,00_06_21
0.695,0.943,00_06_23
0.694,0.93,00_06_25
0.777,0.916,00_06_27
0.682,0.913,00_06_29
0.724,0.873,00_06_30
0.67,0.948,00_06_32
0.72,0.961,00_06_33
0.718,0.921,00_06_35
0.695,1.013,00_06_37
0.661,0.95,00_06_39
0.726,0.908,00_06_40
0.708,0.9,00_06_54
0.672,0.972,00_06_55
