0.711,0.88,00_00_00
0.79,0.821,00_00_01
0.732,0.909,00_00_03
0.747,0.904,00_00_04
0.79,0.836,00_00_06
0.73,0.87,00_00_08
0.732,0.931,00_00_09
0.631,0.652,00_00_11
0.553,0.848,00_00_13
0.616,0.507,00_00_14
0.724,0.909,00_00_16
0.711,0.959,00_00_17
0.738,0.827,00_00_19
0.842,0.799,00_00_20
0.454,0.865,00_00_22
0.552,0,00_00_24
0.395,0.827,00_00_25
0.792,0.907,00_00_27
0.719,0.928,00_00_28
0.716,0.881,00_00_30
0.749,0.855,00_00_33
0.761,0.829,00_00_35
0.773,0.855,00_00_37
0.711,0.835,00_00_38
0.716,0.906,00_00_40
0.763,0.834,00_00_41
0.635,0.986,00_00_43
0.748,0.864,00_00_45
0.786,0.886,00_00_46
0.771,0.921,00_00_48
0.738,0.852,00_00_49
0.739,0.852,00_00_51
0.743,0.87,00_00_52
0.711,0.901,00_00_54
0.729,0.85,00_00_56
0.715,0.891,00_00_57
0.682,0.847,00_01_08
0.737,0.848,00_01_10
0.792,0.889,00_01_12
0.721,0.907,00_01_13
0.759,0.831,00_01_15
0.409,0.844,00_01_17
0.615,0.712,00_01_18
0.506,0.777,00_01_20
0.635,0.856,00_01_22
0.754,0.717,00_01_23
0.628,0.681,00_01_25
0.566,0.847,00_01_26
0.478,0.756,00_01_28
0.831,0.847,00_01_30
0.809,0.852,00_01_31
0.904,0.805,00_01_33
0.731,0.914,00_01_34
0.751,0.85,00_01_36
0.822,0.819,00_01_38
0.746,0.885,00_01_39
0.745,0.993,00_01_41
0.748,0.926,00_01_42
0.693,0.874,00_01_44
0.677,0.917,00_01_46
0.794,0.952,00_01_47
0.758,0.879,00_01_49
0.683,0.955,00_01_50
0.764,0.82,00_01_52
0.723,0.985,00_01_53
0.778,0.83,00_01_55
0.759,0.95,00_01_57
0.744,0.86,00_01_58
0.863,0.78,00_02_00
0.731,0.861,00_02_02
0.719,0.897,00_02_03
0.703,0.869,00_02_05
0.742,0.918,00_02_06
0.621,0.779,00_02_08
0.467,0.885,00_02_09
0.611,0,00_02_11
0.587,0.68,00_02_13
0.761,0.861,00_02_14
0.72,0.853,00_02_16
0.718,0.829,00_02_18
0.689,0.87,00_02_19
0.713,0.841,00_02_21
0.803,0.908,00_02_22
0.711,0.911,00_02_24
0.913,0.733,00_02_26
0.758,0.889,00_02_27
0.769,0.825,00_02_29
0.731,0.811,00_02_30
0.661,0.999,00_02_32
0.778,0.926,00_02_33
0.764,0.946,00_02_35
0.747,0.945,00_02_37
0.76,0.758,00_02_38
0.73,0.886,00_02_40
0.735,0.885,00_02_42
0.743,0.889,00_02_43
0.71,0.914,00_02_45
0.791,0.811,00_02_46
0.7,0.89,00_02_48
0.699,0.895,00_02_50
0.7,0.865,00_02_51
0.72,0.933,00_02_53
0.806,0.861,00_02_54
0.75,0.878,00_02_56
0.718,0.919,00_02_58
0.73,0.842,00_02_59
0.759,0.847,00_03_01
0.78,0.86,00_03_03
0.737,0.89,00_03_04
0.788,0.835,00_03_05
0.768,0.804,00_03_07
0.612,1.017,00_03_09
0.84,0.789,00_03_12
0.768,0.756,00_03_14
0.781,0.856,00_03_16
0.731,0.933,00_03_18
0.85,0.71,00_03_19
0.797,0.892,00_03_21
0.816,0.867,00_03_22
0.774,0.841,00_03_24
0.744,0.935,00_03_26
0.841,0.798,00_03_27
0.799,0.904,00_03_29
0.777,0.852,00_03_30
0.766,0.892,00_03_32
0.776,0.858,00_03_34
0.757,0.82,00_03_35
0.787,0.905,00_03_37
0.716,0.891,00_03_38
0.761,0.947,00_03_40
0.803,0.846,00_03_42
0.721,0.989,00_03_43
0.744,0.926,00_03_54
0.807,0.796,00_03_56
0.794,0.815,00_03_57
0.738,0.872,00_03_59
0.684,0.939,00_04_01
0.721,0.871,00_04_02
0.64,1.002,00_04_04
0.743,0.907,00_04_05
0.706,0.882,00_04_07
0.766,0.913,00_04_09
0.688,0.931,00_04_10
0.722,0.886,00_04_12
0.737,0.947,00_04_13
0.794,0.806,00_04_15
0.787,0.83,00_04_17
0.759,0.836,00_04_18
0.755,0.835,00_04_20
0.765,0.88,00_04_21
0.746,0.872,00_04_23
0.851,0.844,00_04_25
0.826,0.876,00_04_26
0.737,0.876,00_04_28
0.733,0.899,00_04_29
0.814,0.887,00_04_31
0.693,0.896,00_04_33
0.705,0.975,00_04_34
0.771,0.9,00_04_36
0.805,0.844,00_04_45
0.746,0.891,00_04_46
0.799,0.943,00_04_48
0.84,0.859,00_04_50
0.772,0.974,00_04_51
0.711,0.985,00_04_53
0.801,0.859,00_04_54
0.759,0.967,00_04_56
0.788,0.889,00_04_57
0.674,0.933,00_04_59
0.822,0.778,00_05_01
0.647,1.077,00_05_02
0.817,0.92,00_05_04
0.779,0.929,00_05_05
0.768,0.969,00_05_07
0.763,0.869,00_05_09
0.758,0.999,00_05_10
0.69,0.982,00_05_12
0.797,0.958,00_05_13
0.736,0.877,00_05_15
0.736,0.92,00_05_17
0.724,0.92,00_05_18
0.798,0.939,00_05_20
0.761,0.827,00_05_21
0.717,0.925,00_05_23
0.725,0.976,00_05_24
0.797,0.894,00_05_26
0.72,0.94,00_05_28
0.737,0.933,00_05_29
0.768,0.908,00_05_31
0.807,0.859,00_05_33
0.762,0.905,00_05_34
0.765,0.833,00_05_36
0.785,0.942,00_05_37
0.8,0.836,00_05_39
0.864,0.843,00_05_40
0.772,0.856,00_05_42
0.806,0.868,00_05_44
0.798,0.884,00_05_45
0.794,0.878,00_05_47
0.67,0.905,00_05_49
0.671,0.98,00_05_50
0.806,0.853,00_05_52
0.733,0.881,00_05_53
0.773,0.881,00_05_54
0.741,0.922,00_05_56
0.823,0.827,00_05_57
0.725,0.888,00_05_59
0.766,0.863,00_06_01
0.768,0.845,00_06_02
0.777,0.929,00_06_04
0.765,0.893,00_06_06
0.809,0.931,00_06_07
0.689,0.979,00_06_09
0.819,0.836,00_06_10
0.725,0.9,00_06_12
0.76,0.901,00_06_13
0.732,0.977,00_06_15
0.77,0.855,00_06_17
0.756,0.87,00_06_18
0.768,0.947,00_06_20
0.756,0.901,00_06_22
0.779,0.883,00_06_23
0.792,0.855,00_06_25
0.782,0.86,00_06_26
0.706,0.97,00_06_28
0.806,0.843,00_06_30
0.778,0.848,00_06_31
0.931,0.729,00_06_33
0.727,0.861,00_06_34
0.823,0.772,00_06_36
0.747,0.873,00_06_38
0.794,0.885,00_06_39
0.736,0.916,00_06_41
0.743,0.882,00_06_43
0.714,0.886,00_06_44
0.799,0.82,00_06_46
0.751,0.928,00_06_47
0.777,0.935,00_06_49
0.772,0.857,00_06_50
0.761,0.921,00_06_52
0.749,0.915,00_06_54
0.784,0.846,00_06_55
0.699,0.936,00_06_57
0.69,0.939,00_06_59
0.748,0.865,00_07_00
0.763,0.858,00_07_01
0.757,0.891,00_07_03
0.732,0.953,00_07_05
0.563,1.093,00_07_06
0.778,0.897,00_07_08
0.741,0.848,00_07_10
0.794,0.831,00_07_11
0.709,0.853,00_07_13
0.816,0.843,00_07_15
0.7,0.883,00_07_16
0.8,0.916,00_07_17
0.709,0.881,00_07_20
0.722,0.957,00_07_21
0.707,0.939,00_07_23
0.764,0.865,00_07_24
0.63,0.856,00_07_26
0.482,0.852,00_07_28
0.488,0.826,00_07_29
0.488,0.785,00_07_31
0.488,0.911,00_07_32
0.608,0.614,00_07_34
0.526,0.854,00_07_36
0.574,0.803,00_07_38
0.509,0.857,00_07_39
0.526,0.79,00_07_41
0.535,0.863,00_07_42
0.524,0.718,00_07_44
0.455,0.849,00_07_45
0.615,0.711,00_07_47
0.421,0.74,00_07_49
0.557,0.764,00_07_50
0.554,0.77,00_07_52
0.722,0.665,00_07_53
0.523,0.752,00_07_56
0.613,0.7,00_07_57
0.706,0.836,00_07_59
0.54,0.925,00_08_00
0.657,0.743,00_08_02
0.623,0.904,00_08_03
0.452,0.832,00_08_05
0.534,0.779,00_08_06
0.515,0.685,00_08_08
0.765,0.887,00_08_10
0.757,0.806,00_08_11
0.967,0.709,00_08_13
0.71,0.984,00_08_15
0.813,0.835,00_08_16
0.756,0.881,00_08_18
0.801,0.925,00_08_19
0.914,0.759,00_08_21
0.618,0.774,00_08_23
0.626,0.859,00_08_24
0.568,0.707,00_08_26
0.667,0.762,00_08_27
0.731,0.585,00_08_29
0.76,0.707,00_08_31
0.691,0.627,00_08_32
0.704,0.647,00_08_34
0.537,0.878,00_08_35
0.72,0.745,00_08_37
0.832,0.62,00_08_39
0.672,0.741,00_08_40
0.733,0.93,00_08_42
0.696,0.991,00_08_43
0.802,0.957,00_08_45
0.743,0.931,00_08_47
0.721,0.806,00_08_48
0.697,0.709,00_08_50
0.773,0.653,00_08_51
0.651,0.677,00_08_53
0.715,0.939,00_08_55
0.737,0.847,00_08_56
0.74,0.915,00_08_58
0.747,0.945,00_08_59
0.732,0.914,00_09_01
0.718,0.9,00_09_03
0.747,0.914,00_09_05
0.756,0.901,00_09_06
0.895,0.733,00_09_07
0.778,0.816,00_09_09
0.819,0.735,00_09_10
0.682,0.853,00_09_12
0.715,0.95,00_09_14
0.696,0.818,00_09_16
0.686,0.872,00_09_17
0.743,0.872,00_09_19
0.763,0.934,00_09_20
0.699,0.929,00_09_22
0.743,0.893,00_09_23
0.788,0.887,00_09_25
0.771,0.866,00_09_27
0.703,0.926,00_09_28
0.828,0.766,00_09_30
0.757,0.841,00_09_32
0.766,0.907,00_09_33
0.682,0.897,00_09_35
0.729,0.895,00_09_37
0.746,0.91,00_09_38
0.781,0.894,00_09_39
0.744,0.852,00_09_41
0.753,0.811,00_09_43
0.75,0.85,00_09_45
0.793,0.88,00_09_46
0.744,0.829,00_09_48
0.745,0.826,00_09_49
0.725,0.886,00_09_51
0.759,0.89,00_09_52
0.754,0.872,00_09_54
0.723,0.91,00_09_56
0.755,0.846,00_09_57
0.731,0.845,00_09_59
0.774,0.808,00_10_01
0.758,0.882,00_10_02
0.881,0.767,00_10_04
0.737,0.857,00_10_05
0.732,0.939,00_10_07
0.823,0.799,00_10_08
0.667,1.022,00_10_10
0.703,0.914,00_10_12
0.736,0.872,00_10_13
0.753,0.905,00_10_15
0.746,0.851,00_10_17
0.766,0.87,00_10_18
0.676,0.971,00_10_20
