0.724,0.841,00_00_01
0.738,0.865,00_00_02
0.751,0.828,00_00_04
0.761,0.811,00_00_05
0.765,0.841,00_00_07
0.778,0.846,00_00_20
0.706,0.855,00_00_22
0.733,0.797,00_00_24
0.774,0.844,00_00_25
0.742,0.788,00_00_27
0.782,0.855,00_00_29
0.76,0.869,00_00_30
0.768,0.842,00_00_32
0.69,0.829,00_00_34
0.719,0.833,00_00_35
0.772,0.831,00_00_36
0.733,0.741,00_00_38
0.708,0.794,00_00_40
0.762,0.879,00_00_41
0.761,0.841,00_00_43
0.732,0.772,00_00_45
0.754,0.852,00_00_47
0.748,0.781,00_00_49
0.731,0.801,00_00_50
0.782,0.821,00_00_52
0.78,0.878,00_00_53
0.705,0.848,00_00_55
0.754,0.868,00_00_56
0.752,0.724,00_00_58
0.706,0.815,00_00_59
0.775,0.873,00_01_01
0.686,0.814,00_01_03
0.744,0.909,00_01_05
0.741,0.79,00_01_06
0.787,0.826,00_01_08
0.739,0.795,00_01_09
0.733,0.895,00_01_11
0.785,0.85,00_01_13
0.806,0.812,00_01_14
0.735,0.793,00_01_16
0.745,0.805,00_01_17
0.723,0.76,00_01_20
0.765,0.786,00_01_21
0.73,0.736,00_01_23
0.755,0.801,00_01_25
0.727,0.852,00_01_26
0.741,0.867,00_01_28
0.771,0.809,00_01_29
0.781,0.866,00_01_31
0.727,0.839,00_01_33
0.686,0.847,00_01_34
0.745,0.822,00_01_36
0.753,0.836,00_01_37
0.744,0.805,00_01_39
0.765,0.858,00_01_41
0.738,0.8,00_01_42
0.721,0.813,00_01_44
0.748,0.799,00_01_46
0.79,0.87,00_01_47
0.742,0.887,00_01_49
0.742,0.811,00_01_50
0.726,0.858,00_01_52
0.726,0.834,00_01_53
0.747,0.918,00_01_55
0.746,0.81,00_01_56
0.753,0.855,00_01_58
0.717,0.848,00_02_00
0.77,0.838,00_02_01
0.735,0.834,00_02_03
0.737,0.816,00_02_05
0.729,0.806,00_02_06
0.744,0.833,00_02_08
0.777,0.867,00_02_09
0.763,0.813,00_02_11
0.776,0.862,00_02_15
0.723,0.823,00_02_17
0.68,0.783,00_02_19
0.731,0.887,00_02_20
0.69,0.839,00_02_21
0.757,0.849,00_02_23
0.73,0.821,00_02_25
0.723,0.771,00_02_26
0.72,0.77,00_02_28
0.721,0.876,00_02_29
0.746,0.89,00_02_31
0.768,0.846,00_02_33
0.736,0.843,00_02_34
0.743,0.748,00_02_36
0.727,0.81,00_02_38
0.691,0.882,00_02_39
0.709,0.809,00_02_41
0.756,0.772,00_02_42
0.792,0.879,00_02_44
0.768,0.778,00_02_46
0.806,0.84,00_02_57
0.75,0.807,00_02_59
0.739,0.835,00_03_01
0.683,0.819,00_03_02
0.733,0.831,00_03_04
0.712,0.831,00_03_05
0.766,0.91,00_03_07
0.766,0.86,00_03_08
0.755,0.83,00_03_10
0.774,0.845,00_03_12
0.736,0.86,00_03_13
0.767,0.823,00_03_15
0.724,0.789,00_03_17
0.747,0.763,00_03_18
0.734,0.805,00_03_20
0.796,0.804,00_03_21
0.789,0.788,00_03_23
0.767,0.84,00_03_25
0.797,0.831,00_03_26
0.761,0.81,00_03_28
0.739,0.827,00_03_30
0.766,0.843,00_03_31
0.688,0.79,00_03_33
0.735,0.881,00_03_34
0.759,0.879,00_03_36
0.713,0.842,00_03_37
0.729,0.85,00_03_39
0.79,0.876,00_03_41
0.706,0.828,00_03_42
0.761,0.777,00_03_44
0.762,0.866,00_03_46
0.716,0.778,00_03_47
0.736,0.863,00_03_49
0.783,0.799,00_03_50
0.77,0.834,00_03_52
0.766,0.783,00_03_53
0.75,0.871,00_03_55
0.789,0.835,00_03_57
0.775,0.875,00_03_58
0.739,0.852,00_04_00
0.747,0.837,00_04_02
0.719,0.831,00_04_03
0.783,0.742,00_04_04
0.71,0.85,00_04_06
0.744,0.801,00_04_08
0.767,0.887,00_04_10
0.719,0.836,00_04_11
0.745,0.773,00_04_13
0.733,0.88,00_04_15
0.721,0.79,00_04_16
0.796,0.766,00_04_18
0.699,0.761,00_04_19
0.691,0.795,00_04_21
0.737,0.819,00_04_22
0.771,0.765,00_04_24
0.774,0.851,00_04_26
0.758,0.825,00_04_28
0.713,0.76,00_04_29
0.736,0.791,00_04_31
0.738,0.82,00_04_32
0.739,0.801,00_04_34
0.759,0.763,00_04_36
0.75,0.885,00_04_37
0.736,0.807,00_04_39
0.739,0.82,00_04_40
0.783,0.855,00_04_42
0.858,0.801,00_04_43
0.744,0.803,00_04_45
0.762,0.744,00_04_47
0.777,0.864,00_04_48
0.717,0.823,00_04_50
0.729,0.765,00_04_52
0.741,0.801,00_04_53
0.732,0.837,00_04_55
0.772,0.884,00_04_57
0.719,0.822,00_04_58
0.73,0.863,00_05_12
0.743,0.821,00_05_13
0.75,0.819,00_05_15
0.767,0.834,00_05_16
0.746,0.811,00_05_18
0.772,0.81,00_05_20
0.764,0.875,00_05_22
0.723,0.876,00_05_23
0.76,0.806,00_05_25
0.77,0.869,00_05_26
0.809,0.781,00_05_28
0.675,0.848,00_05_29
0.682,0.785,00_05_31
0.744,0.848,00_05_33
0.758,0.756,00_05_34
0.758,0.859,00_05_36
0.803,0.837,00_05_37
0.794,0.908,00_05_39
0.767,0.777,00_05_40
0.765,0.799,00_05_42
0.773,0.763,00_05_44
0.778,0.828,00_05_46
0.741,0.841,00_05_47
0.731,0.83,00_05_49
0.773,0.806,00_05_50
0.744,0.772,00_05_52
0.787,0.793,00_05_54
0.733,0.826,00_05_55
0.782,0.841,00_05_57
0.721,0.774,00_05_59
0.745,0.817,00_06_01
0.765,0.795,00_06_02
0.77,0.872,00_06_04
0.727,0.849,00_06_05
0.76,0.822,00_06_07
0.71,0.784,00_06_09
0.779,0.87,00_06_10
0.711,0.802,00_06_12
0.729,0.788,00_06_13
0.773,0.786,00_06_15
0.751,0.863,00_06_17
0.7,0.844,00_06_18
0.724,0.814,00_06_20
0.748,0.742,00_06_22
0.75,0.901,00_06_23
0.721,0.797,00_06_25
0.732,0.865,00_06_26
0.767,0.857,00_06_28
0.701,0.847,00_06_30
0.749,0.781,00_06_31
0.704,0.811,00_06_32
0.801,0.775,00_06_34
0.723,0.951,00_06_36
0.732,0.9,00_06_38
0.741,0.904,00_06_39
0.747,0.92,00_06_41
0.792,0.911,00_06_43
0.746,0.896,00_06_44
0.732,0.947,00_06_46
0.68,0.879,00_06_47
0.671,0.901,00_06_49
0.646,0.808,00_06_51
0.637,0.814,00_06_52
0.733,0.821,00_06_54
0.672,0.83,00_06_55
0.626,0.839,00_06_57
0.669,0.789,00_06_59
0.698,0.734,00_07_00
0.706,0.761,00_07_15
0.739,0.76,00_07_16
0.719,0.831,00_07_18
0.721,0.808,00_07_20
0.765,0.834,00_07_21
0.739,0.824,00_07_23
0.736,0.784,00_07_24
0.734,0.802,00_07_26
0.786,0.808,00_07_28
0.723,0.884,00_07_29
0.699,0.801,00_07_31
0.735,0.751,00_07_32
0.747,0.787,00_07_34
0.793,0.81,00_07_36
0.763,0.81,00_07_37
0.782,0.858,00_07_39
0.757,0.871,00_07_40
0.758,0.871,00_07_42
0.72,0.821,00_07_44
0.734,0.82,00_07_45
0.718,0.861,00_07_47
0.759,0.83,00_07_48
0.728,0.779,00_07_50
0.776,0.798,00_07_52
0.748,0.829,00_07_53
0.732,0.799,00_07_55
0.735,0.787,00_07_56
0.791,0.849,00_08_00
0.771,0.826,00_08_02
0.743,0.806,00_08_04
0.746,0.769,00_08_05
0.717,0.816,00_08_07
0.71,0.82,00_08_09
0.733,0.807,00_08_10
0.737,0.76,00_08_12
0.69,0.766,00_08_13
0.74,0.749,00_08_15
0.765,0.844,00_08_17
0.713,0.824,00_08_18
0.769,0.842,00_08_20
0.741,0.835,00_08_21
0.766,0.831,00_08_23
0.731,0.754,00_08_24
0.711,0.789,00_08_26
0.773,0.841,00_08_28
0.735,0.812,00_08_29
0.682,0.817,00_08_31
0.733,0.819,00_08_33
0.777,0.852,00_08_34
0.769,0.867,00_08_36
0.705,0.81,00_08_37
0.743,0.868,00_08_39
0.795,0.822,00_08_40
0.738,0.79,00_08_42
0.735,0.792,00_08_44
0.766,0.855,00_08_45
0.78,0.868,00_08_47
0.699,0.779,00_08_49
0.722,0.883,00_08_50
0.721,0.859,00_08_52
0.744,0.784,00_08_53
0.749,0.887,00_08_55
0.679,0.903,00_08_57
0.751,0.855,00_08_58
0.738,0.874,00_09_00
0.764,0.821,00_09_01
0.768,0.864,00_09_03
0.765,0.84,00_09_15
0.733,0.811,00_09_17
0.708,0.787,00_09_19
0.723,0.834,00_09_21
0.775,0.842,00_09_22
0.767,0.842,00_09_24
0.717,0.85,00_09_25
0.753,0.822,00_09_27
0.637,0.89,00_09_28
0.741,0.923,00_09_30
0.722,0.827,00_09_32
0.717,0.791,00_09_33
0.723,0.822,00_09_35
0.702,0.796,00_09_37
0.709,0.868,00_09_38
0.719,0.816,00_09_40
0.776,0.805,00_09_41
0.746,0.784,00_09_43
0.757,0.916,00_09_44
0.738,0.857,00_09_46
0.794,0.816,00_10_01
0.782,0.757,00_10_03
0.723,0.843,00_10_04
0.722,0.828,00_10_06
0.726,0.784,00_10_07
0.748,0.837,00_10_09
0.741,0.779,00_10_11
0.763,0.86,00_10_12
0.75,0.868,00_10_14
0.741,0.774,00_10_16
0.687,0.829,00_10_17
0.775,0.798,00_10_19
0.758,0.83,00_10_20
0.728,0.845,00_10_22
0.757,0.861,00_10_23
0.734,0.747,00_10_25
0.725,0.888,00_10_27
0.775,0.837,00_10_28
0.804,0.757,00_10_30
0.724,0.853,00_10_31
0.732,0.826,00_10_33
0.749,0.807,00_10_35
0.726,0.81,00_10_36
0.739,0.832,00_10_38
0.673,0.816,00_10_40
0.766,0.851,00_10_41
0.757,0.843,00_10_57
0.756,0.755,00_10_59
0.77,0.816,00_11_00
0.816,0.789,00_11_02
0.778,0.8,00_11_04
0.782,0.861,00_11_06
0.799,0.849,00_11_08
0.776,0.832,00_11_09
0.754,0.885,00_11_11
0.714,0.798,00_11_12
0.759,0.825,00_11_14
0.673,0.787,00_11_15
0.727,0.772,00_11_18
0.767,0.809,00_11_39
0.718,0.808,00_11_40
0.766,0.862,00_11_42
0.714,0.815,00_11_44
0.676,0.856,00_11_45
0.806,0.787,00_11_47
0.7,0.799,00_11_49
0.784,0.843,00_11_50
0.668,0.832,00_11_52
0.775,0.864,00_11_54
0.747,0.863,00_11_55
0.775,0.844,00_11_57
0.757,0.782,00_11_58
0.738,0.867,00_12_00
0.783,0.891,00_12_01
0.747,0.795,00_12_03
0.749,0.817,00_12_13
0.745,0.827,00_12_14
0.731,0.837,00_12_16
0.747,0.822,00_12_18
0.709,0.918,00_12_19
0.816,0.811,00_12_21
0.707,0.831,00_12_23
0.781,0.813,00_12_24
0.805,0.78,00_12_26
0.752,0.745,00_12_27
0.748,0.823,00_12_29
0.721,0.783,00_12_31
0.686,0.86,00_12_32
0.755,0.904,00_12_34
0.682,0.866,00_12_36
0.674,0.904,00_12_37
0.74,0.937,00_12_39
0.742,0.871,00_12_40
0.692,0.953,00_12_42
0.756,0.931,00_12_44
0.757,0.952,00_12_45
0.695,0.916,00_12_47
0.73,0.96,00_12_48
0.729,0.877,00_12_50
0.707,0.859,00_12_51
0.673,0.914,00_12_53
0.711,0.947,00_12_55
0.76,0.882,00_12_56
0.711,0.982,00_12_58
0.685,0.882,00_12_59
0.774,0.924,00_13_01
0.665,0.961,00_13_16
0.69,0.759,00_13_18
0.729,0.941,00_13_19
0.658,0.723,00_13_21
0.759,0.773,00_13_23
0,0.845,00_13_24
0.684,0,00_13_26
0.741,0.74,00_13_27
0.58,0.867,00_13_29
0.547,0.852,00_13_31
0.6,0.921,00_13_32
0.731,0.932,00_13_34
0.734,0.92,00_13_35
0.55,0.767,00_13_37
0.585,0.789,00_13_39
0,0.883,00_13_43
0.561,0.755,00_13_44
0.706,0.828,00_13_46
0.713,0.731,00_13_48
0.75,0.794,00_13_49
0.601,0.802,00_13_51
0.616,0.798,00_13_53
0.704,0.759,00_13_54
0.544,0.689,00_13_56
0.624,0.807,00_13_58
0.685,0.887,00_13_59
0.737,0.921,00_14_01
0.753,0.921,00_14_02
0.733,0.926,00_14_04
0.768,0.853,00_14_05
0.785,0.772,00_14_07
0.761,0.789,00_14_09
0.816,0.813,00_14_10
0.761,0.824,00_14_12
0.781,0.815,00_14_13
0.705,0.793,00_14_15
0.765,0.866,00_14_17
0.755,0.743,00_14_18
0.777,0.848,00_14_20
0.71,0.811,00_14_22
