khoảng cách trên,khoảng cách dưới
0.669,0.81,09_19_21
0.702,0.781,09_19_22
0.709,0.729,09_19_24
0.644,0.808,09_19_26
0.633,0.793,09_19_27
0.66,0.832,09_19_29
0.619,0.765,09_19_31
0.627,0.812,09_19_33
0.611,0.76,09_19_34
0.739,0.831,09_19_35
0.68,0.81,09_19_37
0.637,0.763,09_19_39
0.638,0.786,09_19_40
0.662,0.776,09_19_42
0.634,0.889,09_19_43
0.638,0.77,09_19_45
0.684,0.75,09_19_47
0.69,0.827,09_19_48
0.662,0.837,09_19_50
0.603,0.788,09_19_51
0.684,0.818,09_19_53
0.632,0.802,09_19_55
0.66,0.85,09_19_56
0.636,0.76,09_19_58
0.628,0.833,09_20_00
0.624,0.828,09_20_01
0.814,0.8,09_20_03
0.791,0.767,09_20_04
0.824,0.775,09_20_06
0.763,0.874,09_20_08
0.751,0.785,09_20_09
0.731,0.806,09_20_11
0.792,0.799,09_20_13
0.824,0.769,09_20_14
0.803,0.81,09_20_16
0.848,0.81,09_20_17
0.853,0.757,09_20_19
0.784,0.841,09_20_21
0.804,0.841,09_20_22
0.816,0.872,09_20_24
0.797,0.792,09_20_26
0.828,0.746,09_20_27
0.808,0.821,09_20_29
0.825,0.815,09_20_30
0.799,0.873,09_20_32
0.747,0.789,09_20_34
0.761,0.825,09_20_35
0.741,0.859,09_20_37
0.749,0.778,09_20_39
0.744,0.825,09_20_40
0.829,0.802,09_20_42
0.848,0.818,09_20_43
0.813,0.828,09_20_45
0.807,0.824,09_20_46
0.776,0.763,09_20_48
0.772,0.833,09_20_50
0.78,0.85,09_20_51
0.873,0,09_20_53
0.853,0.798,09_20_54
0.761,0.768,09_20_56
0.813,0.768,09_20_58
0.754,0.803,09_20_59
0.801,0.842,09_21_01
0.818,0.809,09_21_03
0.779,0.827,09_21_04
0.763,0.856,09_21_06
0.738,0.861,09_21_07
0.746,0.789,09_21_09
0.807,0.856,09_21_10
0.728,0.762,09_21_12
0.829,0.808,09_21_14
0.67,0.854,09_21_15
0.663,0.868,09_21_17
0.636,0.836,09_21_18
0.667,0.8,09_21_20
0.521,0.781,09_21_22
0.77,0.646,09_21_23
0.587,0.597,09_21_25
0.79,0.642,09_21_27
0.679,0.819,09_21_28
0.65,0.84,09_21_30
0.647,0.757,09_21_31
0.615,0.761,09_21_33
0.643,0.865,09_21_34
0.81,0.853,09_21_36
0.775,0.786,09_21_38
0.752,0.822,09_21_39
0.792,0.811,09_21_41
0.871,0.841,09_21_43
0.748,0.841,09_21_44
0.754,0.87,09_21_46
0.618,0.777,09_21_47
0.636,0.845,09_21_49
0.529,0.907,09_21_51
0.658,0.934,09_21_52
0.759,0.818,09_21_54
0.737,0.856,09_21_56
0.765,0.805,09_21_57
0.725,0.818,09_21_59
0.818,0.831,09_22_00
0.813,0.731,09_22_02
0.733,0.727,09_22_04
0.775,0.806,09_22_05
0.728,0.733,09_22_07
0.797,0.844,09_22_09
0.727,0.754,09_22_10
0.65,0.796,09_22_12
0.668,0.785,09_22_13
0.656,0.807,09_22_20
0.634,0.857,09_22_22
0.676,0.815,09_22_23
0.693,0.809,09_22_25
0.665,0.803,09_22_26
0.69,0.847,09_22_28
0.644,0.833,09_22_30
0.643,0.771,09_22_31
0.653,0.763,09_23_00
0.642,0.806,09_23_01
0.681,0.78,09_23_03
0.664,0.863,09_23_05
0.649,0.792,09_23_06
0.615,0.832,09_23_08
0.685,0.809,09_23_10
0.635,0.838,09_23_11
0.712,0.826,09_23_13
0.658,0.809,09_23_15
0.643,0.824,09_23_16
0.732,0.825,09_23_18
0.691,0.848,09_23_20
0.729,0.72,09_23_21
0.661,0.808,09_23_23
0.545,0.953,09_23_24
0.582,0.903,09_23_26
0.587,0.859,09_23_28
0.543,0.945,09_23_29
0.574,0.815,09_23_31
0.614,0.903,09_23_33
0.581,0.715,09_23_34
0.512,0.863,09_23_37
0.598,0.817,09_23_48
0.558,0.973,09_23_50
0.606,0.857,09_23_52
0.67,0.751,09_23_53
0.615,0.816,09_23_55
0.638,0.88,09_23_56
0.682,0.779,09_23_58
0.645,0.782,09_24_00
0.646,0.841,09_24_01
0.58,0.858,09_24_16
0.648,0.81,09_24_17
0.649,0.86,09_24_19
0.683,0.749,09_24_21
0.805,0.745,09_24_22
0.786,0.773,09_24_24
0.818,0.798,09_24_26
0.775,0.811,09_24_27
0.778,0.82,09_24_29
0.812,0.781,09_24_31
0.826,0.842,09_24_32
0.76,0.746,09_24_34
0.763,0.792,09_24_36
0.673,0.872,09_24_37
0.63,0.815,09_24_39
0.675,0.808,09_24_41
0.657,0.806,09_24_42
0.667,0.756,09_24_46
0.639,0.807,09_24_47
0.694,0.775,09_24_49
0.632,0.868,09_24_51
0.686,0.806,09_24_52
0.882,0.831,09_24_54
0.788,0.82,09_24_55
0.714,0.739,09_24_57
0.812,0.858,09_24_59
0.792,0.873,09_25_00
0.783,0.805,09_25_02
0.741,0.749,09_25_04
0.77,0.794,09_25_05
0.768,0.735,09_25_07
0.744,0.829,09_25_08
0.768,0.781,09_25_10
0.769,0.755,09_25_12
0.844,0.833,09_25_13
0.865,0.794,09_25_15
0.854,0.687,09_25_16
0.836,0.766,09_25_18
0.81,0.715,09_25_20
0.817,0.738,09_25_21
0.798,0.823,09_25_23
0.848,0.796,09_25_24
0.795,0.759,09_25_26
0.741,0.768,09_25_28
0.756,0.78,09_25_29
0.721,0.873,09_25_39
0.777,0.822,09_25_40
0.787,0.755,09_25_42
0.862,0.814,09_25_44
0.765,0.766,09_25_45
0.773,0.84,09_25_47
0.774,0.787,09_25_49
0.771,0.803,09_25_50
0.817,0.788,09_25_52
0.794,0.862,09_25_53
0.73,0.815,09_25_55
0.76,0.865,09_25_57
0.779,0.825,09_25_59
0.834,0.846,09_26_00
0.845,0.81,09_26_02
0.803,0.854,09_26_03
0.766,0.834,09_26_05
0.791,0.789,09_26_06
0.756,0.871,09_26_08
0.725,0.8,09_26_10
0.759,0.824,09_26_12
0.777,0.857,09_26_13
0.794,0.816,09_26_15
0.758,0.901,09_26_16
0.771,0.732,09_26_18
0.791,0.807,09_26_20
0.878,0.811,09_26_21
0.834,0.799,09_26_23
0.814,0.767,09_26_25
0.788,0.813,09_26_26
0.749,0.772,09_26_28
0.731,0.826,09_26_29
0.775,0.789,09_26_31
0.753,0.79,09_26_33
0.815,0.789,09_26_34
0.877,0.818,09_26_36
0.713,0.843,09_26_37
0.792,0.911,09_26_39
0.807,0.786,09_26_41
0.741,0.806,09_26_42
0.831,0.82,09_26_44
0.811,0.772,09_26_46
0.813,0.833,09_26_47
0.8,0.846,09_26_49
0.787,0.799,09_26_51
0.824,0.841,09_26_52
0.849,0.765,09_26_54
0.721,0.873,09_26_56
0.609,0.999,09_26_57
0.593,0.909,09_26_59
0.607,0.908,09_27_00
0.55,0.707,09_27_02
0.8,0.838,09_27_04
0.702,0.835,09_27_05
0.748,0.855,09_27_07
0.611,0.807,09_27_08
0.665,0.842,09_27_10
0.719,0.801,09_27_12
0.726,0.797,09_27_13
0.69,0.806,09_27_15
0.729,0.803,09_27_17
0.682,0.889,09_27_18
0.814,0.842,09_27_20
0.825,0.727,09_27_22
0.845,0.782,09_27_24
0.751,0.849,09_27_25
0.786,0.821,09_27_43
0.781,0.782,09_27_45
0.782,0.87,09_27_47
0.801,0.786,09_27_49
0.832,0.835,09_27_50
0.667,0.83,09_27_52
0.722,0.815,09_27_54
0.683,0.8,09_27_55
0.717,0.819,09_27_57
0.735,0.725,09_27_59
0.642,0.794,09_28_00
0.625,0.766,09_28_02
0.7,0.719,09_28_04
0.697,0.747,09_28_05
0.609,0.937,09_28_07
0.443,0.843,09_28_08
0.516,0.843,09_28_10
0.51,0.997,09_28_12
0.766,0.841,09_28_13
0.795,0.715,09_28_15
0.752,0.718,09_28_16
0.85,0.785,09_28_18
0.839,0.84,09_28_20
0.748,0.769,09_28_21
0.815,0.748,09_28_23
0.776,0.818,09_28_25
0.775,0.865,09_28_26
0.854,0.818,09_28_28
0.813,0.805,09_28_29
0.767,0.815,09_28_31
0.531,0.825,09_28_33
0.478,0.78,09_28_34
0.569,0.926,09_28_36
0.485,0.78,09_28_37
0.473,0.783,09_28_39
0.602,0.901,09_28_41
0.538,0.992,09_28_42
0.626,0.794,09_28_43
0.784,0.85,09_28_45
0.85,0.832,09_28_47
0.781,0.859,09_28_48
0.782,0.918,09_28_50
0.801,0.828,09_28_52
0.774,0.857,09_28_53
0.819,0.854,09_28_55
0.81,0.786,09_28_56
0.838,0.854,09_28_58
0.81,0.802,09_29_00
0.777,0.82,09_29_01
0.778,0.77,09_29_03
0.779,0.786,09_29_05
0.822,0.775,09_29_06
0.86,0.709,09_29_08
0.768,0.89,09_29_09
0.796,0.785,09_29_11
0.837,0.859,09_29_12
0.807,0.763,09_29_14
0.749,0.829,09_29_16
0.799,0.818,09_29_17
0.798,0.832,09_29_19
0.765,0.805,09_29_21
0.761,0.76,09_29_22
0.766,0.733,09_29_24
0.83,0.825,09_29_25
0.784,0.854,09_29_27
0.697,0.768,09_29_28
0.788,0.77,09_29_30
0.744,0.78,09_29_32
0.759,0.838,09_29_33
0.747,0.81,09_29_35
0.873,0.805,09_29_36
0.805,0.814,09_29_38
0.774,0.787,09_29_40
0.803,0.761,09_29_41
0.85,0.85,09_29_43
0.839,0.911,09_29_44
0.747,0.767,09_29_46
0.739,0.813,09_29_48
0.769,0.778,09_29_49
0.794,0.85,09_29_51
0.749,0.759,09_29_52
0.795,0.799,09_29_54
0.757,0.856,09_29_56
0.792,0.724,09_29_57
0.726,0.753,09_29_59
0.783,0.812,09_30_00
0.814,0.852,09_30_15
0.827,0.764,09_30_17
0.757,0,09_30_18
0.822,0.833,09_30_20
0.627,0.801,09_30_22
0.547,0.787,09_30_23
0.625,0.813,09_30_25
0.501,0.777,09_30_27
0.809,0.799,09_30_28
0.748,0.855,09_30_30
0.708,0.758,09_30_31
0.759,0.713,09_30_33
0.774,0.826,09_30_34
0.767,0.811,09_30_36
0.771,0.789,09_30_38
0.721,0.87,09_30_39
0.826,0.854,09_30_41
0.786,0.764,09_30_42
0.761,0.832,09_30_44
0.802,0.825,09_30_46
0.731,0.721,09_30_47
0.794,0.816,09_30_49
0.829,0.813,09_30_50
0.765,0.798,09_30_52
0.789,0.76,09_30_54
0.686,0.829,09_30_56
0.635,0.784,09_30_57
0.715,0.769,09_30_58
0.637,0.785,09_31_00
0.658,0.8,09_31_02
0.646,0.807,09_31_03
0.678,0.81,09_31_05
0.674,0.786,09_31_06
0.514,0.876,09_31_08
0.539,0.742,09_31_10
0.487,0.902,09_31_11
0.545,0.956,09_31_13
0.544,0.815,09_31_15
0.515,0.89,09_31_16
0.648,0.868,09_31_18
0.681,0.774,09_31_19
0.517,0.888,09_31_21
0.496,0.9,09_31_22
0.571,0.873,09_31_24
0.706,0.789,09_31_26
0.696,0.823,09_31_27
0.696,0.764,09_31_29
0.871,0.792,09_31_30
0.739,0.834,09_31_32
0.812,0.836,09_31_34
0.757,0.781,09_31_35
0.755,0.794,09_31_37
0.826,0.82,09_31_38
0.824,0.805,09_31_40
0.783,0.767,09_31_42
0.763,0.81,09_31_43
0.707,0.849,09_31_45
0.741,0.781,09_31_47
0.757,0.784,09_31_48
0.816,0.808,09_31_50
0.753,0.813,09_31_54
0.782,0.767,09_31_55
0.704,0.768,09_31_57
0.773,0.806,09_31_58
0.788,0.85,09_32_00
0.892,0.789,09_32_02
0.817,0.815,09_32_03
0.76,0.783,09_32_05
0.743,0.775,09_32_06
0.783,0.868,09_32_08
0.736,0.781,09_32_10
0.829,0.832,09_32_11
0.736,0.846,09_32_13
0.843,0.836,09_32_14
0.775,0.803,09_32_16
0.806,0.89,09_32_17
0.84,0.767,09_32_20
0.791,0.738,09_32_21
0.801,0.814,09_32_23
0.77,0.862,09_32_24
0.778,0.758,09_32_26
0.802,0.839,09_32_27
0.756,0.751,09_32_29
0.734,0.906,09_32_31
0.76,0.833,09_32_32
0.747,0.749,09_32_34
0.75,0.802,09_32_35
0.828,0.792,09_32_37
0.817,0.823,09_32_38
0.771,0.828,09_32_40
0.784,0.755,09_32_42
0.809,0.827,09_32_43
0.561,0.745,09_32_45
0.597,0.762,09_32_46
0.572,0.834,09_32_48
0.638,0.784,09_32_50
0.776,0.828,09_32_51
0.807,0.783,09_32_53
0.792,0.799,09_32_55
0.827,0.846,09_32_56
0.741,0.78,09_32_58
0.794,0.768,09_32_59
0.836,0.711,09_33_01
0.835,0.786,09_33_02
0.633,0.769,09_33_04
0.706,0.877,09_33_06
0.653,0.804,09_33_07
0.692,0.734,09_33_09
0.686,0.817,09_33_11
0.642,0.768,09_33_12
0.637,0.808,09_33_14
0.671,0.825,09_33_16
0.696,0.774,09_33_17
0.687,0.737,09_33_19
0.636,0.788,09_33_20
0.653,0.835,09_33_22
0.667,0.799,09_33_23
0.644,0.793,09_33_25
0.646,0.806,09_33_26
0.677,0.858,09_33_28
0.714,0.849,09_33_30
0.697,0.823,09_33_31
0.686,0.777,09_33_33
0.689,0.852,09_33_34
0.643,0.852,09_33_36
0.628,0.805,09_33_38
0.647,0.787,09_33_39
0.651,0.75,09_33_41
0.616,0.747,09_33_42
0.629,0.831,09_33_44
0.709,0.798,09_33_46
0.657,0.775,09_33_47
0.679,0.822,09_33_49
0.667,0.803,09_33_51
0.677,0.777,09_33_52
0.606,0.768,09_33_54
0.662,0.866,09_33_55
0.675,0.794,09_33_57
0.643,0.77,09_33_59
0.646,0.782,09_34_00
0.617,0.833,09_34_02
0.682,0.819,09_34_03
0.66,0.774,09_34_05
0.663,0.851,09_34_06
0.652,0.742,09_34_08
0.696,0.775,09_34_10
0.705,0.804,09_34_11
0.703,0.861,09_34_13
0.675,0.826,09_34_15
0.606,0.858,09_34_16
0.661,0.841,09_34_18
0.675,0.76,09_34_19
0.74,0.785,09_34_21
0.706,0.836,09_34_23
0.665,0.817,09_34_24
0.697,0.776,09_34_26
0.657,0.813,09_34_27
0.639,0.749,09_34_29
0.648,0.834,09_34_31
0.667,0.817,09_34_32
0.643,0.774,09_34_34
0.623,0.819,09_34_35
0.653,0.8,09_34_37
0.671,0.843,09_34_39
0.698,0.733,09_34_40
0.691,0.824,09_34_42
0.647,0.802,09_34_43
0.67,0.858,09_34_45
0.678,0.765,09_34_46
0.666,0.856,09_34_48
0.628,0.789,09_34_49
0.665,0.805,09_34_51
0.668,0.816,09_34_53
0.65,0.867,09_34_54
0.731,0.799,09_34_56
0.68,0.806,09_34_58
0.695,0.722,09_34_59
0.606,0.893,09_35_01
0.622,0.856,09_35_03
0.674,0.781,09_35_04
0.667,0.717,09_35_06
0.508,0.854,09_35_07
0.658,0.768,09_35_09
0.601,0.873,09_35_10
0.581,0.826,09_35_12
0.52,0.761,09_35_14
0.578,0.826,09_35_15
0.525,0.742,09_35_17
0.511,0.73,09_35_19
0.642,0.711,09_35_20
0.464,0.74,09_35_22
0.573,0.685,09_35_23
0.648,0.734,09_35_25
0.655,0.637,09_35_27
0.674,0.778,09_35_28
0.559,0.784,09_35_30
0.551,0.747,09_35_31
0.584,0.869,09_35_33
0.598,0.8,09_35_35
0.65,0.818,09_35_36
0.628,0.821,09_35_38
0.626,0.733,09_35_40
0.665,0.812,09_35_41
0.669,0.748,09_35_43
0.633,0.801,09_35_44
0.702,0.888,09_35_46
0.703,0.875,09_35_47
0.65,0.759,09_35_49
0.679,0.794,09_35_51
0.679,0.811,09_35_52
0.684,0,09_35_54
0.655,0.811,09_35_56
0.698,0.926,09_35_57
0.667,0.82,09_35_59
0.575,0.908,09_36_00
0.667,0.79,09_36_02
0.655,0.791,09_36_04
0.729,0.806,09_36_05
0.663,0.773,09_36_07
0.716,0.847,09_36_08
0.688,0.802,09_36_10
0.773,0.816,09_36_12
0.684,0.791,09_36_13
0.623,0.855,09_36_15
0.681,0.875,09_36_16
0.622,0.765,09_36_23
0.678,0.815,09_36_24
0.733,0.752,09_36_26
0.627,0.844,09_36_27
0.678,0.815,09_36_29
0.622,0.788,09_36_30
0.705,0.84,09_36_32
0.629,0.849,09_36_34
0.659,0.818,09_36_35
0.649,0.81,09_36_37
0.611,0.778,09_36_39
0.668,0.84,09_36_46
0.65,0.847,09_36_48
0.627,0.85,09_36_50
0.675,0.794,09_36_51
0.548,0.844,09_36_53
0.661,0.786,09_36_54
0.623,0.854,09_36_56
0.65,0.844,09_36_57
0.636,0.78,09_36_59
0.653,0.883,09_37_01
0.662,0.841,09_37_02
0.69,0.793,09_37_04
0.664,0.861,09_37_05
0.762,0.798,09_37_07
0.68,0.846,09_37_09
0.682,0.875,09_37_11
0.665,0.807,09_37_12
0.676,0.842,09_37_14
0.71,0.747,09_37_15
0.605,0.841,09_37_17
0.643,0.735,09_37_18
0.725,0.8,09_37_20
0.624,0.781,09_37_22
0.687,0.721,09_37_23
0.69,0.813,09_37_25
0.652,0.763,09_37_27
0.628,0.808,09_37_28
0.689,0.753,09_37_29
0.645,0.812,09_37_31
0.689,0.723,09_37_33
0.745,0.78,09_37_34
0.69,0.799,09_37_36
0.686,0.802,09_37_38
0.734,0.845,09_37_39
0.673,0.892,09_37_41
0.713,0.764,09_37_42
0.665,0.738,09_37_44
0.629,0.758,09_37_45
0.643,0.784,09_37_47
0.701,0.814,09_37_49
0.672,0.824,09_38_09
0.723,0.826,09_38_11
0.564,0.769,09_38_12
0.655,0.795,09_38_14
0.639,0.799,09_38_16
0.675,0.881,09_38_17
0.689,0.817,09_38_19
0.674,0.752,09_38_20
0.708,0.762,09_38_22
0.672,0.81,09_38_24
0.682,0.802,09_38_25
0.709,0.784,09_38_27
0.705,0.873,09_38_29
0.725,0.792,09_38_31
0.736,0.837,09_38_32
0.707,0.807,09_38_34
0.669,0.768,09_38_35
0.754,0.755,09_38_37
0.699,0.764,09_38_39
0.7,0.755,09_38_41
0.761,0.777,09_38_42
0.624,0.79,09_38_44
0.673,0.793,09_38_45
0.653,0.772,09_38_47
0.657,0.751,09_38_48
0.697,0.735,09_38_50
0.713,0.799,09_38_52
0.658,0.803,09_38_53
0.615,0.748,09_38_55
0.689,0.799,09_38_56
0.733,0.819,09_40_14
0.672,0.781,09_40_16
0.626,0.786,09_40_18
0.705,0.806,09_40_20
0.687,0.88,09_40_22
0.634,0.855,09_40_23
0.675,0.759,09_40_25
0.667,0.855,09_40_26
0.753,0.819,09_40_28
0.702,0.84,09_40_30
0.628,0.725,09_40_31
0.707,0.826,09_40_33
0.707,0.717,09_42_31
0.662,0.824,09_42_33
0.654,0.852,09_42_35
0.63,0.803,09_42_36
0.723,0.788,09_42_38
0.437,0.831,09_42_39
0.518,0.742,09_42_41
0.497,0.937,09_42_42
0.558,0.846,09_42_44
0.669,0.836,09_42_46
0.669,0.842,09_42_47
0.679,0.851,09_42_49
0.691,0.693,09_42_51
0.636,0.79,09_42_52
0.754,0.821,09_42_54
0.682,0.788,09_42_55
0.642,0.847,09_43_58
0.683,0.838,09_43_59
0.695,0.908,09_44_02
0.648,0.792,09_44_03
0.731,0.828,09_44_04
0.644,0.787,09_44_06
0.715,0.842,09_44_07
0.698,0.746,09_44_09
0.723,0.868,09_44_11
0.71,0.78,09_44_13
0.66,0.809,09_44_14
0.689,0.767,09_44_15
0.72,0.829,09_44_17
0.686,0.771,09_44_19
0.619,0.771,09_44_21
0.715,0.833,09_44_22
0.684,0.798,09_44_24
0.668,0.844,09_44_25
0.671,0.853,09_44_27
0.655,0.788,09_44_29
0.654,0.833,09_44_30
0.702,0.784,09_44_32
0.667,0.839,09_44_33
0.673,0.818,09_44_35
0.697,0.811,09_44_36
0.7,0.74,09_44_38
0.674,0.783,09_44_40
0.677,0.783,09_44_41
0.658,0.835,09_44_43
0.695,0.733,09_44_44
0.666,0.832,09_44_46
0.674,0.73,09_44_48
0.619,0.808,09_44_49
0.649,0.766,09_44_51
0.658,0.792,09_44_53
0.652,0.776,09_44_54
0.703,0.84,09_44_56
0.663,0.838,09_44_57
0.697,0.805,09_44_59
0.682,0.747,09_45_01
0.667,0.836,09_45_02
0.671,0.871,09_45_16
0.69,0.814,09_45_17
0.631,0.78,09_45_19
0.678,0.834,09_45_20
0.677,0.815,09_45_22
0.683,0.8,09_45_24
0.75,0.781,09_45_25
0.691,0.876,09_45_27
0.655,0.734,09_45_29
0.664,0.834,09_45_30
0.963,0.672,09_45_32
0.681,0.745,09_45_33
0.671,0.813,09_45_35
0.664,0.846,09_45_36
0.664,0.855,09_45_38
0.674,0.842,09_45_40
0.659,0.725,09_45_41
0.648,0.586,09_45_43
0.697,0.82,09_45_44
0.699,0.809,09_45_46
0.753,0.797,09_45_48
0.636,0.889,09_45_49
0.698,0.736,09_45_51
0.668,0.742,09_45_53
0.756,0.792,09_45_54
0.715,0.766,09_45_56
0.648,0.72,09_45_57
0.621,0.814,09_45_59
0.702,0.78,09_46_00
0.68,0.848,09_46_12
0.717,0.858,09_46_13
0.659,0.812,09_46_15
0.624,0.762,09_46_16
0.661,0.769,09_46_18
0.72,0.787,09_46_20
0.661,0.755,09_46_21
0.631,0.766,09_46_23
0.693,0,09_46_25
0.651,0.774,09_46_27
0.683,0.781,09_46_28
0.656,0.848,09_46_30
0.708,0.815,09_46_31
0.633,0.809,09_46_33
0.688,0.778,09_46_35
0.673,0.856,09_46_37
0.628,0.796,09_46_38
0.641,0.844,09_46_40
0.655,0.751,09_46_41
0.696,0.892,09_46_43
0.751,0.78,09_46_44
0.698,0.825,09_46_46
0.684,0.724,09_46_48
0.686,0.864,09_46_49
0.656,0.831,09_46_51
0.689,0.809,09_46_52
0.644,0.879,09_46_54
0.64,0.853,09_46_56
0.672,0.752,09_46_57
0.661,0.752,09_46_59
0.687,0.879,09_47_01
0.649,0.912,09_47_02
0.688,0.807,09_47_04
0.661,0.84,09_47_05
0.684,0.794,09_47_07
0.668,0.884,09_47_08
0.731,0.795,09_47_10
0.621,0.831,09_47_11
0.701,0.742,09_47_14
0.61,0.612,09_47_15
0.373,0.837,09_47_17
0.481,0.826,09_47_18
0.634,0.803,09_47_20
0.675,0.783,09_47_22
0.634,0.827,09_47_23
0.68,0.806,09_47_25
0.692,0.829,09_47_26
0.697,0.826,09_47_28
0.692,0.848,09_47_30
0.642,0.801,09_47_31
0.62,0.839,09_47_33
0.68,0.793,09_47_51
0.688,0.834,09_47_52
0.681,0.781,09_47_54
0.675,0.802,09_47_56
0.679,0.76,09_47_57
0.613,0.753,09_47_59
0.661,0.766,09_48_00
0.629,0.795,09_48_02
0.679,0.792,09_48_04
0.7,0.839,09_48_05
0.666,0.838,09_48_07
0.703,0.849,09_48_09
0.697,0.821,09_48_10
0.705,0.832,09_48_12
0.72,0.805,09_48_13
0.688,0.775,09_48_15
0.68,0.796,09_48_17
0.661,0.808,09_48_18
0.722,0.751,09_48_20
0.656,0.81,09_48_21
0.699,0.874,09_48_23
0.614,0.787,09_48_24
0.649,0.805,09_48_26
0.701,0.889,09_48_28
0.682,0.859,09_48_29
0.711,0.829,09_48_31
0.722,0.767,09_48_32
0.614,0.848,09_48_34
0.631,0.74,09_48_36
0.626,0.748,09_48_37
0.657,0.777,09_48_40
0.679,0.756,09_48_43
0.649,0.919,09_48_45
0.655,0.822,09_48_47
0.627,0.844,09_48_48
0.722,0.801,09_48_50
0.67,0.803,09_48_52
0.651,0.775,09_48_53
0.676,0.872,09_48_55
0.701,0.837,09_48_56
0.666,0.832,09_48_58
0.686,0.811,09_48_59
0.758,0.843,09_49_01
0.684,0.792,09_49_03
0.648,0.815,09_49_05
0.722,0.757,09_49_06
0.634,0.862,09_49_07
0.659,0.775,09_49_09
0.632,0.871,09_49_11
0.67,0.741,09_50_40
0.663,0.748,09_50_41
0,0.781,09_50_43
0.6,0.834,09_50_45
0.758,0.747,09_50_46
0.681,0.843,09_50_48
0.643,0.852,09_50_49
0.741,0.799,09_50_51
0.704,0.819,09_50_53
0.74,0.82,09_50_55
0.721,0.794,09_50_56
0.663,0.896,09_50_58
0.675,0.799,09_50_59
0.687,0.885,09_51_01
0.684,0.864,09_51_02
0.658,0.893,09_51_04
0.643,0.808,09_51_06
0.646,0.827,09_51_07
0.655,0.794,09_51_09
0.659,0.869,09_51_10
0.752,0.84,09_51_12
0.682,0.841,09_51_13
0.696,0.77,09_51_15
0.713,0.899,09_51_17
0.723,0.732,09_51_18
0.673,0.844,09_51_20
0.675,0.873,09_51_22
0.716,0.829,09_51_23
0.672,0.877,09_51_25
0.626,0.888,09_51_26
0.72,0.853,09_51_28
0.657,0.794,09_51_30
0.781,0.847,09_51_31
0.682,0.825,09_51_33
0.66,0.779,09_51_35
0.733,0.82,09_51_36
0.693,0.879,09_51_38
0.707,0.81,09_51_39
0.69,0.849,09_51_41
0.736,0.808,09_51_43
0.732,0.832,09_51_45
0.693,0.755,09_51_46
0.683,0.767,09_51_47
0.727,0.8,09_51_49
0.673,0.865,09_51_51
0.653,0.844,09_51_52
0.648,0.795,09_51_54
0.714,0.85,09_51_55
0.727,0.803,09_51_57
0.579,0.822,09_51_58
0.686,0.894,09_52_00
0.667,0.831,09_52_02
0.621,0.78,09_52_04
0.618,0.836,09_52_05
0.665,0.732,09_52_07
0.675,0.913,09_52_08
0.656,0.859,09_52_10
0.639,0.855,09_52_11
0.677,0.79,09_52_13
0.687,0.822,09_52_14
0.658,0.847,09_52_16
0.677,0.816,09_52_18
0.693,0.822,09_52_19
0.643,0.856,09_52_21
0.65,0.76,09_52_23
0.62,0.836,09_52_24
0.708,0.836,09_52_26
0.674,0.79,09_52_28
0.659,0.773,09_52_29
0.683,0.755,09_52_31
0.651,0.867,09_52_33
0.699,0.835,09_52_34
0.679,0.841,09_52_36
0.684,0.844,09_52_37
0.664,0.84,09_52_39
0.686,0.882,09_52_41
0.651,0.767,09_52_42
0.664,0.775,09_52_44
0.639,0.825,09_52_45
0.738,0.819,09_52_47
0.696,0.791,09_52_48
0.708,0.827,09_52_52
0.609,0.863,09_52_53
0.545,0.798,09_52_56
0.617,0.797,09_52_58
0.688,0.786,09_52_59
0.682,0.813,09_53_01
0.726,0.863,09_53_03
0.63,0.763,09_53_04
0.68,0.838,09_53_06
0.617,0.823,09_53_07
0.667,0.791,09_53_09
0.646,0.772,09_53_11
0.644,0.758,09_53_12
0.717,0.817,09_53_14
0.713,0.737,09_53_16
0.714,0.869,09_53_17
0.79,0.79,09_53_19
0.715,0.823,09_53_20
0.733,0.812,09_53_22
0.626,0.81,09_53_24
0.71,0.889,09_53_25
0.67,0.78,09_53_27
0.665,0.866,09_53_28
0.739,0.835,09_53_30
0.64,0.857,09_53_32
0.715,0.878,09_53_33
0.657,0.81,09_53_35
0.709,0.819,09_53_36
0.73,0.877,09_53_38
0.699,0.844,09_53_40
0.692,0.856,09_53_41
0.757,0.821,09_53_43
0.669,0.819,09_53_45
0.691,0.796,09_53_46
0.616,0.845,09_53_48
0.694,0.86,09_53_49
0.769,0.749,09_53_51
0.699,0.788,09_53_52
0.732,0.875,09_53_54
0.675,0.839,09_53_56
0.711,0.738,09_53_57
0.727,0.795,09_54_14
0.647,0.779,09_54_15
0.657,0.802,09_54_17
0.697,0.849,09_54_18
0.69,0.76,09_54_20
0.69,0.846,09_54_22
0.61,0.786,09_54_23
0.636,0.834,09_54_25
0.701,0.814,09_54_26
0.702,0.817,09_54_28
0.626,0.874,09_54_29
0.654,0.737,09_54_31
0.719,0.848,09_54_33
0.663,0.818,09_54_35
0.706,0.781,09_54_36
0.692,0.798,09_54_38
0.665,0.76,09_54_40
0.618,0.855,09_54_41
0.73,0.796,09_54_42
0.588,0.864,09_54_44
0.662,0.837,09_54_46
0.595,0.859,09_54_48
0.63,0.773,09_54_49
0.699,0.854,09_54_51
0.639,0.787,09_54_53
0.653,0.854,09_54_54
0.71,0.85,09_54_56
0.751,0.806,09_54_57
