khoảng cách trên,khoảng cách dưới
0.649,0,10_09_25
0.599,0.904,10_09_37
0.639,0.835,10_09_39
0.688,0.769,10_09_41
0.666,0.829,10_09_43
0.613,0.852,10_09_44
0.664,0.848,10_09_45
0.653,0.908,10_09_47
0.707,0.893,10_09_49
0.696,0.856,10_09_51
0.666,0.795,10_09_52
0.676,0.818,10_09_54
0.672,0.802,10_09_55
0.63,0.802,10_09_57
0.66,0.881,10_09_58
0.6,0.844,10_10_00
0.641,0,10_10_02
0.772,0.773,10_10_03
0.675,0.808,10_10_05
0.663,0.785,10_10_07
0.623,0.823,10_10_08
0.601,0.869,10_10_10
0.651,0.927,10_10_11
0.635,0.855,10_10_13
0.625,0.767,10_10_15
0.661,0.879,10_10_16
0.697,0.802,10_10_18
0.72,0.824,10_10_19
0.641,0.854,10_10_21
0.666,0.779,10_10_23
0.695,0.8,10_10_24
0.643,0.739,10_10_25
0.682,0.84,10_10_27
0.602,0.825,10_10_29
0.724,0.788,10_10_30
0.688,0.739,10_10_32
0.775,0.782,10_10_33
0.718,0.74,10_10_35
0.674,0.708,10_10_37
0.679,0.828,10_10_38
0.666,0.771,10_10_40
0.732,0.782,10_10_42
0.62,0.854,10_10_43
0.609,0.754,10_10_45
0.637,0.918,10_10_46
0.62,0.82,10_10_48
0.648,0.791,10_10_50
0.731,0.82,10_10_51
0.724,0.82,10_10_53
0.635,0.831,10_10_55
0.658,0.858,10_10_56
0.683,0.859,10_10_58
0.648,0.869,10_11_00
0.639,0.77,10_11_01
0.645,0.807,10_11_02
0.65,0.816,10_11_04
0.673,0.824,10_11_06
0.652,0.83,10_11_07
0.654,0.913,10_11_09
0.692,0.775,10_11_10
0.658,0.81,10_11_12
0.648,0.793,10_11_13
0.602,0.888,10_11_15
0.732,0.862,10_11_17
0.587,0.894,10_11_19
0.702,0.824,10_11_20
0.717,0.781,10_11_21
0.604,0.906,10_11_23
0.669,0.968,10_11_25
0.709,0.796,10_11_27
0.682,0.753,10_11_28
0.714,0.814,10_11_30
0.665,0.8,10_11_31
0.65,0,10_11_33
0.676,0.842,10_11_35
0.735,0.755,10_11_36
0.655,0.832,10_11_38
0.671,0.786,10_11_39
0.708,0.835,10_11_41
0.674,0.823,10_11_43
0.633,0.806,10_11_44
0.681,0.869,10_11_46
0.679,0.847,10_11_47
0.652,0.844,10_11_49
0.687,0.742,10_11_51
0.687,0.789,10_11_52
0.632,0.853,10_11_54
0.692,0.857,10_11_55
0.657,0.746,10_11_57
0.688,0.717,10_11_59
0.696,0.767,10_12_00
0.683,0.818,10_12_02
0.718,0.878,10_12_03
0.694,0.761,10_12_05
0.691,0.813,10_12_06
0.691,0.867,10_12_08
0.716,0.92,10_12_10
0.686,0.828,10_12_11
0.697,0.902,10_12_13
0.697,0.809,10_12_15
0.705,0.856,10_12_16
0.665,0.862,10_12_18
0.724,0.741,10_12_19
0.636,0.75,10_12_21
0.659,0.79,10_12_22
0.699,0.792,10_12_24
0.657,0.735,10_12_26
0.654,0.785,10_12_27
0.654,0.806,10_12_29
0.669,0.791,10_12_30
0.649,0.844,10_12_32
0.705,0.786,10_12_34
0.605,0.786,10_12_35
0.657,0.855,10_12_37
0.672,0.842,10_12_38
0.693,0.929,10_12_40
0.654,0.947,10_12_42
0.613,0.816,10_12_43
0.62,0.83,10_12_45
0.68,0.824,10_12_47
0.692,0.804,10_12_48
0.6,0.735,10_12_50
0.628,0.788,10_12_51
0.613,0.81,10_12_53
0.641,0.759,10_12_54
0.649,0.746,10_12_56
0.702,0.818,10_12_58
0.607,0.815,10_12_59
0.636,0.828,10_13_01
0.669,0.834,10_13_02
0.665,0.794,10_13_04
0.651,0.758,10_13_06
0.637,0.763,10_13_07
0.656,0.851,10_13_09
0.645,0.79,10_13_11
0.652,0.892,10_13_12
0.635,0,10_13_14
0.694,0.843,10_13_15
0.728,0.803,10_13_17
0.674,0.734,10_13_19
0.634,0.769,10_13_20
0.743,0.786,10_13_22
0.641,0.792,10_13_24
0.642,0.807,10_13_25
0.683,0.825,10_13_27
0.595,0.839,10_13_28
0.614,0.835,10_13_30
0.667,0.835,10_13_32
0.632,0.996,10_13_33
0.626,0.884,10_13_35
0.623,0.795,10_13_36
0.608,0.802,10_13_38
0.593,0.822,10_13_40
0.622,0.85,10_13_41
0.635,0.845,10_13_43
0.684,0.859,10_13_44
0.618,0.874,10_13_46
0.653,0.838,10_13_48
0.713,0.843,10_13_49
0.64,0.844,10_13_51
0.686,0.754,10_13_52
0.732,0.798,10_13_54
0.679,0.87,10_13_56
0.584,0.789,10_13_57
0.663,0.852,10_13_59
0.665,0.751,10_14_00
0.593,0.856,10_14_02
0.628,0.796,10_14_04
0.673,0.855,10_14_05
0.62,0.726,10_14_07
0.673,0.943,10_14_08
0.69,0.828,10_14_10
0.655,0.782,10_14_12
0.724,0.882,10_14_13
0.702,0.791,10_14_15
0.665,0.844,10_14_16
0.632,0.855,10_14_18
0.682,0.79,10_14_19
0.625,0.824,10_14_21
0.632,0.926,10_14_23
0.699,0.8,10_14_24
0.644,0.783,10_14_26
0.68,0.832,10_14_27
0.709,0.723,10_14_29
0.677,0.769,10_14_31
0.694,0.77,10_14_32
0.699,0.753,10_14_34
0.69,0.874,10_14_35
0.621,0.797,10_14_37
0.622,0.861,10_14_39
0.659,0.803,10_14_40
0.666,0.835,10_14_42
0.775,0.817,10_14_43
0.64,0.856,10_14_45
0.75,0.726,10_14_47
0.681,0.852,10_14_48
0.697,0.764,10_14_50
0.693,0.796,10_14_52
0.708,0.807,10_14_53
0.66,0.8,10_14_55
0.658,0.825,10_14_56
0.675,0.928,10_14_58
0.672,0.911,10_15_00
0.697,0.875,10_15_01
0.723,0.704,10_15_03
0.665,0.761,10_15_04
0.678,0.746,10_15_06
0.648,0.799,10_15_07
0.695,0.81,10_15_09
0.714,0.825,10_15_11
0.7,0.81,10_15_13
0.612,0.751,10_15_14
0.605,0.746,10_15_16
0.625,0.786,10_15_17
0.659,0.769,10_15_19
0.648,0.82,10_15_20
0.646,0.76,10_15_22
0.647,0.851,10_15_23
0.649,0.835,10_15_25
0.681,0.769,10_15_27
0.666,0.821,10_15_29
0.678,0.734,10_15_30
0.615,0.793,10_15_31
0.583,0.761,10_15_33
0.667,0.815,10_15_35
0.66,0.739,10_15_36
0.661,0.754,10_15_38
0.613,0.835,10_15_40
0.642,0.773,10_15_41
0.67,0.866,10_15_42
0.665,0.754,10_15_44
0.647,0.754,10_15_46
0.674,0.745,10_15_48
0.701,0.796,10_15_49
0.648,0.761,10_15_51
0.484,0.694,10_15_52
0.59,0.632,10_15_54
0.612,0.641,10_15_55
0.641,0.626,10_15_57
0.651,0.736,10_15_59
0.657,0.765,10_16_00
0.69,0.826,10_16_02
0.688,0.84,10_16_04
0.661,0.887,10_16_05
0.649,0.855,10_16_16
0.653,0.869,10_16_17
0.657,0.839,10_16_19
0.632,0.811,10_16_21
0.69,0.811,10_16_23
0.586,0.818,10_16_24
0.69,0.807,10_16_26
0.742,0,10_16_28
0.715,0.847,10_16_29
0.671,1.014,10_16_31
0.744,0.861,10_16_32
0.668,0.996,10_16_34
0.635,0.853,10_16_36
0.642,0.771,10_16_37
0.624,0.769,10_16_39
0.679,0.756,10_16_41
0.65,0.801,10_16_42
0.677,0.75,10_16_44
0.736,0.859,10_16_45
0.661,0.953,10_16_47
0.678,0.842,10_16_49
0.708,0.834,10_16_50
0.685,0.883,10_16_52
0.671,0.824,10_16_53
0.685,0.824,10_16_55
0.675,0.737,10_16_57
0.671,0.827,10_16_58
0.604,0.806,10_17_00
0.627,0.809,10_17_01
0.636,0.748,10_17_03
0.58,0.771,10_17_05
0.668,0.757,10_17_06
0.601,0.865,10_17_08
0.686,0.872,10_17_09
0.694,0.872,10_17_11
0.64,0.81,10_17_12
0.629,0.733,10_17_14
0.611,0.823,10_17_16
0.628,0.785,10_17_17
0.603,0.783,10_17_19
0.662,0.934,10_17_21
0.673,0.778,10_17_22
0.697,0.885,10_17_24
0.628,0.798,10_17_25
0.666,0.855,10_17_27
0.774,0.831,10_17_28
0.656,0.733,10_17_30
0.676,0.807,10_17_32
0.677,0.833,10_17_33
0.697,0.826,10_17_35
0.704,0.774,10_17_37
0.675,0.621,10_17_38
0.463,0.64,10_17_40
0.558,0.658,10_17_41
0.607,0.574,10_17_43
0.648,0.751,10_17_45
0.662,0.899,10_17_46
0.623,0.782,10_17_48
0.684,0.722,10_17_49
0.68,0.787,10_17_51
0.654,0.744,10_17_53
0.671,0.784,10_17_54
0.722,0.81,10_17_56
0.524,0.528,10_17_58
0.653,0.734,10_17_59
0.623,0.563,10_18_01
0.622,0.619,10_18_02
0.635,0.795,10_18_04
0.657,0.821,10_18_05
0.659,0.807,10_18_07
0.645,0.886,10_18_09
0.632,0.864,10_18_10
0.631,0.845,10_18_12
0.607,0.862,10_18_13
0.689,0.879,10_18_15
0.676,0.916,10_18_17
0.61,0.864,10_18_18
0.728,0.729,10_18_20
0.632,0.935,10_18_21
0.635,0.781,10_18_23
0.701,0.848,10_18_25
0.677,0.789,10_18_26
0.644,0.831,10_18_28
0.657,0.763,10_18_29
0.658,0.799,10_18_31
0.668,0.82,10_18_40
0.709,0.865,10_18_42
0.67,0.825,10_18_43
0.684,0,10_18_45
0.683,0.848,10_18_47
0.684,0.873,10_18_48
0.696,0.868,10_18_50
0.659,0.922,10_18_52
0.639,0.869,10_18_53
0.677,0.913,10_18_55
0.664,0.861,10_18_56
0.686,0.826,10_18_58
0.67,0.845,10_19_00
0.648,0.849,10_19_01
0.651,0.851,10_19_03
0.683,0.874,10_19_04
0.64,0.884,10_19_06
0.68,0.899,10_19_08
0.65,0.778,10_19_09
0.724,0.777,10_19_11
0.651,0.853,10_19_12
0.685,0.752,10_19_14
0.664,0.81,10_19_15
0.689,0.745,10_19_17
0.653,0.702,10_19_19
0.67,0.867,10_19_20
0.614,0.857,10_19_22
0.678,0.814,10_19_24
0.731,0.801,10_19_25
0.67,0.863,10_19_27
0.625,0.873,10_19_28
0.658,0.801,10_19_30
0.639,0.835,10_19_31
0.667,0.874,10_19_33
0.712,0.765,10_19_35
0.614,0.802,10_19_36
0.675,0.843,10_19_38
0.646,0.766,10_19_40
0.704,0.849,10_19_41
0.634,0.971,10_19_43
0.644,0.836,10_19_44
0.633,0.824,10_19_46
0.593,0.873,10_19_48
0.692,0.852,10_19_49
0.644,0.893,10_19_51
0.704,0.921,10_19_52
0.742,0.712,10_19_54
0.652,0.747,10_19_56
0.666,0.917,10_19_57
0.677,0.837,10_19_59
0.662,0.817,10_20_00
0.657,0.802,10_20_02
0.656,0.771,10_20_04
0.69,0.839,10_20_05
0.624,0.706,10_20_07
0.65,0.76,10_20_08
0.656,0.822,10_20_10
0.677,0.809,10_20_12
0.634,0.941,10_20_13
0.673,0.756,10_20_15
0.659,0.797,10_20_17
0.725,0.76,10_20_18
0.661,0,10_20_20
0.637,0.821,10_20_21
0.671,0.813,10_20_23
0.682,0.767,10_20_24
0.68,0.802,10_20_26
0.64,0.774,10_20_28
0.662,0.741,10_20_29
0.688,0.77,10_20_31
0.666,0.822,10_20_32
0.634,0.846,10_20_34
0.671,0.757,10_20_38
0.682,0.764,10_20_40
0.676,0.823,10_20_41
0.681,0.818,10_20_43
0.646,0.837,10_20_44
0.779,0.849,10_20_46
0.658,0.815,10_20_48
0.696,0.822,10_20_49
0.648,0.905,10_20_51
0.688,0.815,10_20_52
0.693,0.794,10_20_54
0.719,0.752,10_20_56
0.668,0.837,10_20_57
0.675,0.865,10_20_59
0.713,0.833,10_21_00
0.672,0.916,10_21_02
0.694,0.78,10_21_04
0.665,0.967,10_21_05
0.727,0.741,10_21_07
0.593,0.82,10_21_09
0.787,0.839,10_21_10
0.645,0.789,10_21_12
0.683,0.81,10_21_13
0.652,0.814,10_21_15
0.716,0.783,10_21_16
0.695,0.866,10_21_18
0.653,0.909,10_21_20
0.724,0.914,10_21_21
0.67,0.85,10_21_23
0.638,0.915,10_21_25
0.651,0.887,10_21_26
0.631,0.857,10_21_28
0.693,0.802,10_21_29
0.635,0.785,10_21_31
0.649,0.866,10_21_33
0.677,0.835,10_21_34
0.684,0.92,10_21_36
0.589,0.782,10_21_37
0.655,0.817,10_21_39
0.609,0.836,10_21_40
0.732,0.753,10_21_42
0.636,0.832,10_21_44
0.652,0.841,10_21_45
0.63,0.761,10_21_47
0.626,0.809,10_21_49
0.728,0.881,10_21_50
0.697,0.847,10_21_52
0.632,0.836,10_21_53
0.687,0.839,10_21_55
0.687,0.869,10_21_56
0.666,0.78,10_21_58
0.669,0.888,10_22_00
0.668,0.883,10_22_01
0.605,0.862,10_22_03
0.701,0.789,10_22_04
0.769,0.819,10_22_06
0.653,0.826,10_22_08
0.736,0.786,10_22_09
0.63,0.787,10_22_11
0.662,0.795,10_22_12
0.66,0.964,10_22_14
0.627,0.826,10_22_16
0.633,0.917,10_22_17
0.683,0.893,10_22_24
0.606,0.759,10_22_26
0.678,0.836,10_22_28
0.674,0.854,10_22_29
0.683,0.799,10_22_31
0.658,0.847,10_22_32
0.623,0.808,10_22_34
0.651,0.854,10_22_36
0.663,0.878,10_22_37
0.761,0.792,10_22_39
0.711,0.789,10_22_40
0.676,0.802,10_22_42
0.699,0.749,10_22_44
0.694,0.89,10_22_45
0.647,0.757,10_22_47
0.58,0.877,10_22_48
0.685,0.8,10_22_50
0.658,0.844,10_22_52
0.699,0.798,10_22_53
0.635,0.854,10_22_55
0.629,0.848,10_22_56
0.652,0.874,10_22_58
0.515,0.625,10_23_00
0.632,0.773,10_23_01
0.511,0.616,10_23_03
0.65,0.969,10_23_04
0.668,0.834,10_23_06
0.665,0.907,10_23_08
0.682,0.851,10_23_09
0.67,0.821,10_23_11
0.712,0.826,10_23_12
0.696,0.769,10_23_14
0.657,0.775,10_23_16
0.633,0.768,10_23_17
0.655,0.844,10_23_19
0.702,0.751,10_23_20
0.611,0.885,10_23_34
0.666,0.821,10_23_36
0.7,0.83,10_23_37
0.752,0.848,10_23_39
0.773,0.776,10_23_40
0.699,0.855,10_23_42
0.684,0.796,10_23_44
0.682,0.774,10_23_45
0.66,0.856,10_23_47
0.661,0.905,10_23_48
0.624,0.872,10_23_50
0.711,0.87,10_23_52
0.685,0.876,10_23_53
0.698,0.755,10_23_55
0.727,0.796,10_23_56
0.709,0.827,10_23_58
0.731,0.836,10_24_00
0.656,0.896,10_24_01
0.714,0.758,10_24_03
0.676,0,10_24_05
0.736,0.902,10_24_06
0.72,0.776,10_24_31
0.731,0.74,10_24_33
0.637,0.804,10_24_35
0.709,0.819,10_24_36
0.71,0.744,10_24_38
0.711,0.902,10_24_40
0.68,0.853,10_24_41
0.665,0.835,10_24_43
0.716,0.876,10_24_44
0.761,0.763,10_24_46
0.662,0.852,10_24_47
0.664,0.898,10_24_49
0.684,0.936,10_24_51
0.752,0,10_24_52
0.682,0.763,10_24_54
0.683,0.863,10_24_55
0.628,1.003,10_24_57
0.602,0.823,10_24_59
0.698,0.981,10_25_00
0.652,0.761,10_25_02
0.663,0,10_25_04
0.696,0.768,10_25_05
0.634,0,10_25_07
0.656,0.778,10_25_08
0.707,0.859,10_25_10
0.659,0.849,10_25_11
0.675,0.826,10_25_13
0.754,0.787,10_25_14
0.625,0.796,10_25_16
0.609,0.769,10_25_18
0.648,0.783,10_25_19
0.671,0.735,10_25_21
0.655,0.773,10_25_23
0.663,0.801,10_25_24
0.624,0.757,10_25_26
0.675,0.757,10_25_27
0.694,0.808,10_25_29
0.738,0.827,10_25_30
0.705,0.816,10_25_32
0.643,0.829,10_25_34
0.645,0.743,10_25_35
0.744,0.844,10_25_37
0.641,0.916,10_25_39
0.662,0.822,10_25_40
0.647,0.793,10_25_42
0.721,0.85,10_25_43
0.746,0.846,10_25_45
0.687,0.71,10_25_46
0.66,0.794,10_25_48
0.68,0.79,10_25_50
0.676,0.722,10_25_51
0.665,0.859,10_25_53
0.624,0.866,10_25_54
0.593,0.89,10_25_56
0.659,0.757,10_25_58
0.661,0.85,10_25_59
0.677,0.844,10_26_01
0.662,0.797,10_26_03
0.672,0.821,10_26_04
0.668,0.903,10_26_06
0.681,0.837,10_26_07
0.662,0.772,10_26_09
0.656,0.883,10_26_10
0.706,0.781,10_26_12
0.621,0.836,10_26_14
0.687,0.792,10_26_15
0.692,0.828,10_26_17
0.663,0.947,10_26_19
0.646,0.878,10_26_20
0.659,0.825,10_26_22
0.652,0.911,10_26_23
0.708,0.887,10_26_25
0.707,0.849,10_26_26
0.682,0.786,10_26_28
0.699,0.753,10_26_30
0.666,0.861,10_26_31
0.642,0.783,10_26_33
0.683,0.779,10_26_35
0.662,0.789,10_26_36
0.658,0.769,10_26_38
0.718,0.773,10_26_39
0.718,0.79,10_26_41
0.647,0.861,10_26_42
0.626,0.841,10_26_44
0.683,0.831,10_26_46
0.603,0.842,10_26_47
0.652,0.77,10_26_49
0.617,0.938,10_26_51
0.704,0.797,10_26_52
0.669,0.896,10_26_54
0.613,0.758,10_26_55
0.664,0.879,10_26_57
0.67,0.973,10_26_58
0.749,0.855,10_27_00
0.697,0.866,10_27_02
0.709,0.852,10_27_03
0.666,0.866,10_27_05
0.693,0.837,10_27_07
0.667,0.802,10_27_08
0.673,0.745,10_27_10
0.638,0.821,10_27_11
0.698,0.805,10_27_13
0.659,0.796,10_27_15
0.672,0.784,10_27_16
0.638,0.761,10_27_18
0.697,0.771,10_27_19
0.724,0.861,10_27_21
0.738,0.727,10_27_22
0.689,0.765,10_27_24
0.613,0.798,10_27_26
0.592,0.922,10_27_27
0.713,0.848,10_27_29
0.691,0.847,10_27_31
0.654,0.875,10_27_32
0.639,0.728,10_27_34
0.656,0.864,10_27_36
0.738,0.845,10_27_37
0.687,0.75,10_27_39
0.621,0.771,10_27_41
0.604,0.866,10_27_42
0.706,0.754,10_27_44
0.648,0.858,10_27_45
0.67,0.777,10_27_47
0.623,0.828,10_27_48
0.581,0.558,10_27_50
0.653,0.439,10_27_52
0.51,0.629,10_27_53
0.488,0.62,10_27_55
0.658,0.65,10_27_56
0.653,0.671,10_27_58
0.482,0.608,10_28_00
0.572,0.667,10_28_01
0.626,0.797,10_28_03
0.669,0.816,10_28_04
0.665,0.775,10_28_06
0.665,0.931,10_28_08
0.701,0.802,10_28_09
0.638,0.812,10_28_11
0.646,0.861,10_28_12
0.578,0.802,10_28_14
0.632,0.839,10_28_16
0.67,0.892,10_28_17
0.705,0.806,10_28_19
0.664,0.791,10_28_21
0.607,0.837,10_28_22
0.6,0.839,10_28_24
0.671,0.759,10_28_25
0.585,0.863,10_28_27
0.674,0.856,10_28_29
0.64,0.8,10_28_30
0.689,0,10_28_32
0.73,0,10_28_33
0.657,0.957,10_28_35
0.691,0.784,10_28_37
0.655,0.804,10_28_38
0.657,0.782,10_28_40
0.665,0.795,10_28_42
0.626,0.856,10_28_43
0.609,0.765,10_28_45
0.623,0.83,10_28_46
0.745,0.847,10_28_48
0.656,0.801,10_28_49
0.648,0.749,10_28_51
0.62,0.822,10_28_53
0.678,0.778,10_28_54
0.646,0.744,10_28_56
0.644,0.768,10_28_58
0.669,0.787,10_28_59
0.58,0,10_29_01
0.799,0.805,10_29_02
0.613,0.793,10_29_04
0.648,0.811,10_29_05
0.645,0.802,10_29_07
0.625,0.851,10_29_09
0.706,0.801,10_29_10
0.647,0.785,10_29_12
0.685,0.82,10_29_13
0.634,0.789,10_29_15
0,0.849,10_29_17
0.714,0.746,10_29_18
0.696,0,10_29_20
0.694,0.783,10_29_21
0.629,0.79,10_29_23
0.616,0.821,10_29_25
0.649,0.841,10_29_26
0.657,0.825,10_29_28
0.653,0.853,10_29_29
0.738,0.851,10_29_31
0.658,0.775,10_29_33
0.68,0.829,10_29_34
0.693,0.768,10_29_36
0.595,0.807,10_29_38
0.637,0.811,10_29_39
0.662,0.855,10_29_41
0.632,0.753,10_29_42
0.638,0.823,10_29_44
0.686,0.827,10_29_46
0.644,0.818,10_29_47
0.677,0.761,10_29_49
0.658,0.843,10_29_51
0.651,0.822,10_29_52
0.653,0.783,10_29_53
0.631,0.813,10_29_55
0.649,0.828,10_29_57
0.652,0.811,10_29_58
0.689,0.84,10_30_00
0.659,0.846,10_30_01
0.67,0.856,10_30_09
0.715,0.802,10_30_11
0.635,0.831,10_30_13
0.612,0.894,10_30_14
0.629,0.757,10_30_16
0.604,0.879,10_30_17
0.723,0.89,10_30_19
0.698,0.848,10_30_20
0.695,0.761,10_30_22
0.63,0.813,10_30_24
0.682,0.836,10_30_25
0.64,0.784,10_30_27
0.771,0.826,10_30_29
0.645,0.817,10_30_30
0.726,0.793,10_30_32
0.698,0.893,10_30_33
0.726,0.799,10_30_35
0.772,0.836,10_30_37
0.676,0.784,10_30_38
0.669,0.773,10_30_40
0.701,0.861,10_30_41
0.671,0.802,10_30_43
0.687,0.871,10_30_45
0.67,0.867,10_30_47
0.726,0.783,10_30_48
0.758,0.823,10_30_50
0.648,0.929,10_30_52
0.631,0.853,10_30_53
0.639,0.847,10_30_55
0.632,0.828,10_30_56
0.594,0.869,10_30_58
0.671,0.783,10_31_00
0.615,0.798,10_31_01
0.643,0.971,10_31_03
0.705,0.741,10_31_04
0.608,0.817,10_31_06
0.59,0.8,10_31_08
0.633,0.707,10_31_09
0.666,0.811,10_31_11
0.689,0.754,10_31_12
0.661,0.784,10_31_14
0.719,0.811,10_31_16
0.691,0.788,10_31_17
0.67,0.799,10_31_19
0.701,0.742,10_31_21
0.677,0.825,10_31_22
0.716,0.757,10_31_24
0.679,0.788,10_31_26
0.602,0.896,10_31_27
0.608,0.944,10_31_29
0.643,0.777,10_31_30
0.613,0.852,10_31_32
0.655,0.83,10_31_34
0.675,0.887,10_31_36
0.723,0.845,10_31_37
0.639,0.902,10_31_39
0.632,0.899,10_31_40
0.69,0.874,10_31_42
0.629,0.782,10_31_43
0.604,0.806,10_31_45
0.67,0.885,10_31_47
0.722,0.832,10_31_48
0.686,0.843,10_31_50
0.717,0.901,10_31_51
0.731,0.807,10_31_53
0.679,0.807,10_31_55
0.713,0.8,10_31_56
0.651,0.817,10_31_58
0.671,0.834,10_31_59
0.704,0.811,10_32_01
0.703,0.934,10_32_03
0.637,0.783,10_32_05
0.684,0.749,10_32_06
0.705,0.742,10_32_07
0.712,0.831,10_32_09
0.655,0.778,10_32_11
0.682,0.797,10_32_12
0.704,0.801,10_32_14
0.676,0.808,10_32_16
0.671,0.782,10_32_17
0.707,0.832,10_32_19
0.691,0.868,10_32_20
0.711,0.783,10_32_22
0.643,0.861,10_32_24
0.638,0.806,10_32_25
0.676,0.833,10_32_27
0.669,0.801,10_32_28
0.598,0.837,10_32_30
0.706,0.83,10_32_32
0.688,0.809,10_32_33
0.609,0.864,10_32_35
0.673,0.847,10_32_36
0.667,0.864,10_32_38
0.721,0.844,10_32_40
0.649,0.79,10_32_41
0.624,0.906,10_32_43
0.784,0.828,10_32_44
0.664,0.803,10_32_46
0.632,0.847,10_33_00
0.606,0.838,10_33_01
0.636,0.828,10_33_03
0.653,0.816,10_33_05
0.634,0.71,10_33_06
0.642,0.76,10_33_08
0.658,0.848,10_33_10
0.62,0.777,10_33_11
0.727,0.75,10_33_13
0.691,0.794,10_33_14
0.666,0.74,10_33_16
0.64,0.815,10_33_18
0.642,0.847,10_33_19
0.636,0.921,10_33_21
0.593,0.726,10_33_23
0.656,0.762,10_33_30
0.654,0.865,10_33_32
0.678,0.71,10_33_34
0.55,0.762,10_33_35
0.676,0.682,10_33_37
0.494,0.584,10_33_38
0.473,0.649,10_33_40
0.501,0.674,10_33_42
0.562,0.63,10_33_43
0.662,0.622,10_33_45
0.571,0.614,10_33_47
0.694,0.602,10_33_48
0.609,0.798,10_33_59
0.635,0.818,10_34_00
0.591,0.77,10_34_02
0.639,0.843,10_34_05
0.663,0.658,10_34_06
0.521,0.702,10_34_08
0.604,0.643,10_34_10
0.668,0.519,10_34_11
0.62,0.825,10_34_13
0.723,0.759,10_34_15
0.62,0.845,10_34_16
0.641,0.844,10_34_18
0.63,0.799,10_34_19
0.664,0.893,10_34_21
0.648,0.806,10_34_23
0.62,0.765,10_34_25
0.614,0.798,10_34_26
0.609,0.759,10_34_28
0.69,0.759,10_34_29
0.665,0.936,10_34_31
0.708,0.736,10_34_33
0.645,0.871,10_34_35
0.656,0.782,10_34_36
0.67,0.756,10_34_38
0.623,0.86,10_34_40
0.747,0.781,10_34_41
0.675,0.807,10_34_43
0.682,0.778,10_34_44
0.614,0.763,10_34_46
0.679,0.776,10_34_48
0.651,0.8,10_34_49
0.669,0.821,10_34_51
0.608,0.804,10_34_52
0.664,0.805,10_34_54
0.658,0.822,10_34_55
0.644,0.789,10_34_57
0.755,0.833,10_34_59
0.694,0.938,10_35_00
0.725,0.897,10_35_02
0.656,0.758,10_35_04
0.64,0.833,10_35_05
0.632,0.792,10_35_07
0.618,0.901,10_35_09
0.638,0.819,10_35_10
0.632,0.747,10_35_12
0.662,0.852,10_35_13
0.566,0.829,10_35_15
0.647,0.84,10_35_16
0.72,0,10_35_18
0.723,0.79,10_35_20
0.64,0.872,10_35_21
0.618,0.824,10_35_23
0.654,0.758,10_35_25
0.667,0.784,10_35_26
0.609,0,10_35_28
0.674,0.919,10_35_30
0.676,0.867,10_35_31
0.606,0.842,10_35_33
0.619,0.758,10_35_34
0.644,0.754,10_35_36
0.671,0.735,10_35_38
0.656,0.83,10_35_39
0.653,0.791,10_35_41
0.634,0.822,10_35_43
0.664,0.8,10_35_44
0.709,0.754,10_35_46
0.675,0.752,10_35_47
0.628,0.845,10_35_49
0.665,0.744,10_35_51
0.691,0.81,10_35_52
0.681,0.767,10_35_54
0.661,0.743,10_35_56
0.634,0.773,10_35_57
0.692,0.857,10_35_59
0.646,0.82,10_36_00
0.674,0.78,10_36_02
0.665,0.815,10_36_04
0.677,0.806,10_36_05
0.667,0.74,10_36_07
0.686,0.81,10_36_08
0.659,0.79,10_36_10
0.706,0.74,10_36_12
0.634,0.828,10_36_14
0.78,0.82,10_36_15
0.697,0.776,10_36_17
0.712,0.761,10_36_18
0.667,0.889,10_36_20
0.634,0.961,10_36_22
0.627,0.957,10_36_23
0.704,0.833,10_36_25
0.72,0.753,10_36_27
0.68,0.97,10_36_28
0.7,0.86,10_36_30
0.578,0.801,10_36_31
0.708,0.814,10_36_33
0.691,0.86,10_36_35
0.657,1.03,10_36_36
0.709,0.963,10_36_38
0.646,0.896,10_36_39
0.681,0.921,10_36_41
0.667,0.859,10_36_42
0.723,0.852,10_36_44
0.676,0.743,10_36_45
0.647,0.853,10_36_47
0.65,0.785,10_36_49
0.689,0.813,10_36_50
0.671,0.835,10_36_52
0.718,0.825,10_36_54
0.663,0.776,10_36_55
0.719,0.828,10_36_57
0.703,0.856,10_36_59
0.65,0.829,10_37_00
0.686,0.785,10_37_02
0.656,0.841,10_37_04
0.61,0,10_37_05
0.662,0.851,10_37_07
0.641,0.798,10_37_09
0.611,0.768,10_37_10
0.671,0.75,10_37_11
0.713,0.798,10_37_13
0.655,0.889,10_37_14
0.591,0.809,10_37_16
0.636,0.881,10_37_18
0.64,0.796,10_37_20
0.7,0.8,10_37_21
0.634,0.802,10_37_23
0.651,0.891,10_37_24
0.694,0.839,10_37_26
0.688,0.769,10_37_28
0.655,0.831,10_37_29
0.648,0.82,10_37_31
0.691,0.788,10_37_33
0.67,0.777,10_37_34
0.733,0.827,10_37_36
0.669,0.764,10_37_37
0.585,0.878,10_37_39
0.703,0.83,10_37_41
0.726,0.718,10_37_42
0.635,0.836,10_37_44
0.609,0.786,10_37_46
0.616,0.793,10_37_47
0.651,0.947,10_37_49
0.668,0.72,10_37_50
0.649,0.775,10_37_52
0.67,0.788,10_37_54
0.793,0.821,10_37_55
0.719,0.764,10_37_57
0.653,0.882,10_37_59
